family,stage,prompt_key,side,layer,n_layers,depth,h_residual
qwen,base,institutional_labor_worker_5,individual,19,28,late,2.656827449798584
qwen,base,institutional_labor_worker_5,individual,20,28,late,2.887521266937256
qwen,base,institutional_labor_worker_5,individual,21,28,late,4.740686416625977
qwen,base,institutional_labor_worker_5,individual,22,28,late,5.684947967529297
qwen,base,institutional_labor_worker_5,individual,23,28,late,5.298404693603516
qwen,base,institutional_labor_worker_5,individual,24,28,late,5.379749298095703
qwen,base,institutional_labor_worker_5,individual,25,28,late,4.3114824295043945
qwen,base,institutional_labor_worker_5,individual,26,28,late,2.913936138153076
qwen,base,institutional_labor_worker_5,individual,27,28,late,1.3650527000427246
qwen,base,institutional_labor_mgmt_5,institution,0,28,early,4.037077903747559
qwen,base,institutional_labor_mgmt_5,institution,1,28,early,3.0135724544525146
qwen,base,institutional_labor_mgmt_5,institution,2,28,early,2.5829720497131348
qwen,base,institutional_labor_mgmt_5,institution,3,28,early,2.895059585571289
qwen,base,institutional_labor_mgmt_5,institution,4,28,early,6.233393669128418
qwen,base,institutional_labor_mgmt_5,institution,5,28,early,6.899265766143799
qwen,base,institutional_labor_mgmt_5,institution,6,28,early,7.671760082244873
qwen,base,institutional_labor_mgmt_5,institution,7,28,early,5.248077392578125
qwen,base,institutional_labor_mgmt_5,institution,8,28,early,5.458283424377441
qwen,base,institutional_labor_mgmt_5,institution,9,28,mid,5.791944980621338
qwen,base,institutional_labor_mgmt_5,institution,10,28,mid,4.6108527183532715
qwen,base,institutional_labor_mgmt_5,institution,11,28,mid,5.08420467376709
qwen,base,institutional_labor_mgmt_5,institution,12,28,mid,3.8040993213653564
qwen,base,institutional_labor_mgmt_5,institution,13,28,mid,3.419778347015381
qwen,base,institutional_labor_mgmt_5,institution,14,28,mid,2.255140781402588
qwen,base,institutional_labor_mgmt_5,institution,15,28,mid,3.0139975547790527
qwen,base,institutional_labor_mgmt_5,institution,16,28,mid,3.0289676189422607
qwen,base,institutional_labor_mgmt_5,institution,17,28,mid,0.7573045492172241
qwen,base,institutional_labor_mgmt_5,institution,18,28,late,1.3232256174087524
qwen,base,institutional_labor_mgmt_5,institution,19,28,late,2.8789525032043457
qwen,base,institutional_labor_mgmt_5,institution,20,28,late,2.023366928100586
qwen,base,institutional_labor_mgmt_5,institution,21,28,late,3.6825084686279297
qwen,base,institutional_labor_mgmt_5,institution,22,28,late,4.937368392944336
qwen,base,institutional_labor_mgmt_5,institution,23,28,late,1.6132997274398804
qwen,base,institutional_labor_mgmt_5,institution,24,28,late,1.7006373405456543
qwen,base,institutional_labor_mgmt_5,institution,25,28,late,1.850378155708313
qwen,base,institutional_labor_mgmt_5,institution,26,28,late,1.0428754091262817
qwen,base,institutional_labor_mgmt_5,institution,27,28,late,1.4579644203186035
qwen,base,institutional_housing_tenant_1,individual,0,28,early,3.1231184005737305
qwen,base,institutional_housing_tenant_1,individual,1,28,early,2.1452994346618652
qwen,base,institutional_housing_tenant_1,individual,2,28,early,4.216458320617676
qwen,base,institutional_housing_tenant_1,individual,3,28,early,3.7626681327819824
qwen,base,institutional_housing_tenant_1,individual,4,28,early,4.00424337387085
qwen,base,institutional_housing_tenant_1,individual,5,28,early,2.7641944885253906
qwen,base,institutional_housing_tenant_1,individual,6,28,early,4.116825103759766
qwen,base,institutional_housing_tenant_1,individual,7,28,early,4.257240295410156
qwen,base,institutional_housing_tenant_1,individual,8,28,early,4.464996337890625
qwen,base,institutional_housing_tenant_1,individual,9,28,mid,3.668362617492676
qwen,base,institutional_housing_tenant_1,individual,10,28,mid,3.4212446212768555
qwen,base,institutional_housing_tenant_1,individual,11,28,mid,2.3615145683288574
qwen,base,institutional_housing_tenant_1,individual,12,28,mid,3.3653852939605713
qwen,base,institutional_housing_tenant_1,individual,13,28,mid,2.7322096824645996
qwen,base,institutional_housing_tenant_1,individual,14,28,mid,3.041959047317505
qwen,base,institutional_housing_tenant_1,individual,15,28,mid,3.1189305782318115
qwen,base,institutional_housing_tenant_1,individual,16,28,mid,3.510906219482422
qwen,base,institutional_housing_tenant_1,individual,17,28,mid,3.2176218032836914
qwen,base,institutional_housing_tenant_1,individual,18,28,late,3.3599026203155518
qwen,base,institutional_housing_tenant_1,individual,19,28,late,3.301048755645752
qwen,base,institutional_housing_tenant_1,individual,20,28,late,3.045781135559082
qwen,base,institutional_housing_tenant_1,individual,21,28,late,3.8877880573272705
qwen,base,institutional_housing_tenant_1,individual,22,28,late,2.878429412841797
qwen,base,institutional_housing_tenant_1,individual,23,28,late,4.982587814331055
qwen,base,institutional_housing_tenant_1,individual,24,28,late,6.213009834289551
qwen,base,institutional_housing_tenant_1,individual,25,28,late,5.871809005737305
qwen,base,institutional_housing_tenant_1,individual,26,28,late,2.8464369773864746
qwen,base,institutional_housing_tenant_1,individual,27,28,late,2.328024387359619
qwen,base,institutional_housing_landlord_1,institution,0,28,early,4.173895835876465
qwen,base,institutional_housing_landlord_1,institution,1,28,early,2.810645580291748
qwen,base,institutional_housing_landlord_1,institution,2,28,early,4.664597511291504
qwen,base,institutional_housing_landlord_1,institution,3,28,early,3.725369453430176
qwen,base,institutional_housing_landlord_1,institution,4,28,early,4.5177717208862305
qwen,base,institutional_housing_landlord_1,institution,5,28,early,4.088671684265137
qwen,base,institutional_housing_landlord_1,institution,6,28,early,3.591965913772583
qwen,base,institutional_housing_landlord_1,institution,7,28,early,4.061825275421143
qwen,base,institutional_housing_landlord_1,institution,8,28,early,2.6890249252319336
qwen,base,institutional_housing_landlord_1,institution,9,28,mid,3.4177117347717285
qwen,base,institutional_housing_landlord_1,institution,10,28,mid,1.7477943897247314
qwen,base,institutional_housing_landlord_1,institution,11,28,mid,1.6868526935577393
qwen,base,institutional_housing_landlord_1,institution,12,28,mid,3.1812057495117188
qwen,base,institutional_housing_landlord_1,institution,13,28,mid,3.959303855895996
qwen,base,institutional_housing_landlord_1,institution,14,28,mid,4.3711066246032715
qwen,base,institutional_housing_landlord_1,institution,15,28,mid,4.7428131103515625
qwen,base,institutional_housing_landlord_1,institution,16,28,mid,5.150195121765137
qwen,base,institutional_housing_landlord_1,institution,17,28,mid,3.825066089630127
qwen,base,institutional_housing_landlord_1,institution,18,28,late,2.8158717155456543
qwen,base,institutional_housing_landlord_1,institution,19,28,late,3.9612531661987305
qwen,base,institutional_housing_landlord_1,institution,20,28,late,4.55330753326416
qwen,base,institutional_housing_landlord_1,institution,21,28,late,4.614114284515381
qwen,base,institutional_housing_landlord_1,institution,22,28,late,4.557380676269531
qwen,base,institutional_housing_landlord_1,institution,23,28,late,5.501950263977051
qwen,base,institutional_housing_landlord_1,institution,24,28,late,6.136842727661133
qwen,base,institutional_housing_landlord_1,institution,25,28,late,7.359580993652344
qwen,base,institutional_housing_landlord_1,institution,26,28,late,4.182976722717285
qwen,base,institutional_housing_landlord_1,institution,27,28,late,1.629588007926941
qwen,base,institutional_housing_tenant_2,individual,0,28,early,2.1483654975891113
qwen,base,institutional_housing_tenant_2,individual,1,28,early,2.0450286865234375
qwen,base,institutional_housing_tenant_2,individual,2,28,early,4.762694358825684
qwen,base,institutional_housing_tenant_2,individual,3,28,early,5.60181188583374
qwen,base,institutional_housing_tenant_2,individual,4,28,early,5.797610282897949
qwen,base,institutional_housing_tenant_2,individual,5,28,early,5.253951072692871
qwen,base,institutional_housing_tenant_2,individual,6,28,early,4.163226127624512
qwen,base,institutional_housing_tenant_2,individual,7,28,early,4.160495758056641
qwen,base,institutional_housing_tenant_2,individual,8,28,early,2.4641342163085938
qwen,base,institutional_housing_tenant_2,individual,9,28,mid,3.6950674057006836
qwen,base,institutional_housing_tenant_2,individual,10,28,mid,2.9358201026916504
qwen,base,institutional_housing_tenant_2,individual,11,28,mid,3.4695897102355957
qwen,base,institutional_housing_tenant_2,individual,12,28,mid,3.563077449798584
qwen,base,institutional_housing_tenant_2,individual,13,28,mid,3.5896058082580566
qwen,base,institutional_housing_tenant_2,individual,14,28,mid,3.6781766414642334
qwen,base,institutional_housing_tenant_2,individual,15,28,mid,4.183444499969482
qwen,base,institutional_housing_tenant_2,individual,16,28,mid,4.857861042022705
qwen,base,institutional_housing_tenant_2,individual,17,28,mid,4.112407684326172
qwen,base,institutional_housing_tenant_2,individual,18,28,late,4.723438262939453
qwen,base,institutional_housing_tenant_2,individual,19,28,late,2.0487313270568848
qwen,base,institutional_housing_tenant_2,individual,20,28,late,2.9262425899505615
qwen,base,institutional_housing_tenant_2,individual,21,28,late,2.929800033569336
qwen,base,institutional_housing_tenant_2,individual,22,28,late,3.105898857116699
qwen,base,institutional_housing_tenant_2,individual,23,28,late,2.366562604904175
qwen,base,institutional_housing_tenant_2,individual,24,28,late,2.501152992248535
qwen,base,institutional_housing_tenant_2,individual,25,28,late,4.947948932647705
qwen,base,institutional_housing_tenant_2,individual,26,28,late,3.367050886154175
qwen,base,institutional_housing_tenant_2,individual,27,28,late,2.052422523498535
qwen,base,institutional_housing_landlord_2,institution,0,28,early,5.052605152130127
qwen,base,institutional_housing_landlord_2,institution,1,28,early,1.3681496381759644
qwen,base,institutional_housing_landlord_2,institution,2,28,early,4.591306209564209
qwen,base,institutional_housing_landlord_2,institution,3,28,early,4.228132724761963
qwen,base,institutional_housing_landlord_2,institution,4,28,early,3.4739718437194824
qwen,base,institutional_housing_landlord_2,institution,5,28,early,4.2463908195495605
qwen,base,institutional_housing_landlord_2,institution,6,28,early,4.08621072769165
qwen,base,institutional_housing_landlord_2,institution,7,28,early,4.192221641540527
qwen,base,institutional_housing_landlord_2,institution,8,28,early,3.2069005966186523
qwen,base,institutional_housing_landlord_2,institution,9,28,mid,4.554222106933594
qwen,base,institutional_housing_landlord_2,institution,10,28,mid,4.183977127075195
qwen,base,institutional_housing_landlord_2,institution,11,28,mid,4.403949737548828
qwen,base,institutional_housing_landlord_2,institution,12,28,mid,3.58797025680542
qwen,base,institutional_housing_landlord_2,institution,13,28,mid,4.533725261688232
qwen,base,institutional_housing_landlord_2,institution,14,28,mid,4.561564922332764
qwen,base,institutional_housing_landlord_2,institution,15,28,mid,5.009662628173828
qwen,base,institutional_housing_landlord_2,institution,16,28,mid,4.727919578552246
qwen,base,institutional_housing_landlord_2,institution,17,28,mid,4.119555950164795
qwen,base,institutional_housing_landlord_2,institution,18,28,late,4.538671016693115
qwen,base,institutional_housing_landlord_2,institution,19,28,late,3.044428825378418
qwen,base,institutional_housing_landlord_2,institution,20,28,late,2.849648952484131
qwen,base,institutional_housing_landlord_2,institution,21,28,late,2.9339027404785156
qwen,base,institutional_housing_landlord_2,institution,22,28,late,4.004689693450928
qwen,base,institutional_housing_landlord_2,institution,23,28,late,3.7493677139282227
qwen,base,institutional_housing_landlord_2,institution,24,28,late,5.113519668579102
qwen,base,institutional_housing_landlord_2,institution,25,28,late,7.015448093414307
qwen,base,institutional_housing_landlord_2,institution,26,28,late,4.941522598266602
qwen,base,institutional_housing_landlord_2,institution,27,28,late,1.2798161506652832
qwen,base,institutional_medical_patient_1,individual,0,28,early,4.116349220275879
qwen,base,institutional_medical_patient_1,individual,1,28,early,1.7494748830795288
qwen,base,institutional_medical_patient_1,individual,2,28,early,4.4586381912231445
qwen,base,institutional_medical_patient_1,individual,3,28,early,4.7970781326293945
qwen,base,institutional_medical_patient_1,individual,4,28,early,4.836130142211914
qwen,base,institutional_medical_patient_1,individual,5,28,early,4.178995132446289
qwen,base,institutional_medical_patient_1,individual,6,28,early,4.006684303283691
qwen,base,institutional_medical_patient_1,individual,7,28,early,3.7168354988098145
qwen,base,institutional_medical_patient_1,individual,8,28,early,4.239681243896484
qwen,base,institutional_medical_patient_1,individual,9,28,mid,4.185426712036133
qwen,base,institutional_medical_patient_1,individual,10,28,mid,3.2653350830078125
qwen,base,institutional_medical_patient_1,individual,11,28,mid,1.8549108505249023
qwen,base,institutional_medical_patient_1,individual,12,28,mid,2.4306411743164062
qwen,base,institutional_medical_patient_1,individual,13,28,mid,2.8764190673828125
qwen,base,institutional_medical_patient_1,individual,14,28,mid,3.060730457305908
qwen,base,institutional_medical_patient_1,individual,15,28,mid,4.257343292236328
qwen,base,institutional_medical_patient_1,individual,16,28,mid,4.477041244506836
qwen,base,institutional_medical_patient_1,individual,17,28,mid,2.864865779876709
qwen,base,institutional_medical_patient_1,individual,18,28,late,3.5621466636657715
qwen,base,institutional_medical_patient_1,individual,19,28,late,1.829298496246338
qwen,base,institutional_medical_patient_1,individual,20,28,late,2.775825023651123
qwen,base,institutional_medical_patient_1,individual,21,28,late,2.6623077392578125
qwen,base,institutional_medical_patient_1,individual,22,28,late,2.228703498840332
qwen,base,institutional_medical_patient_1,individual,23,28,late,1.8576433658599854
qwen,base,institutional_medical_patient_1,individual,24,28,late,2.479682207107544
