family,stage,model,word,layer,n_layers,layer_frac,prob
bloom,aligned,bigscience/bloomz-7b1,tell,25,31,0.8333333333333334,8.213913056664968e-12
bloom,aligned,bigscience/bloomz-7b1,tell,26,31,0.8666666666666667,4.5520240354868235e-11
bloom,aligned,bigscience/bloomz-7b1,tell,27,31,0.9,8.905693404948067e-10
bloom,aligned,bigscience/bloomz-7b1,tell,28,31,0.9333333333333333,3.5151632005181455e-07
bloom,aligned,bigscience/bloomz-7b1,tell,29,31,0.9666666666666667,1.8598782389744883e-06
bloom,aligned,bigscience/bloomz-7b1,tell,30,31,1.0,0.002545609138906002
bloom,aligned,bigscience/bloomz-7b1,tear,0,31,0.0,2.7451143504056245e-15
bloom,aligned,bigscience/bloomz-7b1,tear,1,31,0.03333333333333333,4.636325449196761e-38
bloom,aligned,bigscience/bloomz-7b1,tear,2,31,0.06666666666666667,3.3181571681683365e-33
bloom,aligned,bigscience/bloomz-7b1,tear,3,31,0.1,4.594393249678913e-19
bloom,aligned,bigscience/bloomz-7b1,tear,4,31,0.13333333333333333,1.3489898598740007e-15
bloom,aligned,bigscience/bloomz-7b1,tear,5,31,0.16666666666666666,1.2140597771895245e-13
bloom,aligned,bigscience/bloomz-7b1,tear,6,31,0.2,8.682208597898811e-13
bloom,aligned,bigscience/bloomz-7b1,tear,7,31,0.23333333333333334,7.41265729353735e-12
bloom,aligned,bigscience/bloomz-7b1,tear,8,31,0.26666666666666666,3.7033119626439515e-11
bloom,aligned,bigscience/bloomz-7b1,tear,9,31,0.3,9.062772754475645e-11
bloom,aligned,bigscience/bloomz-7b1,tear,10,31,0.3333333333333333,4.25923150915164e-11
bloom,aligned,bigscience/bloomz-7b1,tear,11,31,0.36666666666666664,2.149731608003247e-11
bloom,aligned,bigscience/bloomz-7b1,tear,12,31,0.4,2.673748548953636e-11
bloom,aligned,bigscience/bloomz-7b1,tear,13,31,0.43333333333333335,2.634932029510484e-11
bloom,aligned,bigscience/bloomz-7b1,tear,14,31,0.4666666666666667,2.8158917905751757e-11
bloom,aligned,bigscience/bloomz-7b1,tear,15,31,0.5,1.7515768349629646e-11
bloom,aligned,bigscience/bloomz-7b1,tear,16,31,0.5333333333333333,1.123050871049136e-11
bloom,aligned,bigscience/bloomz-7b1,tear,17,31,0.5666666666666667,8.611277489689595e-12
bloom,aligned,bigscience/bloomz-7b1,tear,18,31,0.6,6.847175604285383e-12
bloom,aligned,bigscience/bloomz-7b1,tear,19,31,0.6333333333333333,2.5150220447911487e-12
bloom,aligned,bigscience/bloomz-7b1,tear,20,31,0.6666666666666666,6.673370081360097e-13
bloom,aligned,bigscience/bloomz-7b1,tear,21,31,0.7,3.6205890716067834e-13
bloom,aligned,bigscience/bloomz-7b1,tear,22,31,0.7333333333333333,2.8000507728415114e-13
bloom,aligned,bigscience/bloomz-7b1,tear,23,31,0.7666666666666667,6.484234264976518e-13
bloom,aligned,bigscience/bloomz-7b1,tear,24,31,0.8,2.9024608237671057e-12
bloom,aligned,bigscience/bloomz-7b1,tear,25,31,0.8333333333333334,1.7388854245403706e-11
bloom,aligned,bigscience/bloomz-7b1,tear,26,31,0.8666666666666667,1.4809360682210837e-10
bloom,aligned,bigscience/bloomz-7b1,tear,27,31,0.9,1.7989995049205731e-09
bloom,aligned,bigscience/bloomz-7b1,tear,28,31,0.9333333333333333,4.215953595121391e-06
bloom,aligned,bigscience/bloomz-7b1,tear,29,31,0.9666666666666667,0.0001205887456308119
bloom,aligned,bigscience/bloomz-7b1,tear,30,31,1.0,0.011770777404308319
bloom,aligned,bigscience/bloomz-7b1,kill,0,31,0.0,7.555485608630366e-15
bloom,aligned,bigscience/bloomz-7b1,kill,1,31,0.03333333333333333,2.836628975258104e-37
bloom,aligned,bigscience/bloomz-7b1,kill,2,31,0.06666666666666667,1.4423978369529744e-32
bloom,aligned,bigscience/bloomz-7b1,kill,3,31,0.1,1.1297901639948332e-18
bloom,aligned,bigscience/bloomz-7b1,kill,4,31,0.13333333333333333,2.7937461117975198e-15
bloom,aligned,bigscience/bloomz-7b1,kill,5,31,0.16666666666666666,2.4384379064545936e-13
bloom,aligned,bigscience/bloomz-7b1,kill,6,31,0.2,1.778431677097736e-12
bloom,aligned,bigscience/bloomz-7b1,kill,7,31,0.23333333333333334,1.3962394608546536e-11
bloom,aligned,bigscience/bloomz-7b1,kill,8,31,0.26666666666666666,6.313691930381893e-11
bloom,aligned,bigscience/bloomz-7b1,kill,9,31,0.3,1.9270975093466092e-10
bloom,aligned,bigscience/bloomz-7b1,kill,10,31,0.3333333333333333,6.032564725533263e-11
bloom,aligned,bigscience/bloomz-7b1,kill,11,31,0.36666666666666664,3.384893754176943e-11
bloom,aligned,bigscience/bloomz-7b1,kill,12,31,0.4,3.451545299570924e-11
bloom,aligned,bigscience/bloomz-7b1,kill,13,31,0.43333333333333335,3.3289357381782736e-11
bloom,aligned,bigscience/bloomz-7b1,kill,14,31,0.4666666666666667,2.765475348720514e-11
bloom,aligned,bigscience/bloomz-7b1,kill,15,31,0.5,1.8133654300367397e-11
bloom,aligned,bigscience/bloomz-7b1,kill,16,31,0.5333333333333333,1.059655228147216e-11
bloom,aligned,bigscience/bloomz-7b1,kill,17,31,0.5666666666666667,6.8429177255135976e-12
bloom,aligned,bigscience/bloomz-7b1,kill,18,31,0.6,3.609089156003664e-12
bloom,aligned,bigscience/bloomz-7b1,kill,19,31,0.6333333333333333,1.7344658695406245e-12
bloom,aligned,bigscience/bloomz-7b1,kill,20,31,0.6666666666666666,6.468052005451086e-13
bloom,aligned,bigscience/bloomz-7b1,kill,21,31,0.7,3.232822267263541e-13
bloom,aligned,bigscience/bloomz-7b1,kill,22,31,0.7333333333333333,2.811009888400995e-13
bloom,aligned,bigscience/bloomz-7b1,kill,23,31,0.7666666666666667,7.944650254505803e-13
bloom,aligned,bigscience/bloomz-7b1,kill,24,31,0.8,7.920585194665097e-12
bloom,aligned,bigscience/bloomz-7b1,kill,25,31,0.8333333333333334,2.1183961529391837e-10
bloom,aligned,bigscience/bloomz-7b1,kill,26,31,0.8666666666666667,5.059862306922014e-09
bloom,aligned,bigscience/bloomz-7b1,kill,27,31,0.9,4.1031213982023473e-07
bloom,aligned,bigscience/bloomz-7b1,kill,28,31,0.9333333333333333,0.0002608318463899195
bloom,aligned,bigscience/bloomz-7b1,kill,29,31,0.9666666666666667,0.0184650681912899
bloom,aligned,bigscience/bloomz-7b1,kill,30,31,1.0,0.13683079183101654
bloom,aligned,bigscience/bloomz-7b1,cut,0,31,0.0,2.0978836005078154e-14
bloom,aligned,bigscience/bloomz-7b1,cut,1,31,0.03333333333333333,3.399654644948608e-36
bloom,aligned,bigscience/bloomz-7b1,cut,2,31,0.06666666666666667,1.2162858855867822e-31
bloom,aligned,bigscience/bloomz-7b1,cut,3,31,0.1,3.861894521773273e-18
bloom,aligned,bigscience/bloomz-7b1,cut,4,31,0.13333333333333333,8.7110333662631e-15
bloom,aligned,bigscience/bloomz-7b1,cut,5,31,0.16666666666666666,6.608163994302474e-13
bloom,aligned,bigscience/bloomz-7b1,cut,6,31,0.2,4.496153015870474e-12
bloom,aligned,bigscience/bloomz-7b1,cut,7,31,0.23333333333333334,4.2242351977472836e-11
bloom,aligned,bigscience/bloomz-7b1,cut,8,31,0.26666666666666666,1.3867390569188842e-10
bloom,aligned,bigscience/bloomz-7b1,cut,9,31,0.3,3.3622996054027965e-10
bloom,aligned,bigscience/bloomz-7b1,cut,10,31,0.3333333333333333,7.535191914875838e-11
bloom,aligned,bigscience/bloomz-7b1,cut,11,31,0.36666666666666664,3.502802214949696e-11
bloom,aligned,bigscience/bloomz-7b1,cut,12,31,0.4,3.0216284335748966e-11
bloom,aligned,bigscience/bloomz-7b1,cut,13,31,0.43333333333333335,3.1383357718128835e-11
bloom,aligned,bigscience/bloomz-7b1,cut,14,31,0.4666666666666667,2.095053124040458e-11
bloom,aligned,bigscience/bloomz-7b1,cut,15,31,0.5,1.51975446116559e-11
bloom,aligned,bigscience/bloomz-7b1,cut,16,31,0.5333333333333333,1.2039756344672803e-11
bloom,aligned,bigscience/bloomz-7b1,cut,17,31,0.5666666666666667,1.1005927072482713e-11
bloom,aligned,bigscience/bloomz-7b1,cut,18,31,0.6,1.1223130931548031e-11
bloom,aligned,bigscience/bloomz-7b1,cut,19,31,0.6333333333333333,2.488149877105661e-12
bloom,aligned,bigscience/bloomz-7b1,cut,20,31,0.6666666666666666,4.573118684951527e-13
bloom,aligned,bigscience/bloomz-7b1,cut,21,31,0.7,1.8655404640782053e-13
bloom,aligned,bigscience/bloomz-7b1,cut,22,31,0.7333333333333333,2.0848892003013514e-13
bloom,aligned,bigscience/bloomz-7b1,cut,23,31,0.7666666666666667,4.2029219189144984e-13
bloom,aligned,bigscience/bloomz-7b1,cut,24,31,0.8,1.8305591417688838e-12
bloom,aligned,bigscience/bloomz-7b1,cut,25,31,0.8333333333333334,1.6986041045941036e-11
bloom,aligned,bigscience/bloomz-7b1,cut,26,31,0.8666666666666667,1.492551221504712e-10
bloom,aligned,bigscience/bloomz-7b1,cut,27,31,0.9,3.308866514117881e-09
bloom,aligned,bigscience/bloomz-7b1,cut,28,31,0.9333333333333333,2.0028795688631362e-07
bloom,aligned,bigscience/bloomz-7b1,cut,29,31,0.9666666666666667,1.3607159417006187e-06
bloom,aligned,bigscience/bloomz-7b1,cut,30,31,1.0,0.007481961511075497
bloom,aligned,bigscience/bloomz-7b1,shout,0,31,0.0,1.0444747390725016e-15
bloom,aligned,bigscience/bloomz-7b1,shout,1,31,0.03333333333333333,0.0
bloom,aligned,bigscience/bloomz-7b1,shout,2,31,0.06666666666666667,1.3106842367727644e-34
bloom,aligned,bigscience/bloomz-7b1,shout,3,31,0.1,4.861407345281487e-20
bloom,aligned,bigscience/bloomz-7b1,shout,4,31,0.13333333333333333,1.963434150787391e-16
bloom,aligned,bigscience/bloomz-7b1,shout,5,31,0.16666666666666666,2.3227376443122998e-14
bloom,aligned,bigscience/bloomz-7b1,shout,6,31,0.2,1.8154522210631768e-13
bloom,aligned,bigscience/bloomz-7b1,shout,7,31,0.23333333333333334,2.2552200992093097e-12
bloom,aligned,bigscience/bloomz-7b1,shout,8,31,0.26666666666666666,1.0563642842409404e-11
bloom,aligned,bigscience/bloomz-7b1,shout,9,31,0.3,2.557520861756757e-11
bloom,aligned,bigscience/bloomz-7b1,shout,10,31,0.3333333333333333,7.508818219981173e-12
bloom,aligned,bigscience/bloomz-7b1,shout,11,31,0.36666666666666664,5.646376595447311e-12
bloom,aligned,bigscience/bloomz-7b1,shout,12,31,0.4,5.144217083558056e-12
bloom,aligned,bigscience/bloomz-7b1,shout,13,31,0.43333333333333335,3.300924420954199e-12
bloom,aligned,bigscience/bloomz-7b1,shout,14,31,0.4666666666666667,3.1401183736567972e-12
bloom,aligned,bigscience/bloomz-7b1,shout,15,31,0.5,2.2383264946385095e-12
bloom,aligned,bigscience/bloomz-7b1,shout,16,31,0.5333333333333333,1.36941835909149e-12
bloom,aligned,bigscience/bloomz-7b1,shout,17,31,0.5666666666666667,6.926773065719927e-13
bloom,aligned,bigscience/bloomz-7b1,shout,18,31,0.6,3.844096536313041e-13
bloom,aligned,bigscience/bloomz-7b1,shout,19,31,0.6333333333333333,1.8505662768234649e-13
bloom,aligned,bigscience/bloomz-7b1,shout,20,31,0.6666666666666666,2.7706154631288414e-14
bloom,aligned,bigscience/bloomz-7b1,shout,21,31,0.7,1.4654913431865965e-14
bloom,aligned,bigscience/bloomz-7b1,shout,22,31,0.7333333333333333,5.3275619525216915e-15
bloom,aligned,bigscience/bloomz-7b1,shout,23,31,0.7666666666666667,5.35175617811059e-15
bloom,aligned,bigscience/bloomz-7b1,shout,24,31,0.8,8.240462518350079e-15
bloom,aligned,bigscience/bloomz-7b1,shout,25,31,0.8333333333333334,3.3699771624521105e-14
bloom,aligned,bigscience/bloomz-7b1,shout,26,31,0.8666666666666667,3.164490696393185e-13
bloom,aligned,bigscience/bloomz-7b1,shout,27,31,0.9,1.3417347961841575e-11
bloom,aligned,bigscience/bloomz-7b1,shout,28,31,0.9333333333333333,6.156346898933407e-08
bloom,aligned,bigscience/bloomz-7b1,shout,29,31,0.9666666666666667,5.216157660470344e-06
bloom,aligned,bigscience/bloomz-7b1,shout,30,31,1.0,0.008954734541475773
bloom,aligned,bigscience/bloomz-7b1,punch,0,31,0.0,1.4903080956400793e-15
bloom,aligned,bigscience/bloomz-7b1,punch,1,31,0.03333333333333333,1.2023917143256166e-38
bloom,aligned,bigscience/bloomz-7b1,punch,2,31,0.06666666666666667,8.766520954325837e-34
bloom,aligned,bigscience/bloomz-7b1,punch,3,31,0.1,1.6901826692735763e-19
bloom,aligned,bigscience/bloomz-7b1,punch,4,31,0.13333333333333333,6.2458774868477695e-16
bloom,aligned,bigscience/bloomz-7b1,punch,5,31,0.16666666666666666,6.095739689924995e-14
bloom,aligned,bigscience/bloomz-7b1,punch,6,31,0.2,4.4583203773727875e-13
bloom,aligned,bigscience/bloomz-7b1,punch,7,31,0.23333333333333334,4.304805210214591e-12
bloom,aligned,bigscience/bloomz-7b1,punch,8,31,0.26666666666666666,1.8594166137364532e-11
bloom,aligned,bigscience/bloomz-7b1,punch,9,31,0.3,4.731644243083366e-11
bloom,aligned,bigscience/bloomz-7b1,punch,10,31,0.3333333333333333,1.5818740414785815e-11
bloom,aligned,bigscience/bloomz-7b1,punch,11,31,0.36666666666666664,1.1642321655347398e-11
bloom,aligned,bigscience/bloomz-7b1,punch,12,31,0.4,1.3679527996468543e-11
bloom,aligned,bigscience/bloomz-7b1,punch,13,31,0.43333333333333335,7.826251799403217e-12
bloom,aligned,bigscience/bloomz-7b1,punch,14,31,0.4666666666666667,6.811923854849189e-12
bloom,aligned,bigscience/bloomz-7b1,punch,15,31,0.5,4.395288386721541e-12
bloom,aligned,bigscience/bloomz-7b1,punch,16,31,0.5333333333333333,2.553418197367985e-12
bloom,aligned,bigscience/bloomz-7b1,punch,17,31,0.5666666666666667,2.171432521638761e-12
bloom,aligned,bigscience/bloomz-7b1,punch,18,31,0.6,2.440541909190519e-12
bloom,aligned,bigscience/bloomz-7b1,punch,19,31,0.6333333333333333,8.961021486474097e-13
bloom,aligned,bigscience/bloomz-7b1,punch,20,31,0.6666666666666666,2.0305477676889339e-13
bloom,aligned,bigscience/bloomz-7b1,punch,21,31,0.7,1.2561392898069457e-13
bloom,aligned,bigscience/bloomz-7b1,punch,22,31,0.7333333333333333,8.382683246545633e-14
bloom,aligned,bigscience/bloomz-7b1,punch,23,31,0.7666666666666667,1.345960696412865e-13
bloom,aligned,bigscience/bloomz-7b1,punch,24,31,0.8,5.143199234558526e-13
bloom,aligned,bigscience/bloomz-7b1,punch,25,31,0.8333333333333334,8.507819448944076e-12
bloom,aligned,bigscience/bloomz-7b1,punch,26,31,0.8666666666666667,1.266711874281512e-10
bloom,aligned,bigscience/bloomz-7b1,punch,27,31,0.9,1.2198259291551494e-08
bloom,aligned,bigscience/bloomz-7b1,punch,28,31,0.9333333333333333,1.1460150744824205e-05
bloom,aligned,bigscience/bloomz-7b1,punch,29,31,0.9666666666666667,0.0008910369942896068
bloom,aligned,bigscience/bloomz-7b1,punch,30,31,1.0,0.02823662757873535
bloom,aligned,bigscience/bloomz-7b1,cry,0,31,0.0,4.625345804742985e-15
bloom,aligned,bigscience/bloomz-7b1,cry,1,31,0.03333333333333333,1.1046197013014212e-37
bloom,aligned,bigscience/bloomz-7b1,cry,2,31,0.06666666666666667,5.938406442522188e-33
bloom,aligned,bigscience/bloomz-7b1,cry,3,31,0.1,5.40031738844086e-19
bloom,aligned,bigscience/bloomz-7b1,cry,4,31,0.13333333333333333,1.4366935570568422e-15
bloom,aligned,bigscience/bloomz-7b1,cry,5,31,0.16666666666666666,1.391926396192289e-13
bloom,aligned,bigscience/bloomz-7b1,cry,6,31,0.2,1.262637238687303e-12
bloom,aligned,bigscience/bloomz-7b1,cry,7,31,0.23333333333333334,1.3282414230986195e-11
bloom,aligned,bigscience/bloomz-7b1,cry,8,31,0.26666666666666666,5.2589724242047e-11
bloom,aligned,bigscience/bloomz-7b1,cry,9,31,0.3,1.845461977678653e-10
bloom,aligned,bigscience/bloomz-7b1,cry,10,31,0.3333333333333333,8.215898100738528e-11
bloom,aligned,bigscience/bloomz-7b1,cry,11,31,0.36666666666666664,5.399149183293872e-11
bloom,aligned,bigscience/bloomz-7b1,cry,12,31,0.4,4.383047050304789e-11
bloom,aligned,bigscience/bloomz-7b1,cry,13,31,0.43333333333333335,4.05288892724176e-11
bloom,aligned,bigscience/bloomz-7b1,cry,14,31,0.4666666666666667,3.7643006767229537e-11
bloom,aligned,bigscience/bloomz-7b1,cry,15,31,0.5,1.4601068618058655e-11
bloom,aligned,bigscience/bloomz-7b1,cry,16,31,0.5333333333333333,1.081214718451351e-11
bloom,aligned,bigscience/bloomz-7b1,cry,17,31,0.5666666666666667,7.904081035514654e-12
bloom,aligned,bigscience/bloomz-7b1,cry,18,31,0.6,6.021993233934486e-12
bloom,aligned,bigscience/bloomz-7b1,cry,19,31,0.6333333333333333,4.265681557980017e-12
bloom,aligned,bigscience/bloomz-7b1,cry,20,31,0.6666666666666666,3.0408631342127013e-12
bloom,aligned,bigscience/bloomz-7b1,cry,21,31,0.7,1.4516829578703483e-12
bloom,aligned,bigscience/bloomz-7b1,cry,22,31,0.7333333333333333,1.936043122693909e-12
bloom,aligned,bigscience/bloomz-7b1,cry,23,31,0.7666666666666667,4.345463225363666e-12
bloom,aligned,bigscience/bloomz-7b1,cry,24,31,0.8,2.0949639592537928e-11
bloom,aligned,bigscience/bloomz-7b1,cry,25,31,0.8333333333333334,5.121624790938029e-10
bloom,aligned,bigscience/bloomz-7b1,cry,26,31,0.8666666666666667,5.220479604162165e-09
bloom,aligned,bigscience/bloomz-7b1,cry,27,31,0.9,1.4630130351633852e-07
bloom,aligned,bigscience/bloomz-7b1,cry,28,31,0.9333333333333333,0.0001440450141672045
bloom,aligned,bigscience/bloomz-7b1,cry,29,31,0.9666666666666667,0.003110025078058243
bloom,aligned,bigscience/bloomz-7b1,cry,30,31,1.0,0.03101186640560627
glm4,base,zai-org/glm-4-9b-hf,smack,0,41,0.0,6.5957478909695055e-06
glm4,base,zai-org/glm-4-9b-hf,smack,1,41,0.025,6.607888735743472e-06
glm4,base,zai-org/glm-4-9b-hf,smack,2,41,0.05,6.650141131103737e-06
glm4,base,zai-org/glm-4-9b-hf,smack,3,41,0.075,6.659565769950859e-06
glm4,base,zai-org/glm-4-9b-hf,smack,4,41,0.1,6.7251398832013365e-06
glm4,base,zai-org/glm-4-9b-hf,smack,5,41,0.125,6.83713778926176e-06
glm4,base,zai-org/glm-4-9b-hf,smack,6,41,0.15,6.907241186127067e-06
glm4,base,zai-org/glm-4-9b-hf,smack,7,41,0.175,6.8824965637759306e-06
glm4,base,zai-org/glm-4-9b-hf,smack,8,41,0.2,6.817373559897533e-06
glm4,base,zai-org/glm-4-9b-hf,smack,9,41,0.225,6.810058494011173e-06
glm4,base,zai-org/glm-4-9b-hf,smack,10,41,0.25,6.83925645716954e-06
glm4,base,zai-org/glm-4-9b-hf,smack,11,41,0.275,6.724237209709827e-06
glm4,base,zai-org/glm-4-9b-hf,smack,12,41,0.3,6.776200280000921e-06
glm4,base,zai-org/glm-4-9b-hf,smack,13,41,0.325,6.662326995865442e-06
glm4,base,zai-org/glm-4-9b-hf,smack,14,41,0.35,6.603039309993619e-06
glm4,base,zai-org/glm-4-9b-hf,smack,15,41,0.375,6.512126674351748e-06
glm4,base,zai-org/glm-4-9b-hf,smack,16,41,0.4,6.511369974759873e-06
glm4,base,zai-org/glm-4-9b-hf,smack,17,41,0.425,6.485196081484901e-06
glm4,base,zai-org/glm-4-9b-hf,smack,18,41,0.45,6.32717410553596e-06
glm4,base,zai-org/glm-4-9b-hf,smack,19,41,0.475,6.559421763085993e-06
glm4,base,zai-org/glm-4-9b-hf,smack,20,41,0.5,6.333305009320611e-06
glm4,base,zai-org/glm-4-9b-hf,smack,21,41,0.525,6.823635430919239e-06
glm4,base,zai-org/glm-4-9b-hf,smack,22,41,0.55,7.792507858539466e-06
glm4,base,zai-org/glm-4-9b-hf,smack,23,41,0.575,8.50984997669002e-06
glm4,base,zai-org/glm-4-9b-hf,smack,24,41,0.6,9.078686161956284e-06
glm4,base,zai-org/glm-4-9b-hf,smack,25,41,0.625,1.0485430721018929e-05
glm4,base,zai-org/glm-4-9b-hf,smack,26,41,0.65,9.64943137660157e-06
glm4,base,zai-org/glm-4-9b-hf,smack,27,41,0.675,7.690659003856126e-06
glm4,base,zai-org/glm-4-9b-hf,smack,28,41,0.7,6.538421075674705e-06
glm4,base,zai-org/glm-4-9b-hf,smack,29,41,0.725,7.252947398228571e-06
glm4,base,zai-org/glm-4-9b-hf,smack,30,41,0.75,5.329203759174561e-06
glm4,base,zai-org/glm-4-9b-hf,smack,31,41,0.775,3.4291542760911398e-06
glm4,base,zai-org/glm-4-9b-hf,smack,32,41,0.8,2.8105309866077732e-06
glm4,base,zai-org/glm-4-9b-hf,smack,33,41,0.825,1.9275405520602362e-06
glm4,base,zai-org/glm-4-9b-hf,smack,34,41,0.85,1.03624904568278e-06
glm4,base,zai-org/glm-4-9b-hf,smack,35,41,0.875,4.148832886130549e-07
glm4,base,zai-org/glm-4-9b-hf,smack,36,41,0.9,9.800385214475682e-08
glm4,base,zai-org/glm-4-9b-hf,smack,37,41,0.925,2.754399552884479e-08
glm4,base,zai-org/glm-4-9b-hf,smack,38,41,0.95,3.2074687350558406e-09
glm4,base,zai-org/glm-4-9b-hf,smack,39,41,0.975,4.1067211895454516e-16
glm4,base,zai-org/glm-4-9b-hf,smack,40,41,1.0,0.009691336192190647
glm4,base,zai-org/glm-4-9b-hf,say,0,41,0.0,6.604528607567772e-06
glm4,base,zai-org/glm-4-9b-hf,say,1,41,0.025,6.564649538631784e-06
glm4,base,zai-org/glm-4-9b-hf,say,2,41,0.05,6.562392627529334e-06
glm4,base,zai-org/glm-4-9b-hf,say,3,41,0.075,6.544674306496745e-06
glm4,base,zai-org/glm-4-9b-hf,say,4,41,0.1,6.543740255438024e-06
glm4,base,zai-org/glm-4-9b-hf,say,5,41,0.125,6.5878653003892396e-06
glm4,base,zai-org/glm-4-9b-hf,say,6,41,0.15,6.609970569115831e-06
glm4,base,zai-org/glm-4-9b-hf,say,7,41,0.175,6.577954991371371e-06
glm4,base,zai-org/glm-4-9b-hf,say,8,41,0.2,6.62256434225128e-06
glm4,base,zai-org/glm-4-9b-hf,say,9,41,0.225,6.775853307772195e-06
glm4,base,zai-org/glm-4-9b-hf,say,10,41,0.25,6.730347195116337e-06
glm4,base,zai-org/glm-4-9b-hf,say,11,41,0.275,6.742525783920428e-06
glm4,base,zai-org/glm-4-9b-hf,say,12,41,0.3,6.535129614348989e-06
glm4,base,zai-org/glm-4-9b-hf,say,13,41,0.325,6.536556611536071e-06
glm4,base,zai-org/glm-4-9b-hf,say,14,41,0.35,6.630097232118715e-06
glm4,base,zai-org/glm-4-9b-hf,say,15,41,0.375,6.344599569274578e-06
glm4,base,zai-org/glm-4-9b-hf,say,16,41,0.4,6.037213097442873e-06
glm4,base,zai-org/glm-4-9b-hf,say,17,41,0.425,6.1062378335918766e-06
glm4,base,zai-org/glm-4-9b-hf,say,18,41,0.45,5.611726919596549e-06
glm4,base,zai-org/glm-4-9b-hf,say,19,41,0.475,5.545502062886953e-06
glm4,base,zai-org/glm-4-9b-hf,say,20,41,0.5,5.6700387176533695e-06
glm4,base,zai-org/glm-4-9b-hf,say,21,41,0.525,5.7492343330523e-06
glm4,base,zai-org/glm-4-9b-hf,say,22,41,0.55,6.012768608343322e-06
