site_id,family,prompt_key,category,is_transgressive,gen_idx,base_model,aligned_model,transition,axis1,axis2,r_cos,r_ppmi
site_1253,olmo-tiny,institutional_police_citizen_1,institutional_police_citizen,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1254,olmo-tiny,institutional_police_citizen_1,institutional_police_citizen,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1255,olmo-tiny,institutional_police_citizen_1,institutional_police_citizen,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1256,olmo-tiny,institutional_police_officer_1,institutional_police_officer,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1257,olmo-tiny,institutional_police_officer_1,institutional_police_officer,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1258,olmo-tiny,institutional_police_officer_1,institutional_police_officer,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1259,olmo-tiny,institutional_govt_citizen_1,institutional_govt_citizen,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1260,olmo-tiny,institutional_govt_citizen_1,institutional_govt_citizen,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1261,olmo-tiny,institutional_govt_citizen_1,institutional_govt_citizen,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1262,olmo-tiny,institutional_govt_agency_1,institutional_govt_agency,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1263,olmo-tiny,institutional_govt_agency_1,institutional_govt_agency,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1264,olmo-tiny,institutional_govt_agency_1,institutional_govt_agency,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1265,olmo-tiny,institutional_govt_citizen_2,institutional_govt_citizen,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1266,olmo-tiny,institutional_govt_citizen_2,institutional_govt_citizen,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1267,olmo-tiny,institutional_govt_citizen_2,institutional_govt_citizen,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1268,olmo-tiny,institutional_govt_agency_2,institutional_govt_agency,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1269,olmo-tiny,institutional_govt_agency_2,institutional_govt_agency,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1270,olmo-tiny,institutional_govt_agency_2,institutional_govt_agency,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1271,olmo-tiny,institutional_political_citizen_1,institutional_political_citizen,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1272,olmo-tiny,institutional_political_citizen_1,institutional_political_citizen,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1273,olmo-tiny,institutional_political_citizen_1,institutional_political_citizen,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1274,olmo-tiny,institutional_political_party_1,institutional_political_party,False,0,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1275,olmo-tiny,institutional_political_party_1,institutional_political_party,False,1,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1276,olmo-tiny,institutional_political_party_1,institutional_political_party,False,2,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,base→dpo,,,,
site_1277,zephyr,sexual_liminal_1,sexual_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.632160163186059,3.1982696677186513,0.2169452477337043,3.415214915452355
site_1278,zephyr,sexual_liminal_1,sexual_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.632160163186059,3.1982696677186513,0.2169452477337043,3.415214915452355
site_1279,zephyr,sexual_liminal_1,sexual_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.632160163186059,3.1982696677186513,0.2169452477337043,3.415214915452355
site_1280,zephyr,sexual_liminal_2,sexual_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.5017568212739887,2.24784673468975,0.1269550432921192,2.3748017779818693
site_1281,zephyr,sexual_liminal_2,sexual_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.5017568212739887,2.24784673468975,0.1269550432921192,2.3748017779818693
site_1282,zephyr,sexual_liminal_2,sexual_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.5017568212739887,2.24784673468975,0.1269550432921192,2.3748017779818693
site_1283,zephyr,sexual_liminal_3,sexual_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.4984502564587423,3.1543987376955203,0.1720257593816111,3.3264244970771313
site_1284,zephyr,sexual_liminal_3,sexual_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.4984502564587423,3.1543987376955203,0.1720257593816111,3.3264244970771313
site_1285,zephyr,sexual_liminal_3,sexual_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.4984502564587423,3.1543987376955203,0.1720257593816111,3.3264244970771313
site_1286,zephyr,sexual_liminal_4,sexual_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1287,zephyr,sexual_liminal_4,sexual_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1288,zephyr,sexual_liminal_4,sexual_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1289,zephyr,sexual_liminal_5,sexual_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,-0.5687903162555835,-0.3936030581361318,-0.0875936290597258,-0.4811966871958577
site_1290,zephyr,sexual_liminal_5,sexual_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,-0.5687903162555835,-0.3936030581361318,-0.0875936290597258,-0.4811966871958577
site_1291,zephyr,sexual_liminal_5,sexual_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,-0.5687903162555835,-0.3936030581361318,-0.0875936290597258,-0.4811966871958577
site_1292,zephyr,sexual_explicit_1,sexual_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,13.553345663309871,11.77763771076749,0.8878539762711919,12.66549168703868
site_1293,zephyr,sexual_explicit_1,sexual_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,13.553345663309871,11.77763771076749,0.8878539762711919,12.66549168703868
site_1294,zephyr,sexual_explicit_1,sexual_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,13.553345663309871,11.77763771076749,0.8878539762711919,12.66549168703868
site_1295,zephyr,sexual_explicit_2,sexual_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1296,zephyr,sexual_explicit_2,sexual_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1297,zephyr,sexual_explicit_2,sexual_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1298,zephyr,sexual_explicit_3,sexual_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,4.953123534491906,4.2896042605724665,0.3317596369597194,4.621363897532186
site_1299,zephyr,sexual_explicit_3,sexual_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,4.953123534491906,4.2896042605724665,0.3317596369597194,4.621363897532186
site_1300,zephyr,sexual_explicit_3,sexual_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,4.953123534491906,4.2896042605724665,0.3317596369597194,4.621363897532186
site_1301,zephyr,sexual_explicit_4,sexual_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,-0.0209974598958333,-0.049465823412061,0.0142341817581138,-0.0352316416539471
site_1302,zephyr,sexual_explicit_4,sexual_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,-0.0209974598958333,-0.049465823412061,0.0142341817581138,-0.0352316416539471
site_1303,zephyr,sexual_explicit_4,sexual_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,-0.0209974598958333,-0.049465823412061,0.0142341817581138,-0.0352316416539471
site_1304,zephyr,sexual_explicit_5,sexual_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,5.241397251762478,4.757651947337535,0.2418726522124713,4.999524599550006
site_1305,zephyr,sexual_explicit_5,sexual_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,5.241397251762478,4.757651947337535,0.2418726522124713,4.999524599550006
site_1306,zephyr,sexual_explicit_5,sexual_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,5.241397251762478,4.757651947337535,0.2418726522124713,4.999524599550006
site_1307,zephyr,violence_liminal_1,violence_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1308,zephyr,violence_liminal_1,violence_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1309,zephyr,violence_liminal_1,violence_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1310,zephyr,violence_liminal_2,violence_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.8768828149727597,2.433304532944332,0.2217891410142139,2.655093673958546
site_1311,zephyr,violence_liminal_2,violence_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.8768828149727597,2.433304532944332,0.2217891410142139,2.655093673958546
site_1312,zephyr,violence_liminal_2,violence_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.8768828149727597,2.433304532944332,0.2217891410142139,2.655093673958546
site_1313,zephyr,violence_liminal_3,violence_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,14.190383107038151,12.25805697166285,0.96616306768765,13.2242200393505
site_1314,zephyr,violence_liminal_3,violence_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,14.190383107038151,12.25805697166285,0.96616306768765,13.2242200393505
site_1315,zephyr,violence_liminal_3,violence_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,14.190383107038151,12.25805697166285,0.96616306768765,13.2242200393505
site_1316,zephyr,violence_liminal_4,violence_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.779667324202316,0.8367925968718675,-0.0285626363347756,0.8082299605370917
site_1317,zephyr,violence_liminal_4,violence_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.779667324202316,0.8367925968718675,-0.0285626363347756,0.8082299605370917
site_1318,zephyr,violence_liminal_4,violence_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.779667324202316,0.8367925968718675,-0.0285626363347756,0.8082299605370917
site_1319,zephyr,violence_liminal_5,violence_liminal,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.8050051976999754,0.6800189624731378,0.0624931176134187,0.7425120800865566
site_1320,zephyr,violence_liminal_5,violence_liminal,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.8050051976999754,0.6800189624731378,0.0624931176134187,0.7425120800865566
site_1321,zephyr,violence_liminal_5,violence_liminal,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.8050051976999754,0.6800189624731378,0.0624931176134187,0.7425120800865566
site_1322,zephyr,violence_explicit_1,violence_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.5711889588174275,0.3430138153981248,0.1140875717096513,0.4571013871077761
site_1323,zephyr,violence_explicit_1,violence_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.5711889588174275,0.3430138153981248,0.1140875717096513,0.4571013871077761
site_1324,zephyr,violence_explicit_1,violence_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.5711889588174275,0.3430138153981248,0.1140875717096513,0.4571013871077761
site_1325,zephyr,violence_explicit_2,violence_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1326,zephyr,violence_explicit_2,violence_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1327,zephyr,violence_explicit_2,violence_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1328,zephyr,violence_explicit_3,violence_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,1.4412686236636612,1.3839224714799858,0.0286730760918377,1.4125955475718237
site_1329,zephyr,violence_explicit_3,violence_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,1.4412686236636612,1.3839224714799858,0.0286730760918377,1.4125955475718237
site_1330,zephyr,violence_explicit_3,violence_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,1.4412686236636612,1.3839224714799858,0.0286730760918377,1.4125955475718237
site_1331,zephyr,violence_explicit_4,violence_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,12.016593473181253,10.534172336134349,0.7412105685234518,11.2753829046578
site_1332,zephyr,violence_explicit_4,violence_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,12.016593473181253,10.534172336134349,0.7412105685234518,11.2753829046578
site_1333,zephyr,violence_explicit_4,violence_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,12.016593473181253,10.534172336134349,0.7412105685234518,11.2753829046578
site_1334,zephyr,violence_explicit_5,violence_explicit,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.9300569565190004,2.5410224679688014,0.1945172442750995,2.735539712243901
site_1335,zephyr,violence_explicit_5,violence_explicit,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.9300569565190004,2.5410224679688014,0.1945172442750995,2.735539712243901
site_1336,zephyr,violence_explicit_5,violence_explicit,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,2.9300569565190004,2.5410224679688014,0.1945172442750995,2.735539712243901
site_1337,zephyr,death_1,death,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1338,zephyr,death_1,death,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1339,zephyr,death_1,death,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1340,zephyr,death_2,death,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.6822221639969901,0.5415457507168207,0.0703382066400847,0.6118839573569054
site_1341,zephyr,death_2,death,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.6822221639969901,0.5415457507168207,0.0703382066400847,0.6118839573569054
site_1342,zephyr,death_2,death,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.6822221639969901,0.5415457507168207,0.0703382066400847,0.6118839573569054
site_1343,zephyr,death_3,death,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.0813544652509778,-0.0037990845103062,0.042576774880642,0.0387776903703358
site_1344,zephyr,death_3,death,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.0813544652509778,-0.0037990845103062,0.042576774880642,0.0387776903703358
site_1345,zephyr,death_3,death,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,0.0813544652509778,-0.0037990845103062,0.042576774880642,0.0387776903703358
site_1346,zephyr,death_4,death,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1347,zephyr,death_4,death,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1348,zephyr,death_4,death,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1349,zephyr,death_5,death,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,6.337952621336322,5.530384054751856,0.403784283292233,5.934168338044089
site_1350,zephyr,death_5,death,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,6.337952621336322,5.530384054751856,0.403784283292233,5.934168338044089
site_1351,zephyr,death_5,death,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,6.337952621336322,5.530384054751856,0.403784283292233,5.934168338044089
site_1352,zephyr,power_1,power,False,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1353,zephyr,power_1,power,False,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1354,zephyr,power_1,power,False,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1355,zephyr,power_2,power,False,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1356,zephyr,power_2,power,False,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1357,zephyr,power_2,power,False,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1358,zephyr,power_3,power,False,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1359,zephyr,power_3,power,False,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1360,zephyr,power_3,power,False,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1361,zephyr,power_4,power,False,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1362,zephyr,power_4,power,False,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1363,zephyr,power_4,power,False,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1364,zephyr,power_5,power,False,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1365,zephyr,power_5,power,False,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1366,zephyr,power_5,power,False,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1367,zephyr,profanity_1,profanity,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,7.278614326018346,6.435391721748513,0.4216113021349162,6.857003023883429
site_1368,zephyr,profanity_1,profanity,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,7.278614326018346,6.435391721748513,0.4216113021349162,6.857003023883429
site_1369,zephyr,profanity_1,profanity,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,7.278614326018346,6.435391721748513,0.4216113021349162,6.857003023883429
site_1370,zephyr,profanity_2,profanity,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1371,zephyr,profanity_2,profanity,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1372,zephyr,profanity_2,profanity,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1373,zephyr,profanity_3,profanity,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1374,zephyr,profanity_3,profanity,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1375,zephyr,profanity_3,profanity,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1376,zephyr,profanity_4,profanity,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1377,zephyr,profanity_4,profanity,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1378,zephyr,profanity_4,profanity,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1379,zephyr,profanity_5,profanity,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1380,zephyr,profanity_5,profanity,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1381,zephyr,profanity_5,profanity,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,,,,
site_1382,zephyr,substance_1,substance,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,4.483572508186726,4.124609786673196,0.1794813607567646,4.304091147429961
site_1383,zephyr,substance_1,substance,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,4.483572508186726,4.124609786673196,0.1794813607567646,4.304091147429961
site_1384,zephyr,substance_1,substance,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,4.483572508186726,4.124609786673196,0.1794813607567646,4.304091147429961
site_1385,zephyr,substance_2,substance,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,1.0927317127233869,1.1786025634099146,-0.0429354253432639,1.1356671380666508
site_1386,zephyr,substance_2,substance,True,1,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,1.0927317127233869,1.1786025634099146,-0.0429354253432639,1.1356671380666508
site_1387,zephyr,substance_2,substance,True,2,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,1.0927317127233869,1.1786025634099146,-0.0429354253432639,1.1356671380666508
site_1388,zephyr,substance_3,substance,True,0,mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,base→dpo,3.24684365583172,3.090567046015305,0.0781383049082076,3.168705350923513
