frame,corpus,next_word,count
wanted to,ultrachat,curl,11
wants to,ultrachat,guide,5
wants to,ultrachat,settle,6
began to,ultrachat,mourn,3
wants to,ultrachat,fix,7
began to,ultrachat,taste,4
started to,ultrachat,sob,3
she wanted to,ultrachat,contribute,4
he wanted to,ultrachat,contribute,7
she wanted to,ultrachat,rebuild,3
he wanted to,ultrachat,rebuild,3
she wanted to,ultrachat,retreat,6
he wanted to,ultrachat,retreat,6
started to,ultrachat,forge,6
chose to,ultrachat,undergo,4
wanted to,ultrachat,cherish,6
she wanted to,ultrachat,cherish,4
he wanted to,ultrachat,cherish,4
wanted to,ultrachat,kindly,3
started to,ultrachat,physically,5
started to,ultrachat,ensure,5
began to,ultrachat,distort,15
started to,ultrachat,behave,18
started to,ultrachat,overflow,3
he wanted to,ultrachat,throw,3
started to,ultrachat,matter,4
started to,ultrachat,mentor,4
prepared to,ultrachat,board,9
prepared to,ultrachat,flee,5
wanted to,ultrachat,bond,6
began to,ultrachat,yell,7
decided to,ultrachat,submit,9
started to,ultrachat,dawn,6
want to,ultrachat,bolt,3
wanted to,ultrachat,yell,5
he wanted to,ultrachat,please,6
wanted to,ultrachat,outsmart,5
began to,ultrachat,envy,7
want to,ultrachat,complicate,10
started to,ultrachat,praise,3
wanted to,ultrachat,pet,5
began to,ultrachat,marvel,5
want to,ultrachat,toggle,8
began to,ultrachat,comment,7
began to,ultrachat,cloud,7
chose to,ultrachat,confront,13
began to,ultrachat,command,3
want to,ultrachat,blow,7
want to,ultrachat,forever,5
decided to,ultrachat,broach,7
wanted to,ultrachat,skip,4
she wanted to,ultrachat,win,16
prepared to,ultrachat,reveal,6
wants to,ultrachat,edit,3
decided to,ultrachat,immerse,13
wanted to,ultrachat,unleash,5
began to,ultrachat,bridge,3
started to,ultrachat,suggest,5
want to,ultrachat,blame,3
started to,ultrachat,morph,13
started to,ultrachat,shy,3
began to,ultrachat,swarm,16
began to,ultrachat,deconstruct,3
started to,ultrachat,wrap,4
began to,ultrachat,pool,3
he wanted to,ultrachat,explain,4
decided to,ultrachat,elope,6
began to,ultrachat,jot,6
wanted to,ultrachat,carve,3
started to,ultrachat,applaud,4
decided to,ultrachat,upload,3
want to,ultrachat,fumble,4
she wanted to,ultrachat,fit,12
started to,ultrachat,fidget,9
wanted to,ultrachat,rely,6
wanted to,ultrachat,frame,3
wanted to,ultrachat,befriend,8
chose to,ultrachat,open,9
began to,ultrachat,jolt,3
began to,ultrachat,applaud,5
chose to,ultrachat,watch,5
wants to,ultrachat,burst,3
started to,ultrachat,rear,4
wants to,ultrachat,elevate,21
decided to,ultrachat,relinquish,3
started to,ultrachat,tire,5
wants to,ultrachat,elicit,3
began to,ultrachat,rearrange,6
chose to,ultrachat,wield,3
began to,ultrachat,wrestle,9
started to,ultrachat,flirt,5
began to,ultrachat,grate,3
started to,ultrachat,perceive,3
she wanted to,ultrachat,push,10
started to,ultrachat,backfire,3
want to,ultrachat,realize,3
she wanted to,ultrachat,settle,4
began to,ultrachat,steam,4
began to,ultrachat,chug,6
wanted to,ultrachat,burst,4
decided to,ultrachat,revise,3
decided to,ultrachat,branch,4
began to,ultrachat,schedule,9
began to,ultrachat,drag,4
began to,ultrachat,compromise,4
want to,ultrachat,benchmark,4
began to,ultrachat,rust,4
want to,ultrachat,markup,7
began to,ultrachat,fuel,5
moved to,ultrachat,my,3
started to,ultrachat,admire,7
began to,ultrachat,scan,16
want to,ultrachat,whitelist,15
moved to,ultrachat,lower,5
began to,ultrachat,list,10
started to,ultrachat,assign,3
she wanted to,ultrachat,master,7
he wanted to,ultrachat,master,9
began to,ultrachat,grill,3
wants to,ultrachat,detect,6
started to,ultrachat,lighten,4
wanted to,ultrachat,clarify,14
want to,ultrachat,indent,6
began to,ultrachat,lock,3
began to,ultrachat,detect,3
wants to,ultrachat,risk,7
began to,ultrachat,conjure,6
wants to,ultrachat,exploit,7
want to,ultrachat,dismantle,4
decided to,ultrachat,unsubscribe,4
wanted to,ultrachat,inflict,4
started to,ultrachat,grumble,6
he wanted to,ultrachat,participate,5
want to,ultrachat,bow,3
he wanted to,ultrachat,advance,4
began to,ultrachat,say,13
wants to,ultrachat,isolate,3
decided to,ultrachat,grow,5
wants to,ultrachat,transform,7
started to,ultrachat,define,4
want to,ultrachat,overmix,3
wanted to,ultrachat,ride,15
wanted to,ultrachat,o,4
began to,ultrachat,sleep,8
started to,ultrachat,waver,15
started to,ultrachat,strike,6
wanted to,ultrachat,shield,7
wanted to,ultrachat,unlock,6
started to,ultrachat,accelerate,4
began to,ultrachat,scout,5
began to,ultrachat,kiss,4
began to,ultrachat,undress,4
began to,ultrachat,toll,3
she wanted to,ultrachat,shield,3
he wanted to,ultrachat,shield,4
wanted to,ultrachat,comfort,12
moved to,ultrachat,birchwood,3
began to,ultrachat,propel,3
wanted to,ultrachat,swim,5
started to,ultrachat,choke,3
want to,ultrachat,void,4
began to,ultrachat,straighten,4
she wanted to,ultrachat,destroy,5
began to,ultrachat,critically,3
want to,ultrachat,lubricate,4
moved to,ultrachat,act,4
wanted to,ultrachat,head,3
wanted to,ultrachat,blow,3
started to,ultrachat,betray,5
want to,ultrachat,restock,3
moved to,ultrachat,florida,20
decided to,ultrachat,tag,4
prepared to,ultrachat,disembark,6
want to,ultrachat,overprice,5
want to,ultrachat,emboss,5
began to,ultrachat,reel,5
wanted to,ultrachat,salvage,12
decided to,ultrachat,dye,5
want to,ultrachat,outline,13
prepared to,ultrachat,unleash,8
wants to,ultrachat,document,4
want to,ultrachat,accent,3
started to,ultrachat,itch,9
began to,ultrachat,daydream,3
wanted to,ultrachat,hug,5
chose to,ultrachat,only,5
decided to,ultrachat,freeze,3
began to,ultrachat,really,6
began to,ultrachat,flutter,15
chose to,ultrachat,head,3
want to,ultrachat,once,5
decided to,ultrachat,ski,3
wanted to,ultrachat,accept,6
wanted to,ultrachat,redeem,7
chose to,ultrachat,try,7
want to,ultrachat,accuse,8
began to,ultrachat,fixate,3
wanted to,ultrachat,love,11
want to,ultrachat,churn,4
prepared to,ultrachat,nail,4
she wanted to,ultrachat,raise,5
he wanted to,ultrachat,raise,9
want to,ultrachat,tidy,3
wanted to,ultrachat,atone,6
began to,ultrachat,defend,7
she wanted to,ultrachat,trust,3
he wanted to,ultrachat,trust,3
started to,ultrachat,soar,4
decided to,ultrachat,pitch,5
he wanted to,ultrachat,donate,5
began to,ultrachat,savor,7
want to,ultrachat,hug,8
decided to,ultrachat,broaden,5
chose to,ultrachat,upload,3
decided to,ultrachat,time,6
wants to,ultrachat,segment,3
began to,ultrachat,strip,3
decided to,ultrachat,complete,7
wanted to,ultrachat,encounter,4
began to,ultrachat,gossip,4
started to,ultrachat,light,4
began to,ultrachat,slither,3
wants to,ultrachat,sort,15
chose to,ultrachat,survive,3
began to,ultrachat,dull,7
want to,ultrachat,cheat,6
chose to,ultrachat,climb,3
want to,ultrachat,string,3
decided to,ultrachat,assert,5
she wanted to,ultrachat,offer,10
wants to,ultrachat,date,4
want to,ultrachat,initialize,4
began to,ultrachat,stutter,4
started to,ultrachat,yell,8
started to,ultrachat,churn,4
started to,ultrachat,manage,4
want to,ultrachat,suppress,4
started to,ultrachat,veer,3
started to,ultrachat,stare,9
wants to,ultrachat,charge,6
started to,ultrachat,improvise,5
he wanted to,ultrachat,land,4
moved to,ultrachat,strike,3
want to,ultrachat,flatten,6
she wanted to,ultrachat,hide,3
he wanted to,ultrachat,hide,4
began to,ultrachat,degrade,3
wanted to,ultrachat,warn,5
began to,ultrachat,manage,7
began to,ultrachat,stare,4
started to,ultrachat,mutter,3
began to,ultrachat,overshadow,4
began to,ultrachat,cling,3
wanted to,ultrachat,figure,13
she wanted to,ultrachat,figure,4
he wanted to,ultrachat,figure,7
began to,ultrachat,pelt,5
started to,ultrachat,reel,3
prepared to,ultrachat,pounce,12
began to,ultrachat,sour,10
she wanted to,ultrachat,enter,7
he wanted to,ultrachat,enter,7
wants to,ultrachat,surprise,4
chose to,ultrachat,practice,3
decided to,ultrachat,design,7
moved to,ultrachat,minneapolis,3
moved to,ultrachat,test,3
started to,ultrachat,convulse,10
wants to,ultrachat,complete,4
began to,ultrachat,crackle,7
wanted to,ultrachat,uphold,5
wants to,ultrachat,delve,3
began to,ultrachat,throb,5
he wanted to,ultrachat,pass,3
decided to,ultrachat,inspect,4
started to,ultrachat,vanish,7
decided to,ultrachat,vent,3
she wanted to,ultrachat,test,4
began to,ultrachat,evaluate,7
decided to,ultrachat,harness,3
started to,ultrachat,mediate,3
want to,ultrachat,refrigerate,5
he wanted to,ultrachat,salvage,5
the knife and,ultrachat,plunged,3
decided to,ultrachat,refuse,5
began to,ultrachat,ration,6
want to,ultrachat,annotate,4
wanted to,ultrachat,shut,5
started to,ultrachat,bead,3
he wanted to,ultrachat,and,3
started to,ultrachat,tail,4
want to,ultrachat,reopen,5
decided to,ultrachat,reconnect,3
began to,ultrachat,blame,8
want to,ultrachat,kiss,6
decided to,ultrachat,distract,11
began to,ultrachat,rekindle,11
want to,ultrachat,persist,8
wants to,ultrachat,suppress,3
began to,ultrachat,forage,3
began to,ultrachat,wave,8
wanted to,ultrachat,empower,10
she wanted to,ultrachat,empower,3
he wanted to,ultrachat,empower,4
prepared to,ultrachat,reunite,3
decided to,ultrachat,brush,4
moved to,ultrachat,television,3
began to,ultrachat,rehearse,3
started to,ultrachat,split,7
began to,ultrachat,harden,3
decided to,ultrachat,muster,5
started to,ultrachat,rappel,3
began to,ultrachat,elongate,4
want to,ultrachat,seat,8
decided to,ultrachat,lure,12
started to,ultrachat,accumulate,8
began to,ultrachat,hurry,3
began to,ultrachat,nod,15
moved to,ultrachat,simplify,4
decided to,ultrachat,heed,7
wanted to,ultrachat,reschedule,3
he wanted to,ultrachat,reschedule,3
started to,ultrachat,pool,3
want to,ultrachat,smile,10
decided to,ultrachat,immigrate,3
began to,ultrachat,bead,5
began to,ultrachat,spout,3
she wanted to,ultrachat,comfort,4
he wanted to,ultrachat,comfort,5
chose to,ultrachat,search,4
wanted to,ultrachat,partake,3
want to,ultrachat,guess,4
prepared to,ultrachat,part,5
wanted to,ultrachat,shrink,5
started to,ultrachat,wash,4
want to,ultrachat,trouble,5
decided to,ultrachat,propose,10
began to,ultrachat,blister,6
prepared to,ultrachat,shut,4
decided to,ultrachat,exact,3
began to,ultrachat,deliberate,3
wants to,ultrachat,commission,3
chose to,ultrachat,draw,7
moved to,ultrachat,millfield,6
began to,ultrachat,ruminate,5
wanted to,ultrachat,major,4
prepared to,ultrachat,sell,3
prepared to,ultrachat,detonate,4
began to,ultrachat,glimpse,5
want to,ultrachat,deprive,3
wants to,ultrachat,absorb,3
wants to,ultrachat,finish,3
started to,ultrachat,pray,7
wanted to,ultrachat,confess,4
decided to,ultrachat,lift,4
wanted to,ultrachat,answer,6
wanted to,ultrachat,assure,4
began to,ultrachat,drill,3
wants to,ultrachat,shed,3
started to,ultrachat,filter,4
want to,ultrachat,promise,3
wanted to,ultrachat,lend,8
started to,ultrachat,unfold,7
want to,ultrachat,snooze,6
decided to,ultrachat,lighten,3
want to,ultrachat,overextend,4
began to,ultrachat,unroll,4
started to,ultrachat,bend,7
started to,ultrachat,splinter,4
wants to,ultrachat,interact,3
want to,ultrachat,parallelize,3
prepared to,ultrachat,retain,3
prepared to,ultrachat,battle,6
wants to,ultrachat,own,3
chose to,ultrachat,risk,7
he wanted to,ultrachat,pick,5
want to,ultrachat,invoke,3
wants to,ultrachat,harness,5
decided to,ultrachat,table,3
began to,ultrachat,sting,4
wanted to,ultrachat,pour,3
wanted to,ultrachat,market,4
wanted to,ultrachat,fill,9
started to,ultrachat,self,3
began to,ultrachat,resign,7
want to,ultrachat,tutor,6
wants to,ultrachat,breathe,4
started to,ultrachat,cough,6
started to,ultrachat,revive,3
prepared to,ultrachat,write,6
moved to,ultrachat,revoke,5
wanted to,ultrachat,prank,3
started to,ultrachat,surge,3
chose to,ultrachat,press,3
began to,ultrachat,press,8
prepared to,ultrachat,expose,5
wanted to,ultrachat,refuse,4
wants to,ultrachat,avenge,3
wanted to,ultrachat,bridge,3
began to,ultrachat,chatter,5
prepared to,ultrachat,achieve,3
chose to,ultrachat,implement,5
wants to,ultrachat,decrypt,5
chose to,ultrachat,exercise,3
started to,ultrachat,ssing,3
want to,ultrachat,shake,7
started to,ultrachat,shed,3
began to,ultrachat,quiver,5
began to,ultrachat,prickle,3
want to,ultrachat,declare,5
wants to,ultrachat,divide,3
moved to,ultrachat,b,3
started to,ultrachat,cramp,4
started to,ultrachat,pelt,3
want to,ultrachat,spook,4
began to,ultrachat,calculate,3
want to,ultrachat,heal,11
want to,ultrachat,gossip,3
began to,ultrachat,prescribe,3
moved to,ultrachat,focus,3
he wanted to,ultrachat,implement,3
started to,ultrachat,strain,3
want to,ultrachat,unleash,3
chose to,ultrachat,transform,5
wanted to,ultrachat,publicly,4
she wanted to,ultrachat,cry,6
he wanted to,ultrachat,cry,6
want to,ultrachat,smash,3
wanted to,ultrachat,streamline,10
started to,ultrachat,count,4
decided to,ultrachat,ditch,8
began to,ultrachat,gallop,4
wanted to,ultrachat,lighten,4
began to,ultrachat,embody,5
prepared to,ultrachat,activate,4
began to,ultrachat,surveil,5
want to,ultrachat,morph,3
want to,ultrachat,evenly,3
started to,ultrachat,worsen,5
want to,ultrachat,ramble,3
began to,ultrachat,judge,5
chose to,ultrachat,plant,10
started to,ultrachat,benefit,3
she wanted to,ultrachat,pull,3
started to,ultrachat,bully,9
started to,ultrachat,echo,4
want to,ultrachat,replenish,3
began to,ultrachat,fashion,4
wants to,ultrachat,quickly,3
want to,ultrachat,halt,3
started to,ultrachat,foam,3
want to,ultrachat,exacerbate,3
began to,ultrachat,predict,3
she wanted to,ultrachat,communicate,6
want to,ultrachat,slightly,5
she wanted to,ultrachat,please,4
decided to,ultrachat,clone,3
wanted to,ultrachat,pin,4
chose to,ultrachat,stick,5
decided to,ultrachat,eradicate,3
started to,ultrachat,sprint,5
he wanted to,ultrachat,hurt,3
want to,ultrachat,screw,6
started to,ultrachat,compile,5
wanted to,ultrachat,commit,3
want to,ultrachat,hand,4
began to,ultrachat,methodically,4
decided to,ultrachat,market,3
began to,ultrachat,stomp,3
she wanted to,ultrachat,disappear,4
he wanted to,ultrachat,disappear,5
began to,ultrachat,declutter,3
chose to,ultrachat,offer,4
want to,ultrachat,disallow,4
began to,ultrachat,curse,4
started to,ultrachat,steal,3
wants to,ultrachat,forget,11
decided to,ultrachat,voice,5
decided to,ultrachat,reflect,11
wanted to,ultrachat,wish,13
wanted to,ultrachat,note,3
started to,ultrachat,swell,3
wants to,ultrachat,insert,4
started to,ultrachat,tune,6
wants to,ultrachat,emulate,4
decided to,ultrachat,actively,6
started to,ultrachat,ying,4
began to,ultrachat,mutter,8
began to,ultrachat,tip,3
want to,ultrachat,dismiss,6
he wanted to,ultrachat,cultivate,3
decided to,ultrachat,reject,5
want to,ultrachat,caricature,3
want to,ultrachat,colonize,4
decided to,ultrachat,pair,3
want to,ultrachat,proxy,4
want to,ultrachat,stratify,4
began to,ultrachat,bang,7
began to,ultrachat,prick,4
decided to,ultrachat,alter,4
wanted to,ultrachat,unravel,4
wants to,ultrachat,force,3
want to,ultrachat,paginate,4
began to,ultrachat,quake,5
she wanted to,ultrachat,participate,3
decided to,ultrachat,simplify,6
began to,ultrachat,flesh,3
began to,ultrachat,wish,6
decided to,ultrachat,cheat,3
he wanted to,ultrachat,restore,5
wants to,ultrachat,back,3
decided to,ultrachat,hitchhike,4
want to,ultrachat,infringe,7
moved to,ultrachat,nyc,3
moved to,ultrachat,ravenswood,3
chose to,ultrachat,skip,3
he wanted to,ultrachat,strike,5
chose to,ultrachat,confide,3
want to,ultrachat,caramelize,3
want to,ultrachat,backtrack,3
wants to,ultrachat,handle,7
want to,ultrachat,frighten,4
decided to,ultrachat,think,5
wants to,ultrachat,diversify,3
prepared to,ultrachat,administer,7
wanted to,ultrachat,revamp,4
prepared to,ultrachat,catch,3
she wanted to,ultrachat,strike,3
moved to,ultrachat,give,3
began to,ultrachat,douse,4
started to,ultrachat,caramelize,4
began to,ultrachat,disagree,3
started to,ultrachat,cancel,3
began to,ultrachat,compliment,3
started to,ultrachat,rearrange,5
began to,ultrachat,condense,3
chose to,ultrachat,embark,3
began to,ultrachat,lurch,4
moved to,ultrachat,after,3
began to,ultrachat,pet,4
began to,ultrachat,stay,5
decided to,ultrachat,entrust,8
wanted to,ultrachat,ace,3
she wanted to,ultrachat,thrive,5
he wanted to,ultrachat,thrive,7
wants to,ultrachat,count,3
started to,ultrachat,drip,3
want to,ultrachat,pour,10
started to,ultrachat,stick,5
began to,ultrachat,wade,5
decided to,ultrachat,secede,3
wanted to,ultrachat,decline,3
started to,ultrachat,meld,4
wanted to,ultrachat,infiltrate,3
began to,ultrachat,grind,3
want to,ultrachat,coat,7
started to,ultrachat,rap,3
decided to,ultrachat,trek,3
began to,ultrachat,feast,3
started to,ultrachat,crop,4
chose to,ultrachat,deceive,3
wanted to,ultrachat,filter,3
decided to,ultrachat,serve,5
started to,ultrachat,inch,6
want to,ultrachat,decode,9
started to,ultrachat,outgrow,4
wanted to,ultrachat,soar,7
she wanted to,ultrachat,soar,3
he wanted to,ultrachat,soar,3
decided to,ultrachat,refrain,4
prepared to,ultrachat,track,3
moved to,ultrachat,alaska,4
began to,ultrachat,perfect,3
want to,ultrachat,paste,14
she wanted to,ultrachat,check,3
he wanted to,ultrachat,check,3
wants to,ultrachat,satisfy,5
began to,ultrachat,picture,3
began to,ultrachat,regroup,3
decided to,ultrachat,pause,4
started to,ultrachat,zone,5
started to,ultrachat,flee,3
chose to,ultrachat,trust,10
began to,ultrachat,spike,3
started to,ultrachat,untangle,3
began to,ultrachat,infect,7
began to,ultrachat,scheme,7
wanted to,ultrachat,bolt,4
wants to,ultrachat,filter,11
started to,ultrachat,budget,3
she wanted to,ultrachat,lead,10
began to,ultrachat,atrophy,5
decided to,ultrachat,publicly,3
moved to,ultrachat,attend,3
began to,ultrachat,lurk,5
she wanted to,ultrachat,love,7
he wanted to,ultrachat,love,7
want to,ultrachat,maybe,3
wanted to,ultrachat,collect,9
want to,ultrachat,authorize,5
started to,ultrachat,rustle,3
began to,ultrachat,convince,3
wanted to,ultrachat,destabilize,3
began to,ultrachat,court,3
began to,ultrachat,engulf,4
wanted to,ultrachat,arrest,5
began to,ultrachat,ignite,3
wanted to,ultrachat,avenge,3
want to,ultrachat,retouch,3
want to,ultrachat,pivot,8
wanted to,ultrachat,pack,3
chose to,ultrachat,wait,5
want to,ultrachat,cram,3
wants to,ultrachat,blow,4
started to,ultrachat,gently,3
wants to,ultrachat,advertise,4
she wanted to,ultrachat,pick,4
