stage,prompt,layer,head,entropy,max_attn
dpo,Our company cut our health benefits and increased ,0,0,1.8559383153915405,0.301025390625
dpo,Our company cut our health benefits and increased ,0,1,0.22783061861991882,0.9521484375
dpo,Our company cut our health benefits and increased ,0,2,2.0162644386291504,0.3671875
dpo,Our company cut our health benefits and increased ,0,3,2.2612760066986084,0.26904296875
dpo,Our company cut our health benefits and increased ,0,4,1.7337884902954102,0.50439453125
dpo,Our company cut our health benefits and increased ,0,5,2.726579427719116,0.09527587890625
dpo,Our company cut our health benefits and increased ,0,6,0.04625788331031799,0.99462890625
dpo,Our company cut our health benefits and increased ,0,7,2.1612398624420166,0.3251953125
dpo,Our company cut our health benefits and increased ,0,8,2.147402286529541,0.288818359375
dpo,Our company cut our health benefits and increased ,0,9,1.6188266277313232,0.356689453125
dpo,Our company cut our health benefits and increased ,0,10,2.650115728378296,0.11431884765625
dpo,Our company cut our health benefits and increased ,0,11,2.5525717735290527,0.15576171875
dpo,Our company cut our health benefits and increased ,0,12,0.15222446620464325,0.97607421875
dpo,Our company cut our health benefits and increased ,0,13,1.8699495792388916,0.5146484375
dpo,Our company cut our health benefits and increased ,0,14,1.5282926559448242,0.481201171875
dpo,Our company cut our health benefits and increased ,0,15,2.590747117996216,0.1497802734375
dpo,Our company cut our health benefits and increased ,0,16,1.9432213306427002,0.30810546875
dpo,Our company cut our health benefits and increased ,0,17,1.2349315881729126,0.56640625
dpo,Our company cut our health benefits and increased ,0,18,0.3300502896308899,0.9228515625
dpo,Our company cut our health benefits and increased ,0,19,1.966556429862976,0.27392578125
dpo,Our company cut our health benefits and increased ,0,20,2.761913537979126,0.07366943359375
dpo,Our company cut our health benefits and increased ,0,21,2.293869733810425,0.2509765625
dpo,Our company cut our health benefits and increased ,0,22,2.289841651916504,0.2371826171875
dpo,Our company cut our health benefits and increased ,0,23,2.106022357940674,0.438720703125
dpo,Our company cut our health benefits and increased ,0,24,2.361081600189209,0.27587890625
dpo,Our company cut our health benefits and increased ,0,25,2.048494338989258,0.3173828125
dpo,Our company cut our health benefits and increased ,0,26,2.6541781425476074,0.100830078125
dpo,Our company cut our health benefits and increased ,0,27,1.706227421760559,0.3466796875
dpo,Our company cut our health benefits and increased ,0,28,1.5901285409927368,0.4462890625
dpo,Our company cut our health benefits and increased ,0,29,2.389896869659424,0.2491455078125
dpo,Our company cut our health benefits and increased ,0,30,2.3673996925354004,0.328369140625
dpo,Our company cut our health benefits and increased ,0,31,2.7725346088409424,0.0625
dpo,Our company cut our health benefits and increased ,1,0,1.777553677558899,0.424072265625
dpo,Our company cut our health benefits and increased ,1,1,0.5885093212127686,0.880859375
dpo,Our company cut our health benefits and increased ,1,2,0.839604377746582,0.7802734375
dpo,Our company cut our health benefits and increased ,1,3,0.8969886898994446,0.7900390625
dpo,Our company cut our health benefits and increased ,1,4,1.6212189197540283,0.499755859375
dpo,Our company cut our health benefits and increased ,1,5,2.3638806343078613,0.260009765625
dpo,Our company cut our health benefits and increased ,1,6,1.6414539813995361,0.59521484375
dpo,Our company cut our health benefits and increased ,1,7,1.0794451236724854,0.56884765625
dpo,Our company cut our health benefits and increased ,1,8,2.5435376167297363,0.19921875
dpo,Our company cut our health benefits and increased ,1,9,1.1098119020462036,0.70263671875
dpo,Our company cut our health benefits and increased ,1,10,1.2225010395050049,0.7177734375
dpo,Our company cut our health benefits and increased ,1,11,1.7838711738586426,0.358154296875
dpo,Our company cut our health benefits and increased ,1,12,0.861056387424469,0.5625
dpo,Our company cut our health benefits and increased ,1,13,1.753531813621521,0.31396484375
dpo,Our company cut our health benefits and increased ,1,14,2.202244281768799,0.337646484375
dpo,Our company cut our health benefits and increased ,1,15,0.26104211807250977,0.94482421875
dpo,Our company cut our health benefits and increased ,1,16,0.08006225526332855,0.9892578125
dpo,Our company cut our health benefits and increased ,1,17,0.14647772908210754,0.97705078125
dpo,Our company cut our health benefits and increased ,1,18,2.2235794067382812,0.343017578125
dpo,Our company cut our health benefits and increased ,1,19,1.3835606575012207,0.568359375
dpo,Our company cut our health benefits and increased ,1,20,2.4808318614959717,0.229248046875
dpo,Our company cut our health benefits and increased ,1,21,0.8430061936378479,0.77587890625
dpo,Our company cut our health benefits and increased ,1,22,2.092292070388794,0.2578125
dpo,Our company cut our health benefits and increased ,1,23,0.9862370491027832,0.587890625
dpo,Our company cut our health benefits and increased ,1,24,0.8409860730171204,0.78564453125
dpo,Our company cut our health benefits and increased ,1,25,1.9779058694839478,0.3662109375
dpo,Our company cut our health benefits and increased ,1,26,1.6484532356262207,0.54541015625
dpo,Our company cut our health benefits and increased ,1,27,1.0729362964630127,0.5673828125
dpo,Our company cut our health benefits and increased ,1,28,2.3456227779388428,0.305908203125
dpo,Our company cut our health benefits and increased ,1,29,2.12376070022583,0.325439453125
dpo,Our company cut our health benefits and increased ,1,30,0.9833017587661743,0.61474609375
dpo,Our company cut our health benefits and increased ,1,31,2.7618608474731445,0.0836181640625
dpo,Our company cut our health benefits and increased ,2,0,0.47333115339279175,0.89892578125
dpo,Our company cut our health benefits and increased ,2,1,2.510931968688965,0.13330078125
dpo,Our company cut our health benefits and increased ,2,2,1.2997103929519653,0.493408203125
dpo,Our company cut our health benefits and increased ,2,3,0.2527863383293152,0.9560546875
dpo,Our company cut our health benefits and increased ,2,4,0.16948610544204712,0.97412109375
dpo,Our company cut our health benefits and increased ,2,5,1.9498121738433838,0.302490234375
dpo,Our company cut our health benefits and increased ,2,6,0.9180867671966553,0.7841796875
dpo,Our company cut our health benefits and increased ,2,7,2.6575279235839844,0.1669921875
dpo,Our company cut our health benefits and increased ,2,8,0.3679293394088745,0.9365234375
dpo,Our company cut our health benefits and increased ,2,9,2.148219108581543,0.3818359375
dpo,Our company cut our health benefits and increased ,2,10,2.1994736194610596,0.2445068359375
dpo,Our company cut our health benefits and increased ,2,11,0.44197115302085876,0.8642578125
dpo,Our company cut our health benefits and increased ,2,12,0.3967626094818115,0.91357421875
dpo,Our company cut our health benefits and increased ,2,13,0.1369362771511078,0.978515625
dpo,Our company cut our health benefits and increased ,2,14,0.8624105453491211,0.56494140625
dpo,Our company cut our health benefits and increased ,2,15,0.14707884192466736,0.974609375
dpo,Our company cut our health benefits and increased ,2,16,0.6977634429931641,0.82177734375
dpo,Our company cut our health benefits and increased ,2,17,0.4746348559856415,0.888671875
dpo,Our company cut our health benefits and increased ,2,18,1.9204049110412598,0.349365234375
dpo,Our company cut our health benefits and increased ,2,19,0.14409509301185608,0.97216796875
dpo,Our company cut our health benefits and increased ,2,20,1.2202345132827759,0.4326171875
dpo,Our company cut our health benefits and increased ,2,21,0.01974910870194435,0.99755859375
dpo,Our company cut our health benefits and increased ,2,22,0.4291638433933258,0.91357421875
dpo,Our company cut our health benefits and increased ,2,23,0.11239933967590332,0.98193359375
dpo,Our company cut our health benefits and increased ,2,24,1.9916232824325562,0.4296875
dpo,Our company cut our health benefits and increased ,2,25,1.702735424041748,0.50341796875
dpo,Our company cut our health benefits and increased ,2,26,1.1455389261245728,0.54638671875
dpo,Our company cut our health benefits and increased ,2,27,0.4084341526031494,0.9052734375
dpo,Our company cut our health benefits and increased ,2,28,0.05278486758470535,0.9931640625
dpo,Our company cut our health benefits and increased ,2,29,0.1580721139907837,0.97509765625
dpo,Our company cut our health benefits and increased ,2,30,1.6703373193740845,0.56982421875
dpo,Our company cut our health benefits and increased ,2,31,0.5241957306861877,0.86279296875
dpo,Our company cut our health benefits and increased ,3,0,0.14651992917060852,0.978515625
dpo,Our company cut our health benefits and increased ,3,1,0.1906600296497345,0.96630859375
dpo,Our company cut our health benefits and increased ,3,2,1.2690315246582031,0.564453125
dpo,Our company cut our health benefits and increased ,3,3,2.1649651527404785,0.301513671875
dpo,Our company cut our health benefits and increased ,3,4,0.7793260812759399,0.833984375
dpo,Our company cut our health benefits and increased ,3,5,0.6857089400291443,0.87109375
dpo,Our company cut our health benefits and increased ,3,6,1.0069217681884766,0.76416015625
dpo,Our company cut our health benefits and increased ,3,7,2.460489273071289,0.2113037109375
dpo,Our company cut our health benefits and increased ,3,8,1.1283371448516846,0.7373046875
dpo,Our company cut our health benefits and increased ,3,9,0.5288664698600769,0.88427734375
dpo,Our company cut our health benefits and increased ,3,10,0.9815471172332764,0.62451171875
dpo,Our company cut our health benefits and increased ,3,11,2.19026517868042,0.2578125
dpo,Our company cut our health benefits and increased ,3,12,0.6166673898696899,0.875
dpo,Our company cut our health benefits and increased ,3,13,2.4357948303222656,0.232177734375
dpo,Our company cut our health benefits and increased ,3,14,0.4157496690750122,0.92529296875
dpo,Our company cut our health benefits and increased ,3,15,0.685329258441925,0.85986328125
dpo,Our company cut our health benefits and increased ,3,16,1.7986836433410645,0.475341796875
dpo,Our company cut our health benefits and increased ,3,17,2.4778666496276855,0.154541015625
dpo,Our company cut our health benefits and increased ,3,18,1.8570464849472046,0.5078125
dpo,Our company cut our health benefits and increased ,3,19,1.1286135911941528,0.7041015625
dpo,Our company cut our health benefits and increased ,3,20,2.6832170486450195,0.1514892578125
dpo,Our company cut our health benefits and increased ,3,21,0.09852433204650879,0.9873046875
dpo,Our company cut our health benefits and increased ,3,22,0.8792105913162231,0.82080078125
dpo,Our company cut our health benefits and increased ,3,23,0.6433029174804688,0.88232421875
dpo,Our company cut our health benefits and increased ,3,24,2.4919285774230957,0.193603515625
dpo,Our company cut our health benefits and increased ,3,25,1.0823187828063965,0.73681640625
dpo,Our company cut our health benefits and increased ,3,26,0.740614652633667,0.83056640625
dpo,Our company cut our health benefits and increased ,3,27,0.7746726274490356,0.85107421875
dpo,Our company cut our health benefits and increased ,3,28,0.5621848106384277,0.89892578125
dpo,Our company cut our health benefits and increased ,3,29,1.5477352142333984,0.61181640625
dpo,Our company cut our health benefits and increased ,3,30,1.6602487564086914,0.5859375
dpo,Our company cut our health benefits and increased ,3,31,1.324336051940918,0.693359375
dpo,Our company cut our health benefits and increased ,4,0,0.7516986131668091,0.68896484375
dpo,Our company cut our health benefits and increased ,4,1,0.40726834535598755,0.927734375
dpo,Our company cut our health benefits and increased ,4,2,0.37760257720947266,0.923828125
dpo,Our company cut our health benefits and increased ,4,3,2.180935859680176,0.2744140625
dpo,Our company cut our health benefits and increased ,4,4,0.08189107477664948,0.98876953125
dpo,Our company cut our health benefits and increased ,4,5,1.7098488807678223,0.455078125
dpo,Our company cut our health benefits and increased ,4,6,2.2795753479003906,0.20458984375
dpo,Our company cut our health benefits and increased ,4,7,0.061377618461847305,0.99072265625
dpo,Our company cut our health benefits and increased ,4,8,0.844096302986145,0.71240234375
dpo,Our company cut our health benefits and increased ,4,9,2.1925573348999023,0.2210693359375
dpo,Our company cut our health benefits and increased ,4,10,0.2189064770936966,0.96484375
dpo,Our company cut our health benefits and increased ,4,11,0.13114282488822937,0.98095703125
dpo,Our company cut our health benefits and increased ,4,12,1.3412096500396729,0.68603515625
dpo,Our company cut our health benefits and increased ,4,13,2.020519971847534,0.2464599609375
dpo,Our company cut our health benefits and increased ,4,14,0.13307823240756989,0.97998046875
dpo,Our company cut our health benefits and increased ,4,15,0.9979161024093628,0.79638671875
dpo,Our company cut our health benefits and increased ,4,16,1.4311776161193848,0.537109375
dpo,Our company cut our health benefits and increased ,4,17,0.9059536457061768,0.76708984375
dpo,Our company cut our health benefits and increased ,4,18,2.301368236541748,0.280029296875
dpo,Our company cut our health benefits and increased ,4,19,0.6320381164550781,0.8798828125
dpo,Our company cut our health benefits and increased ,4,20,0.2383037954568863,0.96337890625
dpo,Our company cut our health benefits and increased ,4,21,0.05251823365688324,0.9931640625
