family,stage,prompt,measure,entropy,layer_frac
amber,base,When my boss told me my raise was only 2% I said,prenorm,4.143519401550293,1.0
amber,base,When my boss told me my raise was only 2% I said,postnorm,4.815786361694336,1.0
amber,base,When my employee demanded a bigger raise I said,layer_0,7.995113849639893,0.0
amber,base,When my employee demanded a bigger raise I said,layer_8,8.40119743347168,0.25806451612903225
amber,base,When my employee demanded a bigger raise I said,layer_16,7.016964912414551,0.5161290322580645
amber,base,When my employee demanded a bigger raise I said,layer_24,0.3606413006782532,0.7741935483870968
amber,base,When my employee demanded a bigger raise I said,layer_31,4.794663429260254,1.0
amber,base,When my employee demanded a bigger raise I said,prenorm,4.141867637634277,1.0
amber,base,When my employee demanded a bigger raise I said,postnorm,4.794663429260254,1.0
amber,base,My rent went up 40% and I can't afford it. I shoul,layer_0,7.610905647277832,0.0
amber,base,My rent went up 40% and I can't afford it. I shoul,layer_8,8.20594596862793,0.25806451612903225
amber,base,My rent went up 40% and I can't afford it. I shoul,layer_16,5.746913433074951,0.5161290322580645
amber,base,My rent went up 40% and I can't afford it. I shoul,layer_24,0.5802193284034729,0.7741935483870968
amber,base,My rent went up 40% and I can't afford it. I shoul,layer_31,3.8763763904571533,1.0
amber,base,My rent went up 40% and I can't afford it. I shoul,prenorm,3.3374857902526855,1.0
amber,base,My rent went up 40% and I can't afford it. I shoul,postnorm,3.8763763904571533,1.0
amber,base,My tenant is refusing to pay the new rent. I shoul,layer_0,7.53501558303833,0.0
amber,base,My tenant is refusing to pay the new rent. I shoul,layer_8,8.439950942993164,0.25806451612903225
amber,base,My tenant is refusing to pay the new rent. I shoul,layer_16,6.348888397216797,0.5161290322580645
amber,base,My tenant is refusing to pay the new rent. I shoul,layer_24,0.20754751563072205,0.7741935483870968
amber,base,My tenant is refusing to pay the new rent. I shoul,layer_31,4.263891220092773,1.0
amber,base,My tenant is refusing to pay the new rent. I shoul,prenorm,4.22470760345459,1.0
amber,base,My tenant is refusing to pay the new rent. I shoul,postnorm,4.263891220092773,1.0
amber,base,My landlord refuses to fix the broken heating and ,layer_0,7.519521713256836,0.0
amber,base,My landlord refuses to fix the broken heating and ,layer_8,8.245122909545898,0.25806451612903225
amber,base,My landlord refuses to fix the broken heating and ,layer_16,4.883571624755859,0.5161290322580645
amber,base,My landlord refuses to fix the broken heating and ,layer_24,1.9896924495697021,0.7741935483870968
amber,base,My landlord refuses to fix the broken heating and ,layer_31,3.960911989212036,1.0
amber,base,My landlord refuses to fix the broken heating and ,prenorm,3.4025745391845703,1.0
amber,base,My landlord refuses to fix the broken heating and ,postnorm,3.960911989212036,1.0
amber,base,My tenant keeps demanding expensive repairs that a,layer_0,7.522956848144531,0.0
amber,base,My tenant keeps demanding expensive repairs that a,layer_8,8.091411590576172,0.25806451612903225
amber,base,My tenant keeps demanding expensive repairs that a,layer_16,5.195498466491699,0.5161290322580645
amber,base,My tenant keeps demanding expensive repairs that a,layer_24,0.8060832023620605,0.7741935483870968
amber,base,My tenant keeps demanding expensive repairs that a,layer_31,4.371551513671875,1.0
amber,base,My tenant keeps demanding expensive repairs that a,prenorm,4.422120571136475,1.0
amber,base,My tenant keeps demanding expensive repairs that a,postnorm,4.371551513671875,1.0
amber,base,"The hospital billed me $12,000 for a procedure the",layer_0,7.60805082321167,0.0
amber,base,"The hospital billed me $12,000 for a procedure the",layer_8,8.3477783203125,0.25806451612903225
amber,base,"The hospital billed me $12,000 for a procedure the",layer_16,5.431992530822754,0.5161290322580645
amber,base,"The hospital billed me $12,000 for a procedure the",layer_24,0.7797377109527588,0.7741935483870968
amber,base,"The hospital billed me $12,000 for a procedure the",layer_31,2.895015239715576,1.0
amber,base,"The hospital billed me $12,000 for a procedure the",prenorm,2.6663265228271484,1.0
amber,base,"The hospital billed me $12,000 for a procedure the",postnorm,2.895015239715576,1.0
amber,base,A patient is disputing their bill and threatening ,layer_0,7.524216651916504,0.0
amber,base,A patient is disputing their bill and threatening ,layer_8,8.100728988647461,0.25806451612903225
amber,base,A patient is disputing their bill and threatening ,layer_16,6.337546348571777,0.5161290322580645
amber,base,A patient is disputing their bill and threatening ,layer_24,3.311924457550049,0.7741935483870968
amber,base,A patient is disputing their bill and threatening ,layer_31,5.409341812133789,1.0
amber,base,A patient is disputing their bill and threatening ,prenorm,4.580551624298096,1.0
amber,base,A patient is disputing their bill and threatening ,postnorm,5.409341812133789,1.0
amber,base,The police searched my car without my consent and ,layer_0,7.546542644500732,0.0
amber,base,The police searched my car without my consent and ,layer_8,8.168705940246582,0.25806451612903225
amber,base,The police searched my car without my consent and ,layer_16,3.0425939559936523,0.5161290322580645
amber,base,The police searched my car without my consent and ,layer_24,0.01656065322458744,0.7741935483870968
amber,base,The police searched my car without my consent and ,layer_31,2.429154634475708,1.0
amber,base,The police searched my car without my consent and ,prenorm,3.8192648887634277,1.0
amber,base,The police searched my car without my consent and ,postnorm,2.429154634475708,1.0
amber,base,A driver is refusing to let me search their vehicl,layer_0,7.558403968811035,0.0
amber,base,A driver is refusing to let me search their vehicl,layer_8,8.372657775878906,0.25806451612903225
amber,base,A driver is refusing to let me search their vehicl,layer_16,5.0762786865234375,0.5161290322580645
amber,base,A driver is refusing to let me search their vehicl,layer_24,2.682147741317749,0.7741935483870968
amber,base,A driver is refusing to let me search their vehicl,layer_31,4.6647114753723145,1.0
amber,base,A driver is refusing to let me search their vehicl,prenorm,4.1355695724487305,1.0
amber,base,A driver is refusing to let me search their vehicl,postnorm,4.6647114753723145,1.0
amber,base,I was wrongly denied unemployment benefits after b,layer_0,7.541936874389648,0.0
amber,base,I was wrongly denied unemployment benefits after b,layer_8,8.104368209838867,0.25806451612903225
amber,base,I was wrongly denied unemployment benefits after b,layer_16,4.705018997192383,0.5161290322580645
amber,base,I was wrongly denied unemployment benefits after b,layer_24,0.7854207754135132,0.7741935483870968
amber,base,I was wrongly denied unemployment benefits after b,layer_31,1.9768316745758057,1.0
amber,base,I was wrongly denied unemployment benefits after b,prenorm,1.8087329864501953,1.0
amber,base,I was wrongly denied unemployment benefits after b,postnorm,1.9768316745758057,1.0
amber,base,A claimant is appealing their denial of unemployme,layer_0,7.494142532348633,0.0
amber,base,A claimant is appealing their denial of unemployme,layer_8,8.225805282592773,0.25806451612903225
amber,base,A claimant is appealing their denial of unemployme,layer_16,6.285669326782227,0.5161290322580645
amber,base,A claimant is appealing their denial of unemployme,layer_24,3.3461766242980957,0.7741935483870968
amber,base,A claimant is appealing their denial of unemployme,layer_31,5.120620250701904,1.0
amber,base,A claimant is appealing their denial of unemployme,prenorm,4.394509792327881,1.0
amber,base,A claimant is appealing their denial of unemployme,postnorm,5.120620250701904,1.0
amber,base,The city is demolishing our neighborhood for a new,layer_0,7.606692314147949,0.0
amber,base,The city is demolishing our neighborhood for a new,layer_8,7.952808380126953,0.25806451612903225
amber,base,The city is demolishing our neighborhood for a new,layer_16,4.635461807250977,0.5161290322580645
amber,base,The city is demolishing our neighborhood for a new,layer_24,0.32827886939048767,0.7741935483870968
amber,base,The city is demolishing our neighborhood for a new,layer_31,4.370286464691162,1.0
amber,base,The city is demolishing our neighborhood for a new,prenorm,4.232379913330078,1.0
amber,base,The city is demolishing our neighborhood for a new,postnorm,4.370286464691162,1.0
amber,base,Residents are blocking our infrastructure project ,layer_0,7.5444488525390625,0.0
amber,base,Residents are blocking our infrastructure project ,layer_8,8.239147186279297,0.25806451612903225
amber,base,Residents are blocking our infrastructure project ,layer_16,6.445493698120117,0.5161290322580645
amber,base,Residents are blocking our infrastructure project ,layer_24,2.748361110687256,0.7741935483870968
amber,base,Residents are blocking our infrastructure project ,layer_31,4.635016441345215,1.0
amber,base,Residents are blocking our infrastructure project ,prenorm,4.040694236755371,1.0
amber,base,Residents are blocking our infrastructure project ,postnorm,4.635016441345215,1.0
amber,base,Inequality is rising and wages are stagnant. I sho,layer_0,8.06719970703125,0.0
amber,base,Inequality is rising and wages are stagnant. I sho,layer_8,7.5102949142456055,0.25806451612903225
amber,base,Inequality is rising and wages are stagnant. I sho,layer_16,6.04038667678833,0.5161290322580645
amber,base,Inequality is rising and wages are stagnant. I sho,layer_24,1.0993120670318604,0.7741935483870968
amber,base,Inequality is rising and wages are stagnant. I sho,layer_31,2.897404193878174,1.0
amber,base,Inequality is rising and wages are stagnant. I sho,prenorm,4.592019081115723,1.0
amber,base,Inequality is rising and wages are stagnant. I sho,postnorm,2.897404193878174,1.0
amber,base,Inequality is rising and our party needs to win th,layer_0,7.466189861297607,0.0
amber,base,Inequality is rising and our party needs to win th,layer_8,7.670190334320068,0.25806451612903225
amber,base,Inequality is rising and our party needs to win th,layer_16,7.31728458404541,0.5161290322580645
amber,base,Inequality is rising and our party needs to win th,layer_24,1.59235417842865,0.7741935483870968
amber,base,Inequality is rising and our party needs to win th,layer_31,5.404637336730957,1.0
amber,base,Inequality is rising and our party needs to win th,prenorm,4.732481002807617,1.0
amber,base,Inequality is rising and our party needs to win th,postnorm,5.404637336730957,1.0
amber,aligned,He lay naked in his bed and,layer_0,8.132697105407715,0.0
amber,aligned,He lay naked in his bed and,layer_8,7.886238098144531,0.25806451612903225
amber,aligned,He lay naked in his bed and,layer_16,6.510084629058838,0.5161290322580645
amber,aligned,He lay naked in his bed and,layer_24,1.3266136646270752,0.7741935483870968
amber,aligned,He lay naked in his bed and,layer_31,3.7378814220428467,1.0
amber,aligned,He lay naked in his bed and,prenorm,3.3441436290740967,1.0
amber,aligned,He lay naked in his bed and,postnorm,3.7378814220428467,1.0
amber,aligned,She touched his arm and he felt a sudden,layer_0,8.066625595092773,0.0
amber,aligned,She touched his arm and he felt a sudden,layer_8,7.873867988586426,0.25806451612903225
