family,layer,prompt,gen_idx,window,violence_proj,procedural_proj,sexual_proj
deepseek-7b,base,anger,1,20,0.020081978,0.053902417,-0.056463383
deepseek-7b,base,anger,1,30,0.072081596,0.012645442,-0.09035088
deepseek-7b,base,anger,1,49,0.050216436,0.031808402,-0.077363476
deepseek-7b,base,anger,2,5,0.18499993,0.102019645,-0.037124664
deepseek-7b,base,anger,2,10,0.18208104,0.11236955,-0.04320059
deepseek-7b,base,anger,2,15,0.23027846,0.14026277,-0.047723014
deepseek-7b,base,anger,2,20,0.22117697,0.12202007,-0.05836759
deepseek-7b,base,anger,2,30,0.1732758,0.13858503,-0.0629071
deepseek-7b,base,anger,2,49,0.10980193,0.12955806,-0.054387983
deepseek-7b,base,anger,3,5,0.14061308,0.055814594,-0.023138773
deepseek-7b,base,anger,3,10,0.07960276,0.022594864,0.015339337
deepseek-7b,base,anger,3,15,0.026414808,0.0630657,0.0100725945
deepseek-7b,base,anger,3,20,0.016046368,0.06652649,0.0174512
deepseek-7b,base,anger,3,30,0.032046318,0.08660358,-0.059576444
deepseek-7b,base,anger,3,49,0.027835336,0.09288232,0.0019888375
deepseek-7b,base,anger,4,5,0.08228539,0.06967133,-0.008796796
deepseek-7b,base,anger,4,10,0.048920766,0.063967615,-0.018777441
deepseek-7b,base,anger,4,15,0.06805798,0.085276864,-0.016098108
deepseek-7b,base,anger,4,20,0.044257775,0.086257756,-0.008402128
deepseek-7b,base,anger,4,30,0.08628829,0.113290004,-0.009580882
deepseek-7b,base,anger,4,49,0.076745376,0.10152216,0.010121275
deepseek-7b,base,anger,5,5,0.06563781,0.08731478,-0.009164703
deepseek-7b,base,anger,5,10,-0.037142396,0.12474139,0.047020584
deepseek-7b,base,anger,5,15,-0.010495887,0.14927468,0.010946469
deepseek-7b,base,anger,5,20,0.012098513,0.14448555,0.0053060167
deepseek-7b,base,anger,5,30,0.030352365,0.14851943,-0.014803589
deepseek-7b,base,anger,5,49,0.027927242,0.15936477,0.008279365
deepseek-7b,base,anger,6,5,0.05719035,0.046413638,-0.043321185
deepseek-7b,base,anger,6,10,0.03679671,0.059024736,0.03078305
deepseek-7b,base,anger,6,15,0.033403695,0.05297795,0.035777804
deepseek-7b,base,anger,6,20,0.048098683,0.107526004,0.035158288
deepseek-7b,base,anger,6,30,0.06727315,0.1311359,0.0054245573
deepseek-7b,base,anger,6,49,0.059783366,0.13548826,0.0180609
deepseek-7b,base,anger,7,5,0.048912026,0.11879347,-0.037752286
deepseek-7b,base,anger,7,10,0.12404716,0.07638021,-0.040816404
deepseek-7b,base,anger,7,15,0.12180296,0.05723157,-0.020689156
deepseek-7b,base,anger,7,20,0.059924424,0.07945762,-0.042836156
deepseek-7b,base,anger,7,30,0.06767389,0.088044606,-0.047473896
deepseek-7b,base,anger,7,49,0.043508515,0.109032705,-0.078079484
deepseek-7b,base,anger,8,5,0.11956607,0.025252458,-0.09601921
deepseek-7b,base,anger,8,10,0.20096397,0.032060657,-0.09027447
deepseek-7b,base,anger,8,15,0.19112036,0.044259794,-0.124024555
deepseek-7b,base,anger,8,20,0.201212,0.06182921,-0.11680021
deepseek-7b,base,anger,8,30,0.18157692,-0.0065005813,-0.116804644
deepseek-7b,base,anger,8,49,0.19078675,0.0203607,-0.03516489
deepseek-7b,base,anger,9,5,0.021845276,0.117803335,-0.023655914
deepseek-7b,base,anger,9,10,0.008228033,0.14121455,-0.012297731
deepseek-7b,base,anger,9,15,0.05668943,0.1612297,-0.021958658
deepseek-7b,base,anger,9,20,0.050650384,0.12680264,-0.06336779
deepseek-7b,base,anger,9,30,0.05663447,0.117105804,-0.06008142
deepseek-7b,base,anger,9,49,0.089032054,0.1057783,-0.06354365
deepseek-7b,superego,anger,0,5,0.13561727,0.020753514,-0.036745112
deepseek-7b,superego,anger,0,10,0.09020537,0.033822715,-0.03505585
deepseek-7b,superego,anger,0,15,0.09165338,0.054095555,-0.034850065
deepseek-7b,superego,anger,0,20,0.10339998,0.0614806,-0.051081754
deepseek-7b,superego,anger,0,30,0.10266043,0.042364568,-0.08121405
deepseek-7b,superego,anger,0,49,0.12325425,0.039958164,-0.06717593
deepseek-7b,superego,anger,1,5,0.08502449,0.028682534,-0.08215748
deepseek-7b,superego,anger,1,10,0.10005349,-0.0016520377,-0.100932635
deepseek-7b,superego,anger,1,15,0.06047072,-0.023477117,-0.07853845
deepseek-7b,superego,anger,1,20,0.039260406,0.012320706,-0.05676835
deepseek-7b,superego,anger,1,30,0.0154234655,0.043120585,-0.09673912
deepseek-7b,superego,anger,1,49,0.08767195,0.037403386,-0.08002287
deepseek-7b,superego,anger,2,5,-0.034461785,0.06702985,-0.06072562
deepseek-7b,superego,anger,2,10,-0.022033483,0.069723465,-0.04881181
deepseek-7b,superego,anger,2,15,-0.0116339335,0.07315186,-0.048214518
deepseek-7b,superego,anger,2,20,-0.0058095455,0.08058599,-0.057509467
deepseek-7b,superego,anger,2,30,0.009658068,0.09947678,-0.029026158
deepseek-7b,superego,anger,2,49,0.062300697,0.12884226,-0.026169628
deepseek-7b,superego,anger,3,5,0.09106269,0.03695468,0.0011008456
deepseek-7b,superego,anger,3,10,0.111047596,0.055471525,0.01864887
deepseek-7b,superego,anger,3,15,0.08941325,0.041590445,0.028139636
deepseek-7b,superego,anger,3,20,0.09765052,0.038932197,0.020941734
deepseek-7b,superego,anger,3,30,0.09552321,0.045625523,0.009645366
deepseek-7b,superego,anger,3,49,0.09607998,0.05365379,0.006243907
deepseek-7b,superego,anger,4,5,0.03242476,0.095901154,-0.041626524
deepseek-7b,superego,anger,4,10,0.048231035,0.10148114,-0.032765955
deepseek-7b,superego,anger,4,15,0.091130726,0.07851248,-0.03590335
deepseek-7b,superego,anger,4,20,0.11308412,0.08470089,-0.04280798
deepseek-7b,superego,anger,4,30,0.0691801,0.085892916,-0.0071515064
deepseek-7b,superego,anger,4,49,0.07037259,0.088615865,-0.034765005
deepseek-7b,superego,anger,5,5,0.05334292,0.04443977,-0.06726425
deepseek-7b,superego,anger,5,10,0.034906626,0.058473457,-0.08988024
deepseek-7b,superego,anger,5,15,0.04047806,0.076268926,-0.10938889
deepseek-7b,superego,anger,5,20,0.059038386,0.08070937,-0.08989285
deepseek-7b,superego,anger,5,30,0.09177676,0.107258886,-0.036665477
deepseek-7b,superego,anger,5,49,0.09442953,0.10373488,-0.020985546
deepseek-7b,superego,anger,6,5,0.0275358,0.12871057,-0.06913316
deepseek-7b,superego,anger,6,10,-0.012930162,0.20435704,-0.10338502
deepseek-7b,superego,anger,6,15,0.002482968,0.18673822,-0.11137898
deepseek-7b,superego,anger,6,20,0.035378754,0.18940115,-0.11028391
deepseek-7b,superego,anger,6,30,0.028692557,0.18970183,-0.10131493
deepseek-7b,superego,anger,6,49,0.025003457,0.14617327,-0.09341089
deepseek-7b,superego,anger,7,5,0.06616599,0.0709298,-0.0532566
deepseek-7b,superego,anger,7,10,0.05378267,0.1026687,-0.059815403
deepseek-7b,superego,anger,7,15,0.05801809,0.1054237,-0.031180564
deepseek-7b,superego,anger,7,20,0.07194499,0.14140183,-0.023393007
deepseek-7b,superego,anger,7,30,0.097580686,0.13127668,-0.011362281
deepseek-7b,superego,anger,7,49,0.050394062,0.115789205,-0.014155
deepseek-7b,superego,anger,8,5,0.05724745,0.044277158,0.030384723
deepseek-7b,superego,anger,8,10,0.04365356,0.0516122,0.017636629
deepseek-7b,superego,anger,8,15,0.05679628,0.07035494,0.02660156
deepseek-7b,superego,anger,8,20,0.05220872,0.091401726,0.017145358
deepseek-7b,superego,anger,8,30,0.043825276,0.08452807,0.039914608
deepseek-7b,superego,anger,8,49,0.043080658,0.079422936,0.0003160704
deepseek-7b,superego,anger,9,5,0.0050047636,0.06717086,-0.17783597
deepseek-7b,superego,anger,9,10,0.10565311,0.06319676,-0.17299932
deepseek-7b,superego,anger,9,15,0.12335016,0.08038474,-0.14201736
deepseek-7b,superego,anger,9,20,0.10211453,0.10978736,-0.13094866
deepseek-7b,superego,anger,9,30,0.069690876,0.14516057,-0.13561577
deepseek-7b,superego,anger,9,49,0.044616412,0.16073321,-0.13356847
deepseek-7b,base,worker,0,5,0.08140629,0.025855813,-0.075933404
deepseek-7b,base,worker,0,10,0.08542596,-0.00614815,-0.074412085
deepseek-7b,base,worker,0,15,0.08064591,0.024632648,-0.10246732
deepseek-7b,base,worker,0,20,0.049950756,0.052361645,-0.112583265
deepseek-7b,base,worker,0,30,0.042199545,0.07276489,-0.120259255
deepseek-7b,base,worker,0,49,0.030473435,0.054796405,-0.14346372
deepseek-7b,base,worker,1,5,0.022905797,0.050389837,-0.07870829
deepseek-7b,base,worker,1,10,0.050777726,0.055959497,-0.074795134
deepseek-7b,base,worker,1,15,0.06438879,0.066365525,-0.07439087
deepseek-7b,base,worker,1,20,0.05904385,0.060773633,-0.06997736
deepseek-7b,base,worker,1,30,0.045521718,0.08007618,-0.0747605
deepseek-7b,base,worker,1,49,0.033022795,0.08179167,-0.08025669
deepseek-7b,base,worker,2,5,0.07467539,0.0847487,-0.0756246
deepseek-7b,base,worker,2,10,0.081748776,0.033375584,-0.12107457
deepseek-7b,base,worker,2,15,0.1528711,0.025535036,-0.077420026
deepseek-7b,base,worker,2,20,0.20597808,0.053861476,-0.08300299
deepseek-7b,base,worker,2,30,0.17509332,0.060530048,-0.10485165
deepseek-7b,base,worker,2,49,0.13465081,0.03745623,-0.09777517
deepseek-7b,base,worker,3,5,0.10875526,-0.097052924,-0.14002848
deepseek-7b,base,worker,3,10,0.09462516,-0.09332691,-0.082310125
deepseek-7b,base,worker,3,15,0.08156611,-0.06088291,-0.10753366
deepseek-7b,base,worker,3,20,0.07834246,-0.03781057,-0.10652715
deepseek-7b,base,worker,3,30,0.08695884,-0.0094021065,-0.09755724
deepseek-7b,base,worker,3,49,0.09314328,0.011750385,-0.090448126
deepseek-7b,base,worker,4,5,0.0070732133,0.02439984,-0.09853096
deepseek-7b,base,worker,4,10,0.023763575,0.13104412,-0.1395635
deepseek-7b,base,worker,4,15,0.0856243,0.08612656,-0.13532037
deepseek-7b,base,worker,4,20,0.09103489,0.09815496,-0.10611227
deepseek-7b,base,worker,4,30,0.10348338,0.10877361,-0.10509114
deepseek-7b,base,worker,4,49,0.12510568,0.121888414,-0.097287074
deepseek-7b,base,worker,5,5,-0.015854739,-0.049652282,-0.09145309
deepseek-7b,base,worker,5,10,0.022949517,-0.020506345,-0.09881763
deepseek-7b,base,worker,5,15,0.010773944,-0.019227391,-0.067598484
deepseek-7b,base,worker,5,20,0.02204657,-0.056925133,-0.045931797
deepseek-7b,base,worker,5,30,0.04430576,-0.04146424,-0.0750951
deepseek-7b,base,worker,5,49,0.015807627,-0.018311933,-0.029719587
deepseek-7b,base,worker,6,5,0.048265956,0.0051897415,-0.17551583
deepseek-7b,base,worker,6,10,0.06489987,-0.041185617,-0.15964134
deepseek-7b,base,worker,6,15,0.052698784,0.020546848,-0.15044565
deepseek-7b,base,worker,6,20,0.051826566,0.0414998,-0.14541048
deepseek-7b,base,worker,6,30,0.06109242,0.03479178,-0.12047134
deepseek-7b,base,worker,6,49,0.06262348,0.057372767,-0.12801397
deepseek-7b,base,worker,7,5,0.039599136,0.07489192,-0.0854256
deepseek-7b,base,worker,7,10,-0.018763974,0.061957303,-0.05739538
deepseek-7b,base,worker,7,15,-0.025308115,0.06991619,-0.07798618
deepseek-7b,base,worker,7,20,0.0026993635,0.1150866,-0.06111052
deepseek-7b,base,worker,7,30,-0.009020603,0.07139027,-0.041295394
deepseek-7b,base,worker,7,49,0.0015192749,0.08529363,-0.026161198
deepseek-7b,base,worker,8,5,0.11142371,0.27396274,-0.057057843
deepseek-7b,base,worker,8,10,0.151122,0.24914476,-0.051573094
deepseek-7b,base,worker,8,15,0.16293843,0.22186583,-0.020829272
deepseek-7b,base,worker,8,20,0.17545149,0.20129311,-0.039072067
deepseek-7b,base,worker,8,30,0.12649286,0.18797375,-0.00486641
deepseek-7b,base,worker,8,49,0.15036747,0.18441771,-0.008885815
deepseek-7b,base,worker,9,5,-0.010493383,0.12278145,-0.06284246
deepseek-7b,base,worker,9,10,0.012668867,0.09041091,-0.016246133
deepseek-7b,base,worker,9,15,0.029445881,0.105667785,-0.026005343
deepseek-7b,base,worker,9,20,0.041048653,0.09135019,-0.05873785
deepseek-7b,base,worker,9,30,0.025439404,0.1225232,-0.026172655
deepseek-7b,base,worker,9,49,0.048343018,0.07435935,-0.047508687
deepseek-7b,superego,worker,0,5,-0.006537145,0.054501332,-0.119650885
deepseek-7b,superego,worker,0,10,0.026955567,0.10066776,-0.12421514
deepseek-7b,superego,worker,0,15,0.003956305,0.073228,-0.071632504
deepseek-7b,superego,worker,0,20,-0.004274467,0.039243326,-0.05842802
deepseek-7b,superego,worker,0,30,0.018263636,0.059340708,-0.06739974
deepseek-7b,superego,worker,0,49,0.018135116,0.056487806,-0.05908104
deepseek-7b,superego,worker,1,5,0.11031741,0.17435884,-0.03726393
deepseek-7b,superego,worker,1,10,0.10916643,0.049949057,-0.058401734
deepseek-7b,superego,worker,1,15,0.103185646,0.0362405,-0.03222862
deepseek-7b,superego,worker,1,20,0.11130661,0.0552454,-0.030740194
deepseek-7b,superego,worker,1,30,0.10680079,0.07341173,-0.034366116
deepseek-7b,superego,worker,1,49,0.13103938,0.10671614,-0.029511144
deepseek-7b,superego,worker,2,5,0.028629137,0.03396219,-0.0802042
deepseek-7b,superego,worker,2,10,0.049229205,0.041708004,-0.08006802
deepseek-7b,superego,worker,2,15,0.05014596,0.05269364,-0.094067246
deepseek-7b,superego,worker,2,20,0.046085138,0.04419886,-0.099475816
deepseek-7b,superego,worker,2,30,0.052161597,0.047712293,-0.100854054
deepseek-7b,superego,worker,2,49,0.047110382,0.07244688,-0.09197122
deepseek-7b,superego,worker,3,5,0.03642559,0.04799909,-0.060535815
deepseek-7b,superego,worker,3,10,0.036733486,0.06692224,-0.060561843
deepseek-7b,superego,worker,3,15,0.021276975,0.017141439,-0.075605795
deepseek-7b,superego,worker,3,20,0.045474306,0.059676323,-0.11880759
deepseek-7b,superego,worker,3,30,-0.019052267,0.053114377,-0.13188934
deepseek-7b,superego,worker,3,49,0.07411898,0.02913474,-0.11169988
deepseek-7b,superego,worker,4,5,-0.026271071,0.06470687,-0.034577806
deepseek-7b,superego,worker,4,10,-0.0067927707,0.064985916,-0.04446396
deepseek-7b,superego,worker,4,15,-0.023986802,0.061287053,-0.050253466
deepseek-7b,superego,worker,4,20,0.0010111639,0.03472902,-0.053619426
deepseek-7b,superego,worker,4,30,0.041212454,0.029843898,-0.08139218
deepseek-7b,superego,worker,4,49,0.06141801,0.043354858,-0.114108965
deepseek-7b,superego,worker,5,5,0.06898823,0.048065633,-0.08252616
deepseek-7b,superego,worker,5,10,0.06753406,0.020051617,-0.103097215
deepseek-7b,superego,worker,5,15,0.11823942,0.04804162,-0.054583125
deepseek-7b,superego,worker,5,20,0.13141051,0.057963796,-0.091200195
deepseek-7b,superego,worker,5,30,0.12360441,0.053947322,-0.103166044
deepseek-7b,superego,worker,5,49,0.08353258,0.010024727,-0.10710977
deepseek-7b,superego,worker,6,5,0.016819641,0.20706585,-0.0037984261
deepseek-7b,superego,worker,6,10,0.013098276,0.19986828,-0.040411614
deepseek-7b,superego,worker,6,15,0.021075938,0.20209461,-0.046383902
deepseek-7b,superego,worker,6,20,-0.01158917,0.19829983,-0.053943235
deepseek-7b,superego,worker,6,30,-0.0126894275,0.15974307,-0.04971535
deepseek-7b,superego,worker,6,49,0.0049253274,0.14588366,-0.07015644
deepseek-7b,superego,worker,7,5,0.027925,0.092770144,-0.089996375
deepseek-7b,superego,worker,7,10,0.07027812,0.11792844,-0.11771073
deepseek-7b,superego,worker,7,15,0.0807288,0.10799433,-0.15863882
deepseek-7b,superego,worker,7,20,0.062253818,0.13035555,-0.16948855
deepseek-7b,superego,worker,7,30,0.08789267,0.07754894,-0.11732338
deepseek-7b,superego,worker,7,49,0.0888284,0.05376569,-0.106667265
deepseek-7b,superego,worker,8,5,-0.010072729,0.12854716,-0.045775052
deepseek-7b,superego,worker,8,10,0.057450756,0.22603852,-0.06621149
deepseek-7b,superego,worker,8,15,0.062134184,0.117209435,-0.069749914
deepseek-7b,superego,worker,8,20,0.056537803,0.15477432,-0.059903134
deepseek-7b,superego,worker,8,30,0.07450961,0.13892451,-0.024494642
deepseek-7b,superego,worker,8,49,0.06731525,0.1456753,-0.0049936026
deepseek-7b,superego,worker,9,5,0.09781353,0.1719915,-0.09806566
deepseek-7b,superego,worker,9,10,0.10143497,0.08172105,-0.11673595
deepseek-7b,superego,worker,9,15,0.13847195,0.08565827,-0.082098156
deepseek-7b,superego,worker,9,20,0.13156788,0.08115884,-0.105526365
deepseek-7b,superego,worker,9,30,0.11325517,0.06912664,-0.08609434
deepseek-7b,superego,worker,9,49,0.08483039,0.105800465,-0.10424788
deepseek-7b,base,sexual,0,5,0.07948366,0.030551974,-0.052081972
deepseek-7b,base,sexual,0,10,0.10130208,0.017228356,-0.06637951
deepseek-7b,base,sexual,0,15,0.123558044,0.0132726105,-0.041879334
deepseek-7b,base,sexual,0,20,0.06787499,-0.036481906,-0.044058323
deepseek-7b,base,sexual,0,30,0.03881654,-0.021007568,-0.06968713
deepseek-7b,base,sexual,0,49,0.023611518,0.04355067,-0.05337008
deepseek-7b,base,sexual,1,5,0.010516344,0.10477205,-0.036990892
deepseek-7b,base,sexual,1,10,0.0058488008,0.13511863,-0.010971986
deepseek-7b,base,sexual,1,15,0.056849904,0.14004111,0.009711196
deepseek-7b,base,sexual,1,20,0.12669802,0.12384561,-0.016035069
deepseek-7b,base,sexual,1,30,0.056007158,0.12375939,0.047460005
deepseek-7b,base,sexual,1,49,0.048081346,0.14381689,0.014206831
deepseek-7b,base,sexual,2,5,0.07265501,0.020054664,-0.16988733
deepseek-7b,base,sexual,2,10,0.084498465,0.035221174,-0.16141665
deepseek-7b,base,sexual,2,15,0.059656322,0.019717392,-0.15034808
deepseek-7b,base,sexual,2,20,0.04794291,0.036398433,-0.119449496
deepseek-7b,base,sexual,2,30,0.15021145,0.03125747,-0.07367852
deepseek-7b,base,sexual,2,49,0.13487428,-0.0059508756,-0.06629062
deepseek-7b,base,sexual,3,5,0.021517625,0.07831256,-0.1705358
deepseek-7b,base,sexual,3,10,0.046917696,0.07743532,-0.15734474
deepseek-7b,base,sexual,3,15,0.044073593,0.082458556,-0.17587768
deepseek-7b,base,sexual,3,20,0.060166962,0.109541,-0.1533964
deepseek-7b,base,sexual,3,30,0.064917594,0.11522247,-0.1494722
deepseek-7b,base,sexual,3,49,0.057760973,0.09794147,-0.1561554
deepseek-7b,base,sexual,4,5,0.056863748,0.05688344,-0.056287188
deepseek-7b,base,sexual,4,10,0.05001439,0.050796922,-0.069815926
deepseek-7b,base,sexual,4,15,0.04701476,0.03367374,-0.10196659
deepseek-7b,base,sexual,4,20,0.035271864,0.07246082,-0.10786919
deepseek-7b,base,sexual,4,30,0.046395734,0.11006972,-0.10178388
deepseek-7b,base,sexual,4,49,0.04464963,0.10414549,-0.06563633
deepseek-7b,base,sexual,5,5,0.060283653,0.028604843,-0.072335854
deepseek-7b,base,sexual,5,10,0.06670546,0.038751256,-0.09580642
deepseek-7b,base,sexual,5,15,0.06473824,0.033703964,-0.08236327
deepseek-7b,base,sexual,5,20,0.08943827,0.029073874,-0.089660935
deepseek-7b,base,sexual,5,30,0.08301725,0.053777557,-0.07621575
deepseek-7b,base,sexual,5,49,0.08161822,0.03955326,-0.120607235
deepseek-7b,base,sexual,6,5,0.016647026,0.073111214,0.0005151965
deepseek-7b,base,sexual,6,10,0.0037193196,0.06519398,-0.011631753
deepseek-7b,base,sexual,6,15,0.032734156,0.072168365,-0.041914754
deepseek-7b,base,sexual,6,20,0.009428862,0.09776293,-0.049849834
deepseek-7b,base,sexual,6,30,0.015774194,0.06554281,-0.063970044
deepseek-7b,base,sexual,6,49,0.023148313,0.060316738,-0.06804111
deepseek-7b,base,sexual,7,5,-0.05060327,0.06589489,-0.1466673
deepseek-7b,base,sexual,7,10,-0.016633086,0.1120175,-0.12622347
deepseek-7b,base,sexual,7,15,-0.010892572,0.1184604,-0.120263174
deepseek-7b,base,sexual,7,20,-0.008964727,0.13589793,-0.118156716
deepseek-7b,base,sexual,7,30,0.005745159,0.15782,-0.076693505
deepseek-7b,base,sexual,7,49,-0.04989455,0.16722436,-0.085737675
deepseek-7b,base,sexual,8,5,0.10138162,0.063219406,-0.022290535
deepseek-7b,base,sexual,8,10,0.17674623,0.07421161,0.062959835
deepseek-7b,base,sexual,8,15,0.20929506,0.06388812,0.040590536
deepseek-7b,base,sexual,8,20,0.17685229,0.10668437,0.026567506
deepseek-7b,base,sexual,8,30,0.15410954,0.051305473,-0.0056493143
deepseek-7b,base,sexual,8,49,0.11554737,0.07616356,0.060075022
deepseek-7b,base,sexual,9,5,0.035830084,0.10983198,-0.19329363
deepseek-7b,base,sexual,9,10,0.066911325,0.12218624,-0.16794361
deepseek-7b,base,sexual,9,15,-0.10994701,0.10746966,-0.14018743
deepseek-7b,base,sexual,9,20,-0.107077,0.11065446,-0.12125675
deepseek-7b,base,sexual,9,30,-0.06494348,0.1123484,-0.115173146
deepseek-7b,base,sexual,9,49,-0.053586576,0.12165454,-0.11894893
deepseek-7b,superego,sexual,0,5,0.10622743,0.064603135,0.010223869
deepseek-7b,superego,sexual,0,10,0.077905744,0.06208288,0.024310743
deepseek-7b,superego,sexual,0,15,0.0797988,0.08753149,0.00868708
deepseek-7b,superego,sexual,0,20,0.07857759,0.07655263,0.014190304
deepseek-7b,superego,sexual,0,30,0.07950117,0.078095466,0.012862236
deepseek-7b,superego,sexual,0,49,0.050594468,0.078608155,0.03731966
deepseek-7b,superego,sexual,1,5,0.08998442,0.14709827,0.01410082
deepseek-7b,superego,sexual,1,10,0.10297227,0.10182759,-0.0033737598
deepseek-7b,superego,sexual,1,15,0.13924684,0.10693387,0.0068841325
deepseek-7b,superego,sexual,1,20,0.12817433,0.12786838,-0.016071785
deepseek-7b,superego,sexual,1,30,0.144578,0.13409811,-0.018101297
deepseek-7b,superego,sexual,1,49,0.102245644,0.11615715,-0.025306705
deepseek-7b,superego,sexual,2,5,0.108736336,-0.03128442,-0.051375628
deepseek-7b,superego,sexual,2,10,0.13845429,-0.033078294,-0.057994135
deepseek-7b,superego,sexual,2,15,0.10393694,-0.037160907,-0.13906662
deepseek-7b,superego,sexual,2,20,0.09063684,6.3717365e-05,-0.09591253
deepseek-7b,superego,sexual,2,30,0.14836839,0.044984534,-0.048125666
deepseek-7b,superego,sexual,2,49,0.12196773,0.05914263,-0.005817136
deepseek-7b,superego,sexual,3,5,0.03967895,0.037432946,-0.07134591
deepseek-7b,superego,sexual,3,10,0.10201909,0.05371704,-0.059181873
deepseek-7b,superego,sexual,3,15,0.13916777,0.045641035,-0.09354239
deepseek-7b,superego,sexual,3,20,0.14213824,0.04690029,-0.100347295
deepseek-7b,superego,sexual,3,30,0.15339,0.07308064,-0.07660768
deepseek-7b,superego,sexual,3,49,0.13538995,0.083550036,-0.066430755
deepseek-7b,superego,sexual,4,5,-0.015931584,0.08701547,-0.11154024
deepseek-7b,superego,sexual,4,10,-0.008677,0.057977535,-0.077190526
deepseek-7b,superego,sexual,4,15,0.04541396,0.057462666,-0.06305173
deepseek-7b,superego,sexual,4,20,0.039678037,0.075012244,-0.10555391
deepseek-7b,superego,sexual,4,30,0.11704118,0.104622364,-0.13430217
deepseek-7b,superego,sexual,4,49,0.09503427,0.09980123,-0.05854315
deepseek-7b,superego,sexual,5,5,0.0645264,0.11237681,-0.08693072
deepseek-7b,superego,sexual,5,10,0.054402266,0.10805196,-0.08309078
deepseek-7b,superego,sexual,5,15,0.054964915,0.10902621,-0.07956525
deepseek-7b,superego,sexual,5,20,0.066501305,0.099161886,-0.09389153
deepseek-7b,superego,sexual,5,30,0.0643012,0.09511864,-0.08569781
deepseek-7b,superego,sexual,5,49,0.029903645,0.083928294,-0.092370085
deepseek-7b,superego,sexual,6,5,0.09863272,0.07463777,-0.018364366
deepseek-7b,superego,sexual,6,10,0.048075806,0.06898241,-0.014644202
deepseek-7b,superego,sexual,6,15,0.041619163,0.07720622,-0.015019106
deepseek-7b,superego,sexual,6,20,0.045637533,0.0946544,-0.023820313
deepseek-7b,superego,sexual,6,30,0.07807601,0.049977615,-0.04142428
deepseek-7b,superego,sexual,6,49,0.061130464,0.03405465,-0.017824687
deepseek-7b,superego,sexual,7,5,0.065027095,0.03743901,-0.18653707
deepseek-7b,superego,sexual,7,10,0.08341137,0.04899148,-0.14050058
deepseek-7b,superego,sexual,7,15,0.08862647,0.08870479,-0.13795833
deepseek-7b,superego,sexual,7,20,0.09166426,0.10122617,-0.13583528
deepseek-7b,superego,sexual,7,30,0.07290664,0.11964924,-0.12822926
deepseek-7b,superego,sexual,7,49,0.055557106,0.10754663,-0.11733142
deepseek-7b,superego,sexual,8,5,-0.056478012,0.09950118,-0.012311963
deepseek-7b,superego,sexual,8,10,0.020183573,0.051299103,-0.014752742
deepseek-7b,superego,sexual,8,15,-0.027929962,0.06354523,-0.024290554
deepseek-7b,superego,sexual,8,20,-0.015394211,0.036017925,-0.0054461453
deepseek-7b,superego,sexual,8,30,0.038467515,0.030013585,0.038606435
deepseek-7b,superego,sexual,8,49,0.068589754,0.03341385,0.05460921
deepseek-7b,superego,sexual,9,5,0.051425144,0.027625617,-0.06639711
deepseek-7b,superego,sexual,9,10,-0.013957689,0.035478156,-0.05149665
deepseek-7b,superego,sexual,9,15,0.000487566,0.019207753,-0.041291934
deepseek-7b,superego,sexual,9,20,0.009729948,0.035347927,-0.045408256
deepseek-7b,superego,sexual,9,30,0.007766124,0.037148282,-0.055461533
deepseek-7b,superego,sexual,9,49,0.0012572557,0.056865018,-0.08874974
