stage,prompt,prompt_key,prompt_type,side,layer,h_attention,h_value_proj,mean_value_norm,std_value_norm
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,4,0.9185851911315694,10.16935920715332,0.3627095159608871,0.33611860724603865
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,5,1.0046259656664915,10.09422492980957,0.4906764286570251,0.5158343235059332
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,6,1.073066188255325,10.23402214050293,0.5655406571459025,0.49619202791067474
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,7,1.350247081834823,9.97084903717041,0.7319011893123388,0.5335322195752973
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,8,1.0329511838499457,10.200338363647461,0.8901294847019017,0.829412678328918
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,9,1.3504453575005755,10.244937896728516,0.9370176424272358,0.7441179466155255
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,10,1.2899897671304643,10.156815528869629,1.015832679811865,0.7369398369061243
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,11,1.5771959135308862,10.306755065917969,1.3487509894184768,0.8750082598397557
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,12,1.2012100252322853,10.097396850585938,1.5225829114206135,1.0356457107154395
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,13,0.9424326606094837,10.186917304992676,0.8289648243226111,0.6972808209126102
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,14,1.2765656064730138,10.066399574279785,1.7082846551202238,1.3327747307650357
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,15,1.5875446004793048,10.222481727600098,1.3883560709655285,0.9453708253138207
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,16,1.2658564484445378,10.023947715759277,2.144973356742412,1.7393937532699424
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,17,1.0940086939372122,10.15615177154541,1.5071009490638971,1.372324681100651
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,18,0.8402693520183675,9.882177352905273,1.6900728163309395,1.8899120807348575
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,19,1.0799810108728707,10.091592788696289,1.2285677203908563,1.5274135902855472
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,20,0.6311022043228149,9.98915958404541,1.0356154758483171,1.2924987719458751
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,21,0.5438726067077368,10.032506942749023,0.8365229261107743,1.1285783699350571
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,22,0.5391855895286426,3.873244524002075,1.3196583255194128,1.8909912580180672
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,23,0.6018052382860333,9.865947723388672,1.0979986963793635,2.367873534168494
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,24,0.3182477564259898,10.251466751098633,1.2568218722008169,2.5841551431554857
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,25,0.4386706199729815,10.043970108032227,1.129131990019232,1.6821169290251763
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,26,0.30173380543419626,10.316715240478516,0.8038571993820369,1.3530659028645513
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,27,0.6874911487102509,9.787083625793457,1.6205566572025418,2.3219665332323633
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,28,0.31245452439179644,9.96762466430664,1.2783269779756665,2.5610163635620813
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,29,0.5494581633829512,10.182180404663086,1.2570998817682266,1.6112405090994908
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,30,0.40308571769855917,9.788068771362305,1.3933149725198746,2.24192625150802
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,31,0.9072786523029208,3.1589536666870117,3.1254024021327496,4.414723887276988
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,0,1.835394523688592,10.137161254882812,0.5422536944970489,0.5701545534666626
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,1,1.414401265559718,10.205554962158203,0.3803821778856218,0.3009253489404488
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,2,0.8981930615263991,10.247825622558594,0.29336637048982084,0.27310324976103373
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,3,1.2590199052356184,9.88159465789795,0.36808223417028785,0.353888010935637
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,4,0.9290456776507199,10.223642349243164,0.3046481718774885,0.3035919145208687
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,5,0.9845329320523888,10.065962791442871,0.49128768569789827,0.4839240045606151
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,6,1.1836306657642126,10.214335441589355,0.6616274062544107,0.5378920787433085
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,7,1.292976876720786,10.034019470214844,0.716739896684885,0.5022488403810921
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,8,1.030203212168999,10.339208602905273,0.8168092463165522,0.6208730818535849
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,9,1.2853263639262877,10.273337364196777,0.8388723381794989,0.6034591652274542
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,10,1.1590644088573754,10.12437629699707,1.0456646671518683,0.8301394342422626
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,11,1.3507115337997675,10.328996658325195,1.0586322892922908,0.7662820126033769
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,12,1.008500095224008,10.146293640136719,1.2462372272275388,1.0149755290573488
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,13,0.8828764939680696,10.178531646728516,0.7673621885478497,0.6842903698315611
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,14,1.3398718843236566,10.210153579711914,1.1866557844914496,0.8290873369098326
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,15,1.4385934202000499,10.29306697845459,1.3147822124883533,0.9376980134781723
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,16,0.9699817136861384,10.224372863769531,1.5698426784947515,1.4294188231998195
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,17,0.9705790586885996,10.140704154968262,1.7480695904232562,1.469432721404189
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,18,0.7720822996925563,10.135263442993164,1.3696247087791562,1.5426818498565165
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,19,1.151894443668425,10.10611629486084,1.4342496087774634,1.7045587472639079
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,20,0.6832893991377205,9.935304641723633,1.1517136874608696,1.5510074309926414
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,21,0.7055735131725669,10.060342788696289,1.1886556604877114,1.5440314103993573
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,22,0.666808697686065,5.982653617858887,1.5223149158991873,2.0903881080067066
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,23,0.7993510849773884,9.836572647094727,0.8249146435409784,0.8321245060787371
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,24,0.5453022849396802,10.211288452148438,0.9482504092156887,1.3012264289398454
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,25,0.5841497616784181,10.051360130310059,1.0268302918411791,1.2471468901216114
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,26,0.41342496533616213,10.332225799560547,0.7006795881316066,1.1027066383214543
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,27,0.9295476404950023,9.831068992614746,1.6346361339092255,1.7993111831034612
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,28,0.45036845590220764,8.021872520446777,1.2038670210167766,1.9587211214328084
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,29,0.8323865935089998,10.043190002441406,1.5622460450977087,1.5900764132236904
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,30,0.49255714449100196,9.694049835205078,1.3652034141123295,1.9939103991176166
aligned,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,31,1.0002319244667888,6.380753040313721,3.1053074952214956,3.9830627473197153
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,0,1.7879138751886785,10.143178939819336,0.5744282128289342,0.5778923320049562
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,1,1.2865317764226347,10.266270637512207,0.38631765451282263,0.28675372362649676
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,2,0.6772192412754521,10.209878921508789,0.2744481742847711,0.22967230278520182
aligned,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,3,1.0370411579497159,10.02821159362793,0.3224867875687778,0.28767085172944057
