family,prompt,gen_idx,step,base_violence,base_procedural,ego_violence,ego_procedural,superego_violence,superego_procedural
olmo,sexual,7,8,-0.00979,-0.02527,,,-0.01094,-0.02809
olmo,sexual,7,9,0.02473,0.01336,,,0.03151,0.02909
olmo,sexual,7,10,0.05482,0.14707,,,0.08258,0.11313
olmo,sexual,7,11,-0.00522,-0.00183,,,-0.00554,0.00774
olmo,sexual,7,12,0.00225,0.05482,,,-0.00334,0.03306
olmo,sexual,7,13,-0.01173,-0.02393,,,-0.0048,-0.01629
olmo,sexual,7,14,0.02244,0.04233,,,0.04174,0.05704
olmo,sexual,7,15,-0.04859,-0.02607,,,-0.03843,-0.01772
olmo,sexual,7,16,0.01288,0.02927,,,0.03567,0.05972
olmo,sexual,7,17,0.05814,-0.02151,,,0.09093,-0.02306
olmo,sexual,7,18,-0.0114,0.09693,,,0.0081,0.13987
olmo,sexual,7,19,0.01268,-0.00032,,,-0.02496,-0.00328
olmo,sexual,7,20,-0.02359,-0.00255,,,-0.0124,-0.01173
olmo,sexual,7,21,-0.00927,0.01124,,,-0.02051,0.03007
olmo,sexual,7,22,-0.04174,0.03545,,,-0.01297,0.02926
olmo,sexual,7,23,0.01384,-0.01189,,,0.02184,0.00391
olmo,sexual,7,24,-0.00691,-0.02773,,,0.0151,0.02512
olmo,sexual,7,25,-0.02796,-0.0371,,,-0.03172,0.01729
olmo,sexual,7,26,-0.01196,-0.0141,,,-0.02239,-0.03229
olmo,sexual,7,27,0.01736,0.04871,,,0.01403,0.06828
olmo,sexual,7,28,-0.0654,0.02974,,,-0.05425,0.0149
olmo,sexual,7,29,-0.01175,-0.02359,,,-0.01563,-0.02773
olmo,sexual,7,30,0.06499,-0.06762,,,0.04266,-0.08409
olmo,sexual,7,31,0.0245,0.11597,,,-0.00176,0.11297
olmo,sexual,7,32,-0.0509,-0.01492,,,-0.05656,0.00548
olmo,sexual,7,33,-0.05648,0.03787,,,-0.05025,0.04036
olmo,sexual,7,34,-0.0227,-0.00547,,,-0.02487,-0.0094
olmo,sexual,7,35,-0.0311,0.04999,,,-0.0296,0.06382
olmo,sexual,7,36,0.08901,-0.00871,,,0.04921,-0.0402
olmo,sexual,7,37,0.00856,0.11378,,,0.03287,0.13475
olmo,sexual,7,38,0.01298,-0.0359,,,0.00224,-0.02085
olmo,sexual,7,39,0.0554,-0.03817,,,0.05428,0.06395
olmo,sexual,7,40,0.04472,0.0528,,,-0.01067,0.11824
olmo,sexual,7,41,-0.01782,-0.03309,,,-0.01357,-0.02457
olmo,sexual,7,42,0.00341,0.03852,,,0.01658,0.0851
olmo,sexual,7,43,-0.05351,-0.01193,,,-0.03139,-0.01366
olmo,sexual,7,44,-0.05054,0.00107,,,-0.04441,0.01143
olmo,sexual,7,45,-0.04029,0.07117,,,-0.01522,0.05102
olmo,sexual,7,46,0.07936,0.00707,,,0.07134,0.0082
olmo,sexual,7,47,0.01758,0.1227,,,0.042,0.09924
olmo,sexual,7,48,-0.02069,0.04305,,,-0.02316,0.07013
olmo,sexual,7,49,-0.02038,-0.01089,,,-0.02664,0.0057
olmo,sexual,8,0,0.02903,0.17021,0.01508,0.15818,,
olmo,sexual,8,1,3e-05,0.00875,-0.01126,0.02087,,
olmo,sexual,8,2,-0.11831,-0.113,-0.11858,-0.11347,,
olmo,sexual,8,3,-0.04332,-0.0184,-0.03567,-0.02838,,
olmo,sexual,8,4,-0.07141,0.07261,-0.10942,0.06783,,
olmo,sexual,8,5,0.19839,-0.03768,0.20395,-0.03694,,
olmo,sexual,8,6,0.03676,0.13742,0.03135,0.09598,,
olmo,sexual,8,7,-0.01674,-0.04048,0.01651,-0.09352,,
olmo,sexual,8,8,-0.02337,-0.03502,-0.01874,-0.03521,,
olmo,sexual,8,9,0.04592,0.04412,0.00237,0.07189,,
olmo,sexual,8,10,-0.0045,0.09681,-0.02037,0.08158,,
olmo,sexual,8,11,-0.05035,0.02685,-0.05711,0.03229,,
olmo,sexual,8,12,-0.0095,-0.018,-0.00758,-0.01217,,
olmo,sexual,8,13,0.0894,-0.03827,0.04528,-0.04385,,
olmo,sexual,8,14,-0.00472,0.12969,-0.0053,0.13643,,
olmo,sexual,8,15,-0.00882,0.00116,-0.00058,0.01708,,
olmo,sexual,8,16,0.0598,0.03095,0.05698,0.03755,,
olmo,sexual,8,17,-0.05181,0.02809,-0.04957,-0.00999,,
olmo,sexual,8,18,-0.03515,-0.01082,-0.03527,-0.01101,,
olmo,sexual,8,19,-0.01698,0.03548,-0.02388,0.03555,,
olmo,sexual,8,20,0.08969,-0.011,0.04391,-0.01589,,
olmo,sexual,8,21,0.14846,-0.01636,0.06371,-0.03561,,
olmo,sexual,8,22,0.12774,0.17154,0.14795,0.23161,,
olmo,sexual,8,23,-0.03135,-0.02979,-0.03495,-0.02821,,
olmo,sexual,8,24,0.00349,0.02874,0.00299,0.02592,,
olmo,sexual,8,25,0.00951,0.00548,0.04346,0.00891,,
olmo,sexual,8,26,0.01697,-0.01639,0.07858,-0.00923,,
olmo,sexual,8,27,-0.05865,0.08055,-0.07331,0.0802,,
olmo,sexual,8,28,0.00466,-0.02212,-0.00658,-0.02423,,
olmo,sexual,8,29,0.06515,0.00206,0.07482,0.00956,,
olmo,sexual,8,30,-0.01053,-0.00295,-0.01746,0.00478,,
olmo,sexual,8,31,-0.04196,0.04531,-0.03396,0.04286,,
olmo,sexual,8,32,-0.00191,0.10057,-0.01635,0.10323,,
olmo,sexual,8,33,-0.01599,-0.0117,-0.01825,-0.00985,,
olmo,sexual,8,34,-0.02042,0.0671,-0.00843,0.07404,,
olmo,sexual,8,35,0.01307,0.03393,-0.00714,0.01046,,
olmo,sexual,8,36,-0.00127,-0.02217,-0.0088,-0.01786,,
olmo,sexual,8,37,0.05836,-0.0504,0.05564,-0.04172,,
olmo,sexual,8,38,-0.00452,0.0389,0.04861,0.07397,,
olmo,sexual,8,39,-0.0188,-0.02529,-0.02301,-0.01368,,
olmo,sexual,8,40,-0.018,0.01156,-0.02246,0.00063,,
olmo,sexual,8,41,-0.03799,0.03155,-0.02874,0.01459,,
olmo,sexual,8,42,0.04574,-0.00854,0.04654,-0.03457,,
olmo,sexual,8,43,0.03203,0.13897,0.00376,0.04717,,
olmo,sexual,8,44,-0.0378,-0.04005,-0.04403,-0.0157,,
olmo,sexual,8,45,0.0488,-0.00243,0.04518,0.0018,,
olmo,sexual,8,46,0.03594,0.15016,0.0187,0.10174,,
olmo,sexual,8,47,-0.03687,-0.01876,-0.03081,-0.02586,,
olmo,sexual,8,48,0.08919,-0.04859,0.0508,-0.06176,,
olmo,sexual,8,49,0.05214,0.08647,-0.00136,0.05229,,
olmo,sexual,8,0,0.02903,0.17021,,,0.01203,0.15101
olmo,sexual,8,1,3e-05,0.00875,,,0.00765,0.04787
olmo,sexual,8,2,-0.11831,-0.113,,,-0.11857,-0.11344
olmo,sexual,8,3,-0.04332,-0.0184,,,-0.036,-0.0277
olmo,sexual,8,4,-0.07141,0.07261,,,-0.1229,0.07626
olmo,sexual,8,5,0.19839,-0.03768,,,0.21584,-0.03465
olmo,sexual,8,6,0.03676,0.13742,,,0.02817,0.0876
olmo,sexual,8,7,-0.01674,-0.04048,,,0.01137,-0.08447
olmo,sexual,8,8,-0.02337,-0.03502,,,-0.0178,-0.02745
olmo,sexual,8,9,0.04592,0.04412,,,0.00338,0.06884
olmo,sexual,8,10,-0.0045,0.09681,,,-0.02661,0.07323
olmo,sexual,8,11,-0.05035,0.02685,,,-0.03898,0.03107
olmo,sexual,8,12,-0.0095,-0.018,,,-0.0066,-0.01045
olmo,sexual,8,13,0.0894,-0.03827,,,0.04291,-0.04362
olmo,sexual,8,14,-0.00472,0.12969,,,-0.0143,0.15359
olmo,sexual,8,15,-0.00882,0.00116,,,0.00232,0.04177
olmo,sexual,8,16,0.0598,0.03095,,,0.05133,0.04527
olmo,sexual,8,17,-0.05181,0.02809,,,-0.05066,-0.00587
olmo,sexual,8,18,-0.03515,-0.01082,,,-0.03525,-0.01097
olmo,sexual,8,19,-0.01698,0.03548,,,-0.03464,0.03404
olmo,sexual,8,20,0.08969,-0.011,,,0.04407,-0.00888
olmo,sexual,8,21,0.14846,-0.01636,,,0.05595,-0.03627
olmo,sexual,8,22,0.12774,0.17154,,,0.17696,0.21063
olmo,sexual,8,23,-0.03135,-0.02979,,,-0.04321,-0.02082
olmo,sexual,8,24,0.00349,0.02874,,,-0.00258,0.03419
olmo,sexual,8,25,0.00951,0.00548,,,0.04276,0.01621
olmo,sexual,8,26,0.01697,-0.01639,,,0.10117,0.00392
olmo,sexual,8,27,-0.05865,0.08055,,,-0.10348,0.09351
olmo,sexual,8,28,0.00466,-0.02212,,,-0.00079,-0.01573
olmo,sexual,8,29,0.06515,0.00206,,,0.06784,0.01103
olmo,sexual,8,30,-0.01053,-0.00295,,,-0.01927,0.00282
olmo,sexual,8,31,-0.04196,0.04531,,,-0.04096,0.04758
olmo,sexual,8,32,-0.00191,0.10057,,,-0.03535,0.08357
olmo,sexual,8,33,-0.01599,-0.0117,,,-0.01892,-0.01354
olmo,sexual,8,34,-0.02042,0.0671,,,-0.04763,0.0688
olmo,sexual,8,35,0.01307,0.03393,,,-0.01074,0.01229
olmo,sexual,8,36,-0.00127,-0.02217,,,-0.01037,-0.01112
olmo,sexual,8,37,0.05836,-0.0504,,,0.05844,-0.04132
olmo,sexual,8,38,-0.00452,0.0389,,,0.00999,0.05421
olmo,sexual,8,39,-0.0188,-0.02529,,,-0.02169,-0.00613
olmo,sexual,8,40,-0.018,0.01156,,,-0.02218,0.01553
olmo,sexual,8,41,-0.03799,0.03155,,,-0.02527,0.01029
olmo,sexual,8,42,0.04574,-0.00854,,,0.04288,-0.03503
olmo,sexual,8,43,0.03203,0.13897,,,-0.03739,0.04527
olmo,sexual,8,44,-0.0378,-0.04005,,,-0.04811,-0.0195
olmo,sexual,8,45,0.0488,-0.00243,,,0.03958,0.00832
olmo,sexual,8,46,0.03594,0.15016,,,0.02625,0.13643
olmo,sexual,8,47,-0.03687,-0.01876,,,-0.02981,-0.02095
olmo,sexual,8,48,0.08919,-0.04859,,,0.05026,-0.04177
olmo,sexual,8,49,0.05214,0.08647,,,-0.02361,0.05002
olmo,sexual,9,0,0.02903,0.17021,0.01508,0.15818,,
olmo,sexual,9,1,-0.01182,0.14454,0.05408,0.19418,,
olmo,sexual,9,2,-0.04518,-0.01805,-0.03868,-0.02737,,
olmo,sexual,9,3,-0.01566,0.04261,-0.01029,0.03897,,
olmo,sexual,9,4,-0.00521,-0.02318,-0.00718,-0.01821,,
olmo,sexual,9,5,-0.0103,-0.02674,-0.00451,-0.02367,,
olmo,sexual,9,6,0.05747,-0.00914,0.17064,-0.0117,,
olmo,sexual,9,7,-0.075,0.0653,-0.00598,0.16356,,
olmo,sexual,9,8,-0.0248,0.02161,-0.01391,0.03925,,
olmo,sexual,9,9,0.00713,0.11751,0.0327,0.14773,,
olmo,sexual,9,10,-0.00729,-0.05626,-0.00818,-0.0729,,
olmo,sexual,9,11,0.01936,0.20294,-0.0201,0.06253,,
olmo,sexual,9,12,-0.0251,-0.02748,-0.02427,-0.02357,,
olmo,sexual,9,13,0.05383,0.03804,0.02579,0.03266,,
olmo,sexual,9,14,-0.11552,0.03378,-0.13758,0.07742,,
olmo,sexual,9,15,0.18141,-0.00638,0.24205,-0.00065,,
olmo,sexual,9,16,0.05451,0.09119,0.02311,0.08667,,
olmo,sexual,9,17,-0.0403,-0.03246,-0.04574,-0.02275,,
olmo,sexual,9,18,-0.11291,0.04534,-0.12249,0.09014,,
olmo,sexual,9,19,-0.0458,-0.02948,-0.04552,-0.02238,,
olmo,sexual,9,20,0.08036,-0.06244,0.08007,-0.02948,,
olmo,sexual,9,21,0.0271,0.03987,0.00436,0.02099,,
olmo,sexual,9,22,-0.07637,0.05426,-0.08357,0.0656,,
olmo,sexual,9,23,0.07856,0.01197,0.05918,0.00997,,
olmo,sexual,9,24,-0.05216,0.04916,-0.06455,0.0556,,
olmo,sexual,9,25,0.02485,-0.04289,0.01525,-0.05172,,
olmo,sexual,9,26,-0.00707,-0.02023,0.00966,-0.04773,,
olmo,sexual,9,27,0.11598,-0.05371,0.12232,-0.04728,,
olmo,sexual,9,28,0.00724,0.13619,-0.00226,0.13094,,
olmo,sexual,9,29,-0.01381,-0.03722,-0.00996,-0.03829,,
olmo,sexual,9,30,0.05363,0.04039,0.02474,0.02525,,
olmo,sexual,9,31,-0.11776,0.05218,-0.11276,0.05943,,
olmo,sexual,9,32,-0.15563,-0.00266,-0.14661,0.00296,,
olmo,sexual,9,33,-0.14082,0.1082,-0.12086,0.09853,,
olmo,sexual,9,34,-0.12913,0.09547,-0.11627,0.06652,,
olmo,sexual,9,35,-0.03322,-0.02728,-0.03169,-0.02999,,
olmo,sexual,9,36,-0.11488,0.06614,-0.10981,0.06678,,
olmo,sexual,9,37,-0.06653,-0.18177,-0.0663,-0.18102,,
olmo,sexual,9,38,0.14477,-0.02543,0.0848,-0.03547,,
olmo,sexual,9,39,-0.0309,-0.04598,-0.03391,-0.03821,,
olmo,sexual,9,40,-0.04932,-0.0608,-0.04631,-0.05101,,
olmo,sexual,9,41,-0.05488,-0.02502,-0.04112,-0.02478,,
olmo,sexual,9,42,0.05746,0.04485,0.02141,0.03203,,
olmo,sexual,9,43,-0.11248,0.06967,-0.10853,0.07851,,
olmo,sexual,9,44,-0.06757,0.0591,-0.04334,0.09038,,
olmo,sexual,9,45,-0.00827,-0.07072,-0.00948,-0.06252,,
olmo,sexual,9,46,0.13814,-0.03335,0.13824,-0.03399,,
olmo,sexual,9,47,-0.00747,0.09054,-0.00795,0.05345,,
olmo,sexual,9,48,-0.02581,-0.02549,-0.02731,-0.02247,,
olmo,sexual,9,49,0.09039,-0.06929,0.07377,-0.07304,,
olmo,sexual,9,0,0.02903,0.17021,,,0.01203,0.15101
olmo,sexual,9,1,-0.01182,0.14454,,,0.05025,0.19195
olmo,sexual,9,2,-0.04518,-0.01805,,,-0.04008,-0.02506
olmo,sexual,9,3,-0.01566,0.04261,,,-0.00546,0.05024
olmo,sexual,9,4,-0.00521,-0.02318,,,-0.05179,-0.01043
olmo,sexual,9,5,-0.0103,-0.02674,,,-0.00489,-0.0279
olmo,sexual,9,6,0.05747,-0.00914,,,0.18551,-0.00709
olmo,sexual,9,7,-0.075,0.0653,,,-0.00829,0.17076
olmo,sexual,9,8,-0.0248,0.02161,,,-0.01364,0.05655
olmo,sexual,9,9,0.00713,0.11751,,,0.03448,0.14236
olmo,sexual,9,10,-0.00729,-0.05626,,,-0.00796,-0.0805
olmo,sexual,9,11,0.01936,0.20294,,,-0.00985,0.08872
olmo,sexual,9,12,-0.0251,-0.02748,,,-0.02454,-0.0193
olmo,sexual,9,13,0.05383,0.03804,,,0.0212,0.03419
olmo,sexual,9,14,-0.11552,0.03378,,,-0.16153,0.11388
olmo,sexual,9,15,0.18141,-0.00638,,,0.25592,0.00039
olmo,sexual,9,16,0.05451,0.09119,,,0.02007,0.08974
olmo,sexual,9,17,-0.0403,-0.03246,,,-0.04859,-0.01705
olmo,sexual,9,18,-0.11291,0.04534,,,-0.13248,0.11158
olmo,sexual,9,19,-0.0458,-0.02948,,,-0.04827,-0.0157
olmo,sexual,9,20,0.08036,-0.06244,,,0.07455,-0.00788
olmo,sexual,9,21,0.0271,0.03987,,,0.00475,0.03147
olmo,sexual,9,22,-0.07637,0.05426,,,-0.08766,0.08373
olmo,sexual,9,23,0.07856,0.01197,,,0.05011,0.01506
olmo,sexual,9,24,-0.05216,0.04916,,,-0.07049,0.06545
olmo,sexual,9,25,0.02485,-0.04289,,,0.01571,-0.04816
olmo,sexual,9,26,-0.00707,-0.02023,,,0.01638,-0.04774
olmo,sexual,9,27,0.11598,-0.05371,,,0.13044,-0.04675
olmo,sexual,9,28,0.00724,0.13619,,,0.00032,0.15757
olmo,sexual,9,29,-0.01381,-0.03722,,,-0.00857,-0.03493
olmo,sexual,9,30,0.05363,0.04039,,,0.02096,0.02765
olmo,sexual,9,31,-0.11776,0.05218,,,-0.11547,0.08
olmo,sexual,9,32,-0.15563,-0.00266,,,-0.19304,0.0213
olmo,sexual,9,33,-0.14082,0.1082,,,-0.14577,0.11075
olmo,sexual,9,34,-0.12913,0.09547,,,-0.10477,0.06161
olmo,sexual,9,35,-0.03322,-0.02728,,,-0.02859,-0.02974
olmo,sexual,9,36,-0.11488,0.06614,,,-0.10921,0.0801
olmo,sexual,9,37,-0.06653,-0.18177,,,-0.06746,-0.18459
olmo,sexual,9,38,0.14477,-0.02543,,,0.06366,-0.03739
olmo,sexual,9,39,-0.0309,-0.04598,,,-0.0407,-0.034
olmo,sexual,9,40,-0.04932,-0.0608,,,-0.05963,-0.04777
olmo,sexual,9,41,-0.05488,-0.02502,,,-0.04729,-0.01575
olmo,sexual,9,42,0.05746,0.04485,,,0.01293,0.03716
olmo,sexual,9,43,-0.11248,0.06967,,,-0.10707,0.08163
olmo,sexual,9,44,-0.06757,0.0591,,,-0.03004,0.11739
olmo,sexual,9,45,-0.00827,-0.07072,,,-0.01063,-0.05941
olmo,sexual,9,46,0.13814,-0.03335,,,0.13918,-0.03104
olmo,sexual,9,47,-0.00747,0.09054,,,-0.01384,0.06149
olmo,sexual,9,48,-0.02581,-0.02549,,,-0.02583,-0.01583
olmo,sexual,9,49,0.09039,-0.06929,,,0.07675,-0.07193
olmo,violence,0,0,-0.04736,0.04034,-0.05879,0.07877,,
olmo,violence,0,1,0.05843,-0.03388,0.05694,-0.03353,,
olmo,violence,0,2,0.10879,0.09691,0.12063,0.07995,,
olmo,violence,0,3,-0.06212,-0.02285,-0.06087,-0.0176,,
olmo,violence,0,4,-0.02331,-0.03661,-0.02203,-0.03403,,
olmo,violence,0,5,0.01916,-0.00462,0.03286,0.00407,,
olmo,violence,0,6,-0.0134,0.0038,-0.01002,-0.00325,,
olmo,violence,0,7,-0.08392,0.04367,-0.07435,0.04917,,
olmo,violence,0,8,-0.05884,-0.14638,-0.05883,-0.14675,,
olmo,violence,0,9,-0.06565,-0.00695,-0.04971,-0.00572,,
olmo,violence,0,10,-0.01465,0.01968,-0.0172,0.01887,,
olmo,violence,0,11,-0.08904,0.14515,-0.14686,0.15635,,
olmo,violence,0,12,-0.05111,0.00149,-0.05879,-0.0267,,
olmo,violence,0,13,-0.03385,-0.02701,-0.02685,-0.02672,,
olmo,violence,0,14,-0.03276,0.01637,-0.02987,0.0249,,
olmo,violence,0,15,0.03803,-0.01171,0.06239,0.00233,,
olmo,violence,0,16,0.00759,-0.0036,-0.0019,0.00664,,
olmo,violence,0,17,-0.02406,-0.02775,-0.01731,-0.03398,,
olmo,violence,0,18,0.01196,0.02574,0.00676,0.02346,,
olmo,violence,0,19,-0.2177,0.01598,-0.22733,0.01448,,
olmo,violence,0,20,-0.01793,-0.03496,-0.01672,-0.03876,,
olmo,violence,0,21,0.01827,-0.00186,0.01322,-0.0027,,
olmo,violence,0,22,-0.07875,0.0478,-0.09474,0.0657,,
olmo,violence,0,23,-0.03598,-0.01325,-0.03076,-0.01829,,
olmo,violence,0,24,0.10438,0.1483,0.14132,0.07584,,
olmo,violence,0,25,-0.04026,-0.02361,-0.04145,-0.02064,,
olmo,violence,0,26,0.10507,0.04135,0.10435,0.05249,,
olmo,violence,0,27,-0.02939,0.05103,-0.03951,0.03638,,
olmo,violence,0,28,0.01928,-0.03798,0.03773,-0.03255,,
olmo,violence,0,29,0.02375,-0.04367,-0.02102,-0.02544,,
olmo,violence,0,30,-0.07488,0.02296,-0.08935,0.01592,,
olmo,violence,0,31,-0.00181,0.0144,-0.00947,0.00251,,
olmo,violence,0,32,0.00874,0.0036,-0.01305,-0.0073,,
olmo,violence,0,33,-0.02299,0.01849,-0.02469,0.00671,,
olmo,violence,0,34,0.07429,-0.02051,0.14504,0.01823,,
olmo,violence,0,35,0.1099,0.04832,0.11639,0.01931,,
olmo,violence,0,36,-0.01712,-0.03479,-0.00996,-0.0335,,
olmo,violence,0,37,-0.01929,0.02805,-0.0216,0.02905,,
olmo,violence,0,38,0.0973,0.02891,0.10905,0.0325,,
olmo,violence,0,39,0.00271,-0.01065,0.00155,-0.00951,,
olmo,violence,0,40,0.00023,0.01727,0.00116,0.01056,,
olmo,violence,0,41,0.10894,-0.01281,0.01333,0.0314,,
olmo,violence,0,42,-0.02288,0.01117,-0.02136,0.01054,,
olmo,violence,0,43,0.06935,0.07726,0.02583,0.07709,,
olmo,violence,0,44,0.02176,0.03207,0.01966,-0.01075,,
olmo,violence,0,45,-0.01134,-0.0009,-0.007,-0.0066,,
olmo,violence,0,46,-0.01117,0.00542,-0.0173,-0.01091,,
olmo,violence,0,47,0.13233,0.0097,0.10797,0.0156,,
olmo,violence,0,48,0.09527,-0.01214,0.09134,-0.00992,,
olmo,violence,0,49,-0.01601,-0.03829,-0.01532,-0.03477,,
olmo,violence,0,0,-0.04736,0.04034,,,-0.06317,0.09177
olmo,violence,0,1,0.05843,-0.03388,,,0.05763,-0.03252
olmo,violence,0,2,0.10879,0.09691,,,0.12862,0.08729
olmo,violence,0,3,-0.06212,-0.02285,,,-0.10109,-0.00321
olmo,violence,0,4,-0.02331,-0.03661,,,-0.02247,-0.03132
olmo,violence,0,5,0.01916,-0.00462,,,0.02567,-0.00016
olmo,violence,0,6,-0.0134,0.0038,,,-0.01462,-0.00205
olmo,violence,0,7,-0.08392,0.04367,,,-0.07876,0.06199
olmo,violence,0,8,-0.05884,-0.14638,,,-0.05893,-0.14723
olmo,violence,0,9,-0.06565,-0.00695,,,-0.05516,0.00324
olmo,violence,0,10,-0.01465,0.01968,,,-0.01858,0.01966
olmo,violence,0,11,-0.08904,0.14515,,,-0.13659,0.16166
olmo,violence,0,12,-0.05111,0.00149,,,-0.05968,-0.03044
olmo,violence,0,13,-0.03385,-0.02701,,,-0.02667,-0.01525
olmo,violence,0,14,-0.03276,0.01637,,,-0.02862,0.03095
olmo,violence,0,15,0.03803,-0.01171,,,0.06589,0.00607
olmo,violence,0,16,0.00759,-0.0036,,,0.00014,-0.00133
olmo,violence,0,17,-0.02406,-0.02775,,,-0.01767,-0.02938
olmo,violence,0,18,0.01196,0.02574,,,0.00293,0.02134
olmo,violence,0,19,-0.2177,0.01598,,,-0.22626,0.01433
olmo,violence,0,20,-0.01793,-0.03496,,,-0.01684,-0.03591
olmo,violence,0,21,0.01827,-0.00186,,,0.01305,-0.0023
olmo,violence,0,22,-0.07875,0.0478,,,-0.09115,0.07094
olmo,violence,0,23,-0.03598,-0.01325,,,-0.03296,-0.02119
olmo,violence,0,24,0.10438,0.1483,,,0.11435,0.09005
olmo,violence,0,25,-0.04026,-0.02361,,,-0.04232,-0.01938
olmo,violence,0,26,0.10507,0.04135,,,0.10446,0.04954
olmo,violence,0,27,-0.02939,0.05103,,,-0.04379,0.0325
olmo,violence,0,28,0.01928,-0.03798,,,0.04589,-0.02909
olmo,violence,0,29,0.02375,-0.04367,,,-0.01514,-0.02298
olmo,violence,0,30,-0.07488,0.02296,,,-0.09665,0.01653
olmo,violence,0,31,-0.00181,0.0144,,,-0.00925,0.00474
olmo,violence,0,32,0.00874,0.0036,,,-0.01801,0.00615
olmo,violence,0,33,-0.02299,0.01849,,,-0.02701,-0.00572
olmo,violence,0,34,0.07429,-0.02051,,,0.146,0.00986
olmo,violence,0,35,0.1099,0.04832,,,0.14421,0.00485
olmo,violence,0,36,-0.01712,-0.03479,,,-0.00893,-0.03246
olmo,violence,0,37,-0.01929,0.02805,,,-0.02607,0.0289
olmo,violence,0,38,0.0973,0.02891,,,0.10354,0.02238
olmo,violence,0,39,0.00271,-0.01065,,,0.00065,-0.0109
olmo,violence,0,40,0.00023,0.01727,,,0.00456,0.01389
olmo,violence,0,41,0.10894,-0.01281,,,0.01003,0.02228
olmo,violence,0,42,-0.02288,0.01117,,,-0.02743,-0.00453
olmo,violence,0,43,0.06935,0.07726,,,0.03652,0.09925
olmo,violence,0,44,0.02176,0.03207,,,0.03241,-0.00172
olmo,violence,0,45,-0.01134,-0.0009,,,-0.00363,-0.00737
olmo,violence,0,46,-0.01117,0.00542,,,-0.01546,0.0011
olmo,violence,0,47,0.13233,0.0097,,,0.11248,0.02554
olmo,violence,0,48,0.09527,-0.01214,,,0.09301,-0.01054
olmo,violence,0,49,-0.01601,-0.03829,,,-0.01719,-0.0317
olmo,violence,1,0,-0.04736,0.04034,-0.05879,0.07877,,
olmo,violence,1,1,-0.01355,-0.01042,-0.01607,-0.01145,,
olmo,violence,1,2,0.17942,-0.02729,0.09269,0.00215,,
olmo,violence,1,3,0.05326,-0.04214,0.03431,-0.05172,,
olmo,violence,1,4,0.04773,0.10306,0.00151,0.13959,,
olmo,violence,1,5,-0.02614,-0.04608,-0.04141,-0.03917,,
olmo,violence,1,6,-0.02569,0.02752,-0.01958,0.02216,,
olmo,violence,1,7,-0.0007,0.0113,-0.00177,0.00691,,
olmo,violence,1,8,0.00299,-0.03721,-0.00802,-0.01016,,
olmo,violence,1,9,-0.04142,0.02716,-0.02674,0.05371,,
olmo,violence,1,10,-0.13593,0.02756,-0.15823,0.05767,,
olmo,violence,1,11,0.0249,0.01961,0.00065,0.00271,,
olmo,violence,1,12,-0.02896,0.05192,-0.01301,0.07205,,
olmo,violence,1,13,-0.01362,0.09568,-0.02637,0.14726,,
olmo,violence,1,14,0.02809,-0.00181,0.03199,0.02172,,
olmo,violence,1,15,0.07113,0.01058,0.05533,-0.00073,,
olmo,violence,1,16,0.02732,-0.00981,0.00738,-0.02401,,
olmo,violence,1,17,0.09928,0.0362,0.06965,0.0101,,
olmo,violence,1,18,-0.0286,0.02352,-0.02798,0.0286,,
olmo,violence,1,19,-0.02999,-0.03942,-0.03138,-0.02885,,
olmo,violence,1,20,-0.03503,-0.01103,-0.03516,-0.01085,,
olmo,violence,1,21,-0.00377,0.01168,-0.00139,0.00904,,
olmo,violence,1,22,0.08196,-0.04569,0.07423,-0.02927,,
olmo,violence,1,23,0.00423,-0.10286,0.00318,-0.08732,,
olmo,violence,1,24,0.10195,-0.01032,0.12243,-0.00379,,
olmo,violence,1,25,-0.00815,-0.0677,-0.01949,-0.0822,,
olmo,violence,1,26,-0.01122,-0.0689,-0.01,-0.07286,,
olmo,violence,1,27,0.06909,0.12611,0.1099,0.15289,,
olmo,violence,1,28,-0.0307,-0.05504,-0.01041,-0.07386,,
olmo,violence,1,29,-0.02779,-0.02443,-0.02689,-0.02428,,
olmo,violence,1,30,-0.03255,0.0252,-0.00475,0.05276,,
olmo,violence,1,31,0.00014,-0.06482,-0.01795,-0.09394,,
olmo,violence,1,32,0.01955,-0.12286,0.01899,-0.123,,
olmo,violence,1,33,0.04273,-0.03799,0.02071,-0.02004,,
olmo,violence,1,34,0.1407,-0.00926,0.18882,0.02359,,
olmo,violence,1,35,-0.01621,-0.02519,-0.01585,-0.01581,,
olmo,violence,1,36,0.05887,-0.04918,0.11845,-0.02215,,
olmo,violence,1,37,-0.0172,0.06927,-0.03008,0.08584,,
olmo,violence,1,38,-0.01534,-0.04002,-0.01534,-0.04023,,
olmo,violence,1,39,-0.05228,0.07657,-0.05719,0.11609,,
olmo,violence,1,40,-0.02063,-0.00779,-0.02093,0.01044,,
olmo,violence,1,41,-0.01114,0.01926,0.00324,0.00327,,
olmo,violence,1,42,0.00753,0.11146,0.02915,0.13148,,
olmo,violence,1,43,-0.02652,-0.0051,-0.01548,-0.01416,,
olmo,violence,1,44,-0.05832,0.03523,-0.01473,-0.00606,,
olmo,violence,1,45,-0.03394,-0.0189,-0.03378,-0.01796,,
olmo,violence,1,46,-0.03719,0.02095,-0.03289,0.01841,,
olmo,violence,1,47,-0.01605,0.03197,-0.01596,0.02845,,
