idx,_id,year,author,title,n_words,passage_seq,dialogue_density,blt_bits_per_char,pythia_loss,pythia_chars_per_token,pythia_n_tokens,qc
1720,_ecco_tcp/K103123.002,1794,"Jephson, Robert, 1736-1803.","The confessions of James Baptiste Couteau: citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. ...",519,14,none,,3.6791200637817383,4.277697841726619,512,1750
1721,_ecco_tcp/K103123.002,1794,"Jephson, Robert, 1736-1803.","The confessions of James Baptiste Couteau: citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. ...",536,19,sparse,,3.18349289894104,4.518463810930576,512,1750
1722,_ecco_tcp/K103123.002,1794,"Jephson, Robert, 1736-1803.","The confessions of James Baptiste Couteau: citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. ...",509,23,sparse,,3.37109899520874,4.176211453744493,512,1750
1723,_ecco_tcp/K103123.002,1794,"Jephson, Robert, 1736-1803.","The confessions of James Baptiste Couteau: citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. ...",502,28,sparse,,3.4140634536743164,4.23969465648855,512,1750
1724,_chadwyck/Nineteenth-Century_Fiction/ncf1101.01,1795,"Fenwick, E. (Eliza)","Secresy; Or, The Ruin On The Rock.",507,19,none,,3.135859727859497,4.018284106891702,512,1750
1725,_chadwyck/Nineteenth-Century_Fiction/ncf1101.01,1795,"Fenwick, E. (Eliza)","Secresy; Or, The Ruin On The Rock.",546,79,none,,3.1586079597473145,3.986058301647655,512,1750
1726,_chadwyck/Nineteenth-Century_Fiction/ncf1101.01,1795,"Fenwick, E. (Eliza)","Secresy; Or, The Ruin On The Rock.",528,139,none,,3.6676721572875977,3.887468030690537,512,1750
1727,_earlyprint/C91594,1795,"Cumberland, Richard, 1732-1811.",Henry: in four volumes. By the author of Arundel. ... [pt.4],542,34,sparse,,3.176603317260742,4.6008968609865475,512,1750
1728,_earlyprint/C91594,1795,"Cumberland, Richard, 1732-1811.",Henry: in four volumes. By the author of Arundel. ... [pt.4],502,57,sparse,,3.095560312271118,4.725677830940989,512,1750
1729,_earlyprint/C91594,1795,"Cumberland, Richard, 1732-1811.",Henry: in four volumes. By the author of Arundel. ... [pt.4],518,68,sparse,,3.0989158153533936,4.666666666666667,512,1750
1730,_earlyprint/N21527,1795,"Longueville, Peter, fl. 1727.","The hermit: or The unparalleled sufferings and surprising adventures of Philip Quarll, an Englishman. Who was lately discovered upon an uninhabited island in the South-Sea, where he lived above fifty years, without any human assistance. : Containing, I. His conference with those who found him; to whom he recited the most material circumstances of his life: his being born in the parish of St. Giles, educated by the charity of a lady, and put out apprentice to a lock-smith. II. His leaving his master, and being taken up with a notorious house-breaker, who was hanged; his lucky escape, and going out to sea a cabin-boy, marrying a famous prostitute, enlisting a common soldier, turning singing-master, and afterwards marrying three wives, for which he was tried and condemned at the Old Bailey. III. His being pardoned by the King, turning merchant, and being shipwrecked on this desolate island on the coast of Mexico. : With an elegant frontispiece.",604,14,sparse,,3.242161512374878,4.26647966339411,512,1750
1731,_earlyprint/N21527,1795,"Longueville, Peter, fl. 1727.","The hermit: or The unparalleled sufferings and surprising adventures of Philip Quarll, an Englishman. Who was lately discovered upon an uninhabited island in the South-Sea, where he lived above fifty years, without any human assistance. : Containing, I. His conference with those who found him; to whom he recited the most material circumstances of his life: his being born in the parish of St. Giles, educated by the charity of a lady, and put out apprentice to a lock-smith. II. His leaving his master, and being taken up with a notorious house-breaker, who was hanged; his lucky escape, and going out to sea a cabin-boy, marrying a famous prostitute, enlisting a common soldier, turning singing-master, and afterwards marrying three wives, for which he was tried and condemned at the Old Bailey. III. His being pardoned by the King, turning merchant, and being shipwrecked on this desolate island on the coast of Mexico. : With an elegant frontispiece.",518,89,none,,3.046053647994995,4.351598173515982,512,1750
1732,_earlyprint/N21527,1795,"Longueville, Peter, fl. 1727.","The hermit: or The unparalleled sufferings and surprising adventures of Philip Quarll, an Englishman. Who was lately discovered upon an uninhabited island in the South-Sea, where he lived above fifty years, without any human assistance. : Containing, I. His conference with those who found him; to whom he recited the most material circumstances of his life: his being born in the parish of St. Giles, educated by the charity of a lady, and put out apprentice to a lock-smith. II. His leaving his master, and being taken up with a notorious house-breaker, who was hanged; his lucky escape, and going out to sea a cabin-boy, marrying a famous prostitute, enlisting a common soldier, turning singing-master, and afterwards marrying three wives, for which he was tried and condemned at the Old Bailey. III. His being pardoned by the King, turning merchant, and being shipwrecked on this desolate island on the coast of Mexico. : With an elegant frontispiece.",501,104,sparse,,3.526686906814575,4.201574803149606,512,1750
1733,_earlyprint/N21607,1795,,"The Cavern of death, a moral tale.",500,3,sparse,,2.844789743423462,4.652733118971061,512,1750
1734,_earlyprint/N21607,1795,,"The Cavern of death, a moral tale.",526,23,none,,2.8225080966949463,4.7400318979266345,512,1750
1735,_earlyprint/N21607,1795,,"The Cavern of death, a moral tale.",513,31,sparse,1.2419345056811364,3.154013156890869,4.5359375,512,1750
1736,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",534,3,none,1.653143382837001,2.9125404357910156,4.451612903225806,512,1750
1737,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",539,18,none,1.7342847481362427,2.879149913787842,4.629742033383915,512,1750
1738,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",508,22,sparse,,2.800647735595703,4.618357487922705,512,1750
1739,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",502,26,sparse,,3.0138049125671387,4.58740157480315,512,1750
1740,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",526,30,none,1.079022603930616,2.9411916732788086,4.672672672672673,512,1750
1741,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",512,34,none,1.121027184128962,2.969060182571411,4.4145962732919255,512,1750
1742,_earlyprint/N21660,1795,,"Count Roderic's castle: or, Gothic times, a tale. : In two volumes. Vol. I[-II]. : [Three lines from Shakespeare]",357,37,none,1.0436103202856197,3.0773909091949463,4.824324324324325,444,1750
1743,_earlyprint/N21691,1795,"Day, Thomas, 1748-1789.","The history of little Jack. Embellished with a number of engravings. : To which is added, The little queen, a moral tale. Natural history of the bee. Natural history of the silkworm. Epistle to a friend on his return from the army. And The universal prayer, by A. Pope, Esq.",511,14,none,1.1458934022592,2.9593164920806885,4.5545023696682465,512,1750
1744,_earlyprint/N21691,1795,"Day, Thomas, 1748-1789.","The history of little Jack. Embellished with a number of engravings. : To which is added, The little queen, a moral tale. Natural history of the bee. Natural history of the silkworm. Epistle to a friend on his return from the army. And The universal prayer, by A. Pope, Esq.",502,17,none,2.389949701173514,3.0867726802825928,4.539452495974235,512,1750
1745,_earlyprint/N21691,1795,"Day, Thomas, 1748-1789.","The history of little Jack. Embellished with a number of engravings. : To which is added, The little queen, a moral tale. Natural history of the bee. Natural history of the silkworm. Epistle to a friend on his return from the army. And The universal prayer, by A. Pope, Esq.",516,23,none,1.9916045064574168,3.233538866043091,4.5363924050632916,512,1750
1746,_earlyprint/N21691,1795,"Day, Thomas, 1748-1789.","The history of little Jack. Embellished with a number of engravings. : To which is added, The little queen, a moral tale. Natural history of the bee. Natural history of the silkworm. Epistle to a friend on his return from the army. And The universal prayer, by A. Pope, Esq.",534,26,none,1.656414139657028,3.4257006645202637,4.109919571045577,512,1750
1747,_earlyprint/N21719,1795,"Doddridge, Philip, 1702-1751.","Some remarkable passages in the life of the Hon. Col. James Gardiner, who was slain at the Battle of Preston-Pans, September 21, 1745. : To which is added, the sermon, occasioned by his heroick death. / By P. Doddridge, D.D. ; [Two lines from Virgil]",522,77,sparse,1.2561837566427325,3.4812657833099365,4.276011560693641,512,1750
1748,_earlyprint/N21719,1795,"Doddridge, Philip, 1702-1751.","Some remarkable passages in the life of the Hon. Col. James Gardiner, who was slain at the Battle of Preston-Pans, September 21, 1745. : To which is added, the sermon, occasioned by his heroick death. / By P. Doddridge, D.D. ; [Two lines from Virgil]",523,96,sparse,1.5476614962625723,3.3145549297332764,3.482142857142857,512,1750
1749,_earlyprint/N21984,1795,"Linn, John Blair, 1777-1804.","Miscellaneous works, prose and poetical. By a young gentleman of New-York. ; [One line in Latin from Horace]",533,47,sparse,1.3671029460732314,3.643754482269287,3.747607655502392,512,1750
1750,_earlyprint/N22650,1795,"Yearsley, Ann, 1753-1806.","The royal captives: a fragment of secret history: / copied from an old manuscript, by Ann Yearsley. ; Volume I[-II]. ; [Seven lines of quotation]",506,11,sparse,,3.3538620471954346,4.419047619047619,512,1750
1751,_earlyprint/N22650,1795,"Yearsley, Ann, 1753-1806.","The royal captives: a fragment of secret history: / copied from an old manuscript, by Ann Yearsley. ; Volume I[-II]. ; [Seven lines of quotation]",527,41,none,,3.962529420852661,3.6435406698564594,512,1750
1752,_earlyprint/N36261,1795,"Berquin, M. (Arnaud), 1747-1791.","The looking-glass for the mind; or Intellectual mirror. Being an elegant collection of the most delightful little stories, and interesting tales, / chiefly translated from that much admired work, L'Ami des enfans.",519,27,sparse,0.9164555862455196,2.646873235702514,4.435126582278481,512,1750
1753,_earlyprint/N36261,1795,"Berquin, M. (Arnaud), 1747-1791.","The looking-glass for the mind; or Intellectual mirror. Being an elegant collection of the most delightful little stories, and interesting tales, / chiefly translated from that much admired work, L'Ami des enfans.",523,72,sparse,1.057016453038325,2.751322031021118,4.7145038167938935,512,1750
1754,_chadwyck/Nineteenth-Century_Fiction/ncf0302.01,1796,"Bage, Robert, 1728&ndash;1801","Hermsprong; or, Man As He Is Not",529,81,none,1.273472955493422,3.345162868499756,3.754270696452037,512,1750
1755,_chadwyck/Nineteenth-Century_Fiction/ncf0302.01,1796,"Bage, Robert, 1728&ndash;1801","Hermsprong; or, Man As He Is Not",535,121,none,1.26517082042579,3.1582930088043213,3.935606060606061,512,1750
1756,_chadwyck/Nineteenth-Century_Fiction/ncf0802.01,1796,"Burney, Fanny, 1752&ndash;1840","Camilla: or, A Picture of Youth",507,407,sparse,,3.044644832611084,3.970230040595399,512,1750
1757,_chadwyck/Nineteenth-Century_Fiction/ncf0802.01,1796,"Burney, Fanny, 1752&ndash;1840","Camilla: or, A Picture of Youth",524,611,sparse,2.0020193538438336,3.2921359539031982,4.0440985732814525,512,1750
1758,_chadwyck/Nineteenth-Century_Fiction/ncf1501.01,1796,"Hays, Mary, 1759 or 60&ndash;1843",Memoirs of Emma Courtney. By Mary Hays. In Two Volumes.,506,38,sparse,,2.558344841003418,3.919444444444444,512,1750
1759,_chadwyck/Nineteenth-Century_Fiction/ncf2001.01,1796,"Lewis, M. G. (Matthew Gregory), 1775&ndash;1818",The Monk: A Romance,502,230,none,1.425674490595147,2.912303686141968,4.089208633093525,512,1750
1760,_chadwyck/Nineteenth-Century_Fiction/ncf23901.02,1796,"Inchbald, Mrs., 1753&ndash;1821",Nature and Art.,520,34,sparse,1.8015411900402925,3.140841245651245,3.923076923076923,512,1750
1761,_earlyprint/N23072,1796,"Gooch, Elizabeth Sarah Villa-Real, b. 1756.",The contrast: a novel. / by E.S. Villa-Real Gooch.,508,6,sparse,1.3860319302930577,3.0279428958892822,4.696875,512,1750
1762,_earlyprint/N23072,1796,"Gooch, Elizabeth Sarah Villa-Real, b. 1756.",The contrast: a novel. / by E.S. Villa-Real Gooch.,526,27,sparse,1.4336935701582747,2.983973503112793,4.332850940665702,512,1750
1763,_earlyprint/N23072,1796,"Gooch, Elizabeth Sarah Villa-Real, b. 1756.",The contrast: a novel. / by E.S. Villa-Real Gooch.,503,33,none,1.7204684633169323,2.9588353633880615,4.544891640866873,512,1750
1764,_earlyprint/N23072,1796,"Gooch, Elizabeth Sarah Villa-Real, b. 1756.",The contrast: a novel. / by E.S. Villa-Real Gooch.,532,40,sparse,,3.287325620651245,4.204081632653061,512,1750
1765,_earlyprint/N23072,1796,"Gooch, Elizabeth Sarah Villa-Real, b. 1756.",The contrast: a novel. / by E.S. Villa-Real Gooch.,509,47,sparse,,2.9338266849517822,4.49438202247191,512,1750
1766,_earlyprint/N23072,1796,"Gooch, Elizabeth Sarah Villa-Real, b. 1756.",The contrast: a novel. / by E.S. Villa-Real Gooch.,540,54,sparse,1.0947310557029688,2.9861719608306885,4.530280649926144,512,1750
1767,_earlyprint/N23200,1796,"Langhorne, John, 1735-1779.",Solyman and Almena. An Oriental tale. / By Dr. John Langhorne. ; [Two lines in Latin from Virgil],515,16,sparse,,3.2060651779174805,4.641337386018237,512,1750
1768,_earlyprint/N23384,1796,"Palmer, John, Jun.","The haunted cavern: a Caledonian tale. : [Eight lines of verse] / By John Palmer, Junior.",516,5,sparse,,3.332815408706665,4.48955223880597,512,1750
1769,_earlyprint/N23384,1796,"Palmer, John, Jun.","The haunted cavern: a Caledonian tale. : [Eight lines of verse] / By John Palmer, Junior.",515,40,none,,2.9893057346343994,4.388455538221529,512,1750
1770,_earlyprint/N23579,1796,"Smith, Charlotte Turner, 1749-1806.",D'Arcy. A novel. / By Charlotte Smith. ; Dedicated (by permission) to His Royal Highness the Duke of York.,511,13,sparse,,3.692615509033203,4.191780821917808,512,1750
1771,_earlyprint/N23579,1796,"Smith, Charlotte Turner, 1749-1806.",D'Arcy. A novel. / By Charlotte Smith. ; Dedicated (by permission) to His Royal Highness the Duke of York.,452,45,none,1.463610510884879,3.8364710807800297,4.40754039497307,512,1750
1772,_chadwyck/Nineteenth-Century_Fiction/ncf2904.01,1797,"Radcliffe, Ann Ward, 1764&ndash;1823","The Italian, or the Confessional of the Black Penitents. A Romance ...",516,32,sparse,,2.8532745838165283,4.010526315789473,512,1750
1773,_chadwyck/Nineteenth-Century_Fiction/ncf2904.01,1797,"Radcliffe, Ann Ward, 1764&ndash;1823","The Italian, or the Confessional of the Black Penitents. A Romance ...",522,230,none,1.6746760498503825,3.098348617553711,4.223076923076923,512,1750
1774,_chadwyck/Nineteenth-Century_Fiction/ncf3001.01,1797,"Robinson, Mary, 1758&ndash;1800","Walsingham; or, The Pupil of Nature.",554,184,sparse,1.5274554259883169,2.9934046268463135,3.818604651162791,512,1750
1775,_chadwyck/Nineteenth-Century_Fiction/ncf3001.01,1797,"Robinson, Mary, 1758&ndash;1800","Walsingham; or, The Pupil of Nature.",501,332,none,1.7079781155579166,2.9641518592834473,4.077445652173913,512,1750
1776,_earlyprint/C91775,1797,"Pratt, Mr. (Samuel Jackson), 1749-1814.",Family secrets: literary and domestic. By Mr. Pratt. In five volumes. [pt.5],519,45,none,1.501600816963001,3.6009035110473633,4.635239567233385,512,1750
1777,_earlyprint/C91775,1797,"Pratt, Mr. (Samuel Jackson), 1749-1814.",Family secrets: literary and domestic. By Mr. Pratt. In five volumes. [pt.5],544,160,sparse,1.383070148972142,3.4692814350128174,4.561151079136691,512,1750
1778,_earlyprint/N24125,1797,"Butler, James, 1755?-1842.","Fortune's foot-ball: or, The adventures of Mercutio. Founded on matters of fact. : A novel, in two volumes. / By James Butler. ; Vol. I[-II].",504,56,sparse,2.103545134202328,3.440534830093384,4.379256965944273,512,1750
1779,_earlyprint/N24125,1797,"Butler, James, 1755?-1842.","Fortune's foot-ball: or, The adventures of Mercutio. Founded on matters of fact. : A novel, in two volumes. / By James Butler. ; Vol. I[-II].",508,75,sparse,,3.0493149757385254,4.628571428571429,512,1750
1780,_earlyprint/N24716,1797,"Relf, Samuel, 1776-1823.","Infidelity, or The victims of sentiment. A novel, in a series of letters. : [One line from Young]",511,6,none,1.2722404553752154,3.584160804748535,4.554878048780488,512,1750
