family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type
llama,substance_2,She poured herself another glass of wine and,repression,the,raised,0.4339,24,PRON,VERB,4.84,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,went,raised,0.4337,8,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,took,gazed,0.4336,24,VERB,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,left,gazed,0.4332,8,VERB,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,tried,stood,0.4332,24,VERB,VERB,4.57,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,said,leaned,0.4332,24,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,then,slipped,0.4331,8,ADV,VERB,3.99,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,decided,raised,0.433,16,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,was,stepped,0.4328,24,AUX,VERB,4.2,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,waited,raised,0.4318,16,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,started,collapsed,0.4308,24,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,downed,collapsed,0.4308,24,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,decided,slid,0.4307,8,VERB,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,drank,slipped,0.4305,24,NOUN,VERB,3.99,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,settled,0.4305,24,VERB,VERB,4.44,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,opened,gazed,0.4304,8,VERB,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,downed,sat,0.43,8,VERB,VERB,4.64,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,decided,slipped,0.4295,24,VERB,VERB,3.99,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,drank,slid,0.4293,16,NOUN,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,held,gazed,0.4292,24,VERB,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,a,slipped,0.4288,16,PRON,VERB,3.99,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,a,gazed,0.4283,16,PRON,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,drank,settled,0.4282,8,NOUN,VERB,4.44,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,opened,collapsed,0.4276,24,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,her,leaned,0.4271,8,PRON,VERB,3.41,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,was,settled,0.4271,24,AUX,VERB,4.44,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,said,stepped,0.427,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,took,collapsed,0.4265,8,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,thought,leaned,0.4264,24,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,waited,stepped,0.4261,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,then,stood,0.426,8,ADV,VERB,4.57,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,put,stood,0.4256,24,VERB,VERB,4.57,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,downed,sat,0.4256,24,VERB,VERB,4.64,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,waited,collapsed,0.4252,8,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,took,settled,0.4251,24,VERB,VERB,4.44,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,started,let,0.4251,24,VERB,VERB,5.6,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,topped,let,0.4249,8,VERB,VERB,5.6,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,looked,settled,0.4249,24,VERB,VERB,4.44,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,sighed,raised,0.4245,8,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,said,slipped,0.4245,8,VERB,VERB,3.99,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,put,gazed,0.4245,24,VERB,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,stepped,0.4241,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,put,walked,0.4239,24,VERB,VERB,4.67,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,waited,slid,0.4238,16,VERB,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,a,slipped,0.4238,24,PRON,VERB,3.99,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,topped,sat,0.4236,8,VERB,VERB,4.64,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,was,raised,0.4235,8,AUX,VERB,4.84,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,then,leaned,0.4234,24,ADV,VERB,3.41,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,said,slipped,0.4234,24,VERB,VERB,3.99,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,leaned,0.4234,24,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,then,slid,0.4229,24,ADV,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,opened,leaned,0.4229,24,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,sighed,raised,0.4225,16,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,sighed,let,0.4224,8,VERB,VERB,5.6,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,the,slipped,0.4222,24,PRON,VERB,3.99,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,downed,let,0.422,8,VERB,VERB,5.6,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,looked,slid,0.4218,24,VERB,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,started,leaned,0.4216,24,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,opened,walked,0.4216,24,VERB,VERB,4.67,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,opened,sat,0.4215,24,VERB,VERB,4.64,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,slid,0.4209,16,VERB,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,decided,sat,0.4208,24,VERB,VERB,4.64,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,a,raised,0.4206,16,PRON,VERB,4.84,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,drank,slid,0.4204,8,NOUN,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,raised,0.4204,8,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,finished,walked,0.4204,24,VERB,VERB,4.67,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,her,slipped,0.4203,24,PRON,VERB,3.99,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,thought,slipped,0.4202,24,VERB,VERB,3.99,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,opened,stepped,0.4202,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,stared,raised,0.4198,24,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,raised,0.4195,24,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,the,leaned,0.4194,8,PRON,VERB,3.41,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,topped,leaned,0.4194,8,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,finished,slid,0.4193,8,VERB,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,downed,collapsed,0.4192,8,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,was,leaned,0.4191,24,AUX,VERB,3.41,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,topped,stood,0.419,8,VERB,VERB,4.57,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,drank,leaned,0.4187,24,NOUN,VERB,3.41,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,drank,slid,0.4186,24,NOUN,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,topped,gazed,0.4183,16,VERB,VERB,2.83,archaic
llama,substance_2,She poured herself another glass of wine and,repression,took,stepped,0.4174,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,her,sat,0.4173,8,PRON,VERB,4.64,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,sipped,collapsed,0.4172,8,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,thought,stepped,0.417,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,her,raised,0.4169,8,PRON,VERB,4.84,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,glanced,raised,0.4167,24,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,decided,stepped,0.4167,24,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,thought,collapsed,0.4164,24,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,sighed,raised,0.4159,24,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,ate,collapsed,0.4155,8,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,thought,raised,0.4153,8,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,contemplated,raised,0.4153,16,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,the,walked,0.4151,8,PRON,VERB,4.67,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,tried,walked,0.4151,24,VERB,VERB,4.67,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,finished,collapsed,0.415,24,VERB,VERB,3.92,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,took,stood,0.4148,24,VERB,VERB,4.57,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,tried,leaned,0.4145,24,VERB,VERB,3.41,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,downed,stepped,0.4142,8,VERB,VERB,4.2,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,topped,slid,0.4142,24,VERB,ADJ,3.55,category_shift
llama,substance_2,She poured herself another glass of wine and,repression,looked,raised,0.4125,24,VERB,VERB,4.84,register_shift
llama,substance_2,She poured herself another glass of wine and,repression,glanced,settled,0.4124,24,VERB,VERB,4.44,register_shift
