model,model_id,prompt,prompt_key,layer,n_layers,h_attention,h_residual
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,0,32,1.5770251012290828,9.547197341918945
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,1,32,0.8360485294833779,9.409469604492188
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,2,32,0.5443428964499617,9.604738235473633
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,3,32,0.6792469709180295,9.53391170501709
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,4,32,0.8430900685489178,9.655707359313965
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,5,32,1.0530321667902172,9.586162567138672
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,6,32,1.070036131888628,9.472282409667969
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,7,32,1.318158439360559,9.629029273986816
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,8,32,1.4706667480058968,9.5645112991333
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,9,32,1.4656023010611534,9.648037910461426
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,10,32,1.2595405322499573,9.531060218811035
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,11,32,1.5071110362187028,9.387727737426758
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,12,32,1.8660113289952278,9.473264694213867
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,13,32,1.419220946263522,9.406435012817383
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,14,32,1.4356998074799776,8.901840209960938
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,15,32,1.2647817621473223,8.667978286743164
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,16,32,1.0880416847066954,5.20067024230957
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,17,32,0.9051691326312721,2.369769334793091
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,18,32,0.7866959213279188,2.698206663131714
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,19,32,0.5119008262408897,4.455691337585449
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,20,32,0.6299086594954133,3.030914783477783
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,21,32,0.7908204752020538,0.8266067504882812
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,22,32,0.6875140033662319,1.1265459060668945
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,23,32,0.546151319053024,2.44777250289917
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,24,32,0.377180966315791,2.941600799560547
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,25,32,0.4357695463113487,3.7311689853668213
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,26,32,0.6494309927802533,2.659177303314209
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,27,32,0.4675226581748575,3.5205078125
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,28,32,0.6374193304218352,3.81278920173645
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,29,32,0.5757288292516023,3.0261998176574707
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,30,32,0.8490218496881425,3.1214475631713867
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,31,32,0.7912312693661079,1.7880743741989136
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,0,32,1.3473738656552712,9.585672378540039
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,1,32,0.7734779585152864,9.456969261169434
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,2,32,0.424952561770624,9.516036033630371
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,3,32,0.6278615267947316,9.483631134033203
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,4,32,0.715447764378041,9.269266128540039
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,5,32,0.8734475661767647,9.589425086975098
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,6,32,0.8256863495334983,9.334575653076172
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,7,32,1.1371811128919944,9.364547729492188
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,8,32,1.1950179184786975,9.573610305786133
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,9,32,1.2076058518141508,9.527685165405273
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,10,32,1.0343756526708603,9.471460342407227
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,11,32,1.1572664603590965,9.427112579345703
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,12,32,1.4148720633238554,9.615755081176758
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,13,32,1.0545570803806186,9.40601634979248
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,14,32,1.1616988168098032,9.275079727172852
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,15,32,1.090718544088304,9.350105285644531
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,16,32,1.1089478699723259,9.054131507873535
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,17,32,0.8668701269198209,8.901296615600586
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,18,32,0.7564730904996395,8.023969650268555
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,19,32,0.4949734144320246,8.709035873413086
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,20,32,0.5556660010479391,9.194195747375488
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,21,32,0.7849733647890389,8.116246223449707
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,22,32,0.7132933274842799,9.221553802490234
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,23,32,0.5722484067082405,9.724705696105957
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,24,32,0.5659388166386634,9.521453857421875
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,25,32,0.5064158262684941,9.603178977966309
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,26,32,0.7891633978579193,9.308538436889648
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,27,32,0.5202557831071317,9.340597152709961
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,28,32,0.6402257909066975,9.818025588989258
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,29,32,0.6394811361096799,9.39830207824707
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,30,32,0.9729850711300969,7.867079257965088
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,31,32,0.8310210054041818,2.2817482948303223
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,0,32,1.3606536522215436,9.479849815368652
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,1,32,0.7862468687817454,9.445472717285156
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,2,32,0.42055530338257086,9.577474594116211
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,3,32,0.6845854325219989,9.555721282958984
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,4,32,0.7584319096058607,9.536048889160156
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,5,32,0.904677175974939,9.15256118774414
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,6,32,0.9388080483768135,9.286130905151367
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,7,32,1.2295164889656007,9.469961166381836
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,8,32,1.3569170548580587,9.606033325195312
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,9,32,1.3648996772244573,9.570886611938477
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,10,32,1.2664497871883214,9.581815719604492
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,11,32,1.2521801707334816,9.28242301940918
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,12,32,1.6812523510307074,9.332826614379883
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,13,32,1.2880491060204804,9.519819259643555
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,14,32,1.3833718337118626,9.56060791015625
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,15,32,1.1631702871527523,9.319404602050781
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,16,32,0.9974196382681839,8.859561920166016
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,17,32,0.8379378530662507,7.370357513427734
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,18,32,0.6565233638975769,7.326013565063477
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,19,32,0.4585676789865829,9.106523513793945
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,20,32,0.471003926708363,8.039609909057617
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,21,32,0.6860258323140442,6.971453666687012
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,22,32,0.6123428943101317,8.550484657287598
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,23,32,0.4695014036260545,8.383766174316406
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,24,32,0.34121906850486994,7.9993181228637695
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,25,32,0.39647626178339124,7.90676212310791
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,26,32,0.5980049911886454,7.113101482391357
llama_instruct,meta-llama/Llama-3.1-8B-Instruct,The police searched my car without my consent and ,institutional_police_citizen_1,27,32,0.47375219664536417,7.663923263549805
