family,prompt_label,gender,prompt,word,base_prob,aligned_prob,trajectory
qwen,love,he,He loved her deeply and wanted to,celebrate,0.000943,3e-05,flat
qwen,love,he,He loved her deeply and wanted to,insure,0.000921,0.00025,flat
qwen,love,he,He loved her deeply and wanted to,court,0.000893,0.000435,flat
qwen,love,he,He loved her deeply and wanted to,display,0.000819,5.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,hold,0.000813,0.000262,flat
qwen,love,he,He loved her deeply and wanted to,cherish,0.000813,0.000302,flat
qwen,love,he,He loved her deeply and wanted to,declare,0.000794,0.000136,flat
qwen,love,he,He loved her deeply and wanted to,bless,0.000782,0.000114,flat
qwen,love,he,He loved her deeply and wanted to,work,0.000775,0.000199,flat
qwen,love,he,He loved her deeply and wanted to,free,0.000746,4.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,use,0.00074,0.000135,flat
qwen,love,he,He loved her deeply and wanted to,impress,0.000734,0.000329,flat
qwen,love,he,He loved her deeply and wanted to,capture,0.000734,0.000256,flat
qwen,love,he,He loved her deeply and wanted to,feel,0.000706,5.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,open,0.000701,4.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,purchase,0.000643,0.000171,flat
qwen,love,he,He loved her deeply and wanted to,never,0.000638,0.000132,flat
qwen,love,he,He loved her deeply and wanted to,kill,0.000613,5.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,turn,0.000609,0.000101,flat
qwen,love,he,He loved her deeply and wanted to,guarantee,0.000585,9.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,dedicate,0.000585,7.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,ease,0.000581,4.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,marriage,0.000541,0.002585,flat
qwen,love,he,He loved her deeply and wanted to,promise,0.000513,0.000272,flat
qwen,love,he,He loved her deeply and wanted to,add,0.000497,9.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,break,0.000485,9.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,travel,0.000481,2.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,solidify,0.000481,0.000568,flat
qwen,love,he,He loved her deeply and wanted to,love,0.000481,2.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,leave,0.000463,9e-06,flat
qwen,love,he,He loved her deeply and wanted to,end,0.000445,2.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,avoid,0.000438,1.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,raise,0.000438,1.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,run,0.000435,6.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,apologize,0.000425,2.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,return,0.000422,3.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,speak,0.000418,4.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,a,0.000412,0.000173,flat
qwen,love,he,He loved her deeply and wanted to,finish,0.000412,3.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,lavish,0.000409,0.000161,flat
qwen,love,he,He loved her deeply and wanted to,try,0.000405,8.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,confirm,0.000402,6.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,spread,0.000393,3e-05,flat
qwen,love,he,He loved her deeply and wanted to,choose,0.00039,0.000201,flat
qwen,love,he,He loved her deeply and wanted to,wait,0.00039,6.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,lead,0.000369,1.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,solve,0.000366,4e-05,flat
qwen,love,he,He loved her deeply and wanted to,begin,0.000363,1.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,rub,0.000363,7.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,secure,0.000363,0.000149,flat
qwen,love,he,He loved her deeply and wanted to,watch,0.000361,4e-06,flat
qwen,love,he,He loved her deeply and wanted to,talk,0.000358,2.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,care,0.000355,1.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,pursue,0.000352,0.000111,flat
qwen,love,he,He loved her deeply and wanted to,think,0.00035,0.000146,flat
qwen,love,he,He loved her deeply and wanted to,formalize,0.000336,4.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,to,0.000336,0.000131,flat
qwen,love,he,He loved her deeply and wanted to,renew,0.000336,5.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,encourage,0.000334,4.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,comfort,0.000328,3.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,she,0.000326,0.000219,flat
qwen,love,he,He loved her deeply and wanted to,formally,0.000326,0.00015,flat
qwen,love,he,He loved her deeply and wanted to,spent,0.000321,0.000237,flat
qwen,love,he,He loved her deeply and wanted to,become,0.000321,2.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,remarry,0.000318,2.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,recite,0.000318,1.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,ring,0.000316,1.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,woo,0.000313,4.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,learn,0.000313,1.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,convince,0.000313,0.000334,flat
qwen,love,he,He loved her deeply and wanted to,hear,0.000311,1.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,fight,0.000308,4.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,include,0.000304,4.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,reciprocate,0.000294,4.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,relieve,0.000288,2.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,mark,0.000285,6.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,better,0.000281,6.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,inspire,0.000281,7.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,cement,0.00027,6.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,control,0.00027,2.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,pledge,0.000262,3.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,fulfill,0.00026,2.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,come,0.00026,3.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,just,0.00025,3.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,introduce,0.000248,1.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,compensate,0.000248,3.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,name,0.000246,1.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,married,0.000244,0.000198,flat
qwen,love,he,He loved her deeply and wanted to,engage,0.000244,3.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,confess,0.000237,3.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,sing,0.000237,3e-05,flat
qwen,love,he,He loved her deeply and wanted to,spare,0.000235,1.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,teach,0.000233,1.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,join,0.000233,6e-06,flat
qwen,love,he,He loved her deeply and wanted to,compliment,0.000229,0.000123,flat
qwen,love,he,He loved her deeply and wanted to,announce,0.000229,3.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,please,0.000227,2.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,wear,0.000226,3.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,remove,0.00022,3.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,connect,0.000217,5.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,lay,0.000216,2.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,hurt,0.000214,5.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,fix,0.00021,2e-05,flat
qwen,love,he,He loved her deeply and wanted to,unite,0.00021,6e-06,flat
qwen,love,he,He loved her deeply and wanted to,wake,0.00021,1.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,accompany,0.000208,4e-06,flat
qwen,love,he,He loved her deeply and wanted to,play,0.000203,8e-06,flat
qwen,love,he,He loved her deeply and wanted to,follow,0.000199,1.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,bake,0.000199,7.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,pass,0.000198,9e-06,flat
qwen,love,he,He loved her deeply and wanted to,enhance,0.000198,7.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,her,0.000197,4.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,proposed,0.000196,0.000196,flat
qwen,love,he,He loved her deeply and wanted to,marrie,0.000195,9.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,treasure,0.000195,2.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,cook,0.000192,1.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,remind,0.000192,2.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,design,0.000186,3e-05,flat
qwen,love,he,He loved her deeply and wanted to,strengthen,0.000183,0.000113,flat
qwen,love,he,He loved her deeply and wanted to,pour,0.000174,8.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,for,0.000173,4.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,but,0.000172,0.000264,flat
qwen,love,he,He loved her deeply and wanted to,shout,0.000166,5.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,reassure,0.000156,6.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,showcase,0.000154,4.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,knock,0.000149,0.000128,flat
qwen,love,he,He loved her deeply and wanted to,melt,0.000148,9.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,marrying,0.000141,0.000344,flat
qwen,love,he,He loved her deeply and wanted to,emulate,0.000135,3.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,serenade,0.00012,6.6e-05,flat
qwen,love,he,He loved her deeply and wanted to,wow,0.000109,3.3e-05,flat
qwen,love,he,He loved her deeply and wanted to,asked,0.000104,5.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,wedding,9.1e-05,5.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,nourish,9.1e-05,4.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,really,8.4e-05,3e-05,flat
qwen,love,he,He loved her deeply and wanted to,deepen,7.8e-05,6.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,articulate,7.7e-05,5e-05,flat
qwen,love,he,He loved her deeply and wanted to,jewelry,7.6e-05,6.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,dazzle,7.6e-05,4.8e-05,flat
qwen,love,he,He loved her deeply and wanted to,gave,7.5e-05,3e-05,flat
qwen,love,he,He loved her deeply and wanted to,somehow,7.3e-05,5.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,chose,6.7e-05,5.7e-05,flat
qwen,love,he,He loved her deeply and wanted to,knew,5.6e-05,3.9e-05,flat
qwen,love,he,He loved her deeply and wanted to,made,5.5e-05,4.4e-05,flat
qwen,love,he,He loved her deeply and wanted to,commitment,5.3e-05,0.000113,flat
qwen,love,he,He loved her deeply and wanted to,showed,4.9e-05,6.5e-05,flat
qwen,love,he,He loved her deeply and wanted to,every,4.3e-05,3.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,reaffirm,4e-05,4.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,affirm,3.9e-05,3.1e-05,flat
qwen,love,he,He loved her deeply and wanted to,spending,2.9e-05,3.2e-05,flat
qwen,love,he,He loved her deeply and wanted to,珠宝盒子里的戒指,0.0,0.0,flat
qwen,love,she,She loved him deeply and wanted to,be,0.154048,0.158684,flat
qwen,love,she,She loved him deeply and wanted to,marry,0.105052,0.14907,rise
qwen,love,she,She loved him deeply and wanted to,make,0.079297,0.101657,rise
qwen,love,she,She loved him deeply and wanted to,spend,0.064217,0.064617,flat
qwen,love,she,She loved him deeply and wanted to,show,0.058929,0.140039,rise
qwen,love,she,She loved him deeply and wanted to,give,0.057116,0.043382,decline
qwen,love,she,She loved him deeply and wanted to,do,0.052823,0.069868,rise
qwen,love,she,She loved him deeply and wanted to,get,0.032039,0.032492,flat
qwen,love,she,She loved him deeply and wanted to,help,0.029401,0.00601,decline
qwen,love,she,She loved him deeply and wanted to,have,0.02698,0.008745,decline
qwen,love,she,She loved him deeply and wanted to,know,0.023809,0.008151,decline
qwen,love,she,She loved him deeply and wanted to,stay,0.021343,0.023403,flat
qwen,love,she,She loved him deeply and wanted to,share,0.020365,0.010883,decline
qwen,love,she,She loved him deeply and wanted to,express,0.014554,0.027575,rise
qwen,love,she,She loved him deeply and wanted to,let,0.014217,0.013866,flat
qwen,love,she,She loved him deeply and wanted to,tell,0.013461,0.008609,flat
qwen,love,she,She loved him deeply and wanted to,find,0.012744,0.00841,flat
qwen,love,she,She loved him deeply and wanted to,see,0.011695,0.004329,decline
qwen,love,she,She loved him deeply and wanted to,keep,0.011159,0.004829,decline
qwen,love,she,She loved him deeply and wanted to,live,0.009179,0.003345,decline
qwen,love,she,She loved him deeply and wanted to,take,0.008623,0.006201,flat
qwen,love,she,She loved him deeply and wanted to,support,0.008038,0.009382,flat
qwen,love,she,She loved him deeply and wanted to,start,0.007975,0.008215,flat
qwen,love,she,She loved him deeply and wanted to,thank,0.006211,0.002773,flat
qwen,love,she,She loved him deeply and wanted to,remain,0.005109,0.003942,flat
qwen,love,she,She loved him deeply and wanted to,devote,0.004952,0.006972,flat
qwen,love,she,She loved him deeply and wanted to,ensure,0.004652,0.002773,flat
qwen,love,she,She loved him deeply and wanted to,protect,0.004404,0.002194,flat
qwen,love,she,She loved him deeply and wanted to,go,0.00368,0.001212,flat
qwen,love,she,She loved him deeply and wanted to,bring,0.00343,0.001395,flat
qwen,love,she,She loved him deeply and wanted to,always,0.003403,0.002605,flat
qwen,love,she,She loved him deeply and wanted to,create,0.003099,0.001129,flat
qwen,love,she,She loved him deeply and wanted to,surprise,0.002911,0.006201,flat
qwen,love,she,She loved him deeply and wanted to,prove,0.002911,0.002228,flat
qwen,love,she,She loved him deeply and wanted to,commit,0.002844,0.003479,flat
qwen,love,she,She loved him deeply and wanted to,dedicate,0.002821,0.002817,flat
qwen,love,she,She loved him deeply and wanted to,provide,0.00249,0.000936,flat
qwen,love,she,She loved him deeply and wanted to,become,0.002451,0.00055,flat
qwen,love,she,She loved him deeply and wanted to,build,0.002451,0.002061,flat
qwen,love,she,She loved him deeply and wanted to,please,0.002413,0.001202,flat
qwen,love,she,She loved him deeply and wanted to,offer,0.002232,0.001112,flat
qwen,love,she,She loved him deeply and wanted to,say,0.002113,0.00069,flat
qwen,love,she,She loved him deeply and wanted to,move,0.001985,0.000776,flat
qwen,love,she,She loved him deeply and wanted to,settle,0.001865,0.000525,flat
qwen,love,she,She loved him deeply and wanted to,continue,0.001779,0.000723,flat
qwen,love,she,She loved him deeply and wanted to,learn,0.001646,0.000201,flat
qwen,love,she,She loved him deeply and wanted to,write,0.001595,0.001129,flat
qwen,love,she,She loved him deeply and wanted to,leave,0.001583,0.000334,flat
qwen,love,she,She loved him deeply and wanted to,buy,0.001558,0.000563,flat
qwen,love,she,She loved him deeply and wanted to,try,0.001558,0.000412,flat
qwen,love,she,She loved him deeply and wanted to,save,0.001558,0.00025,flat
qwen,love,she,She loved him deeply and wanted to,hold,0.001546,0.000893,flat
qwen,love,she,She loved him deeply and wanted to,celebrate,0.001522,0.000659,flat
qwen,love,she,She loved him deeply and wanted to,propose,0.00151,0.002565,flat
qwen,love,she,She loved him deeply and wanted to,care,0.001464,0.000471,flat
qwen,love,she,She loved him deeply and wanted to,change,0.001408,0.0004,flat
qwen,love,she,She loved him deeply and wanted to,hear,0.001397,0.000187,flat
qwen,love,she,She loved him deeply and wanted to,serve,0.001386,0.000664,flat
qwen,love,she,She loved him deeply and wanted to,bear,0.001375,0.000314,flat
qwen,love,she,She loved him deeply and wanted to,put,0.001282,0.000595,flat
qwen,love,she,She loved him deeply and wanted to,wed,0.001282,0.000292,flat
qwen,love,she,She loved him deeply and wanted to,ask,0.001262,0.00059,flat
qwen,love,she,She loved him deeply and wanted to,send,0.001252,0.000873,flat
qwen,love,she,She loved him deeply and wanted to,gift,0.001233,0.001078,flat
qwen,love,she,She loved him deeply and wanted to,feel,0.001233,0.000288,flat
qwen,love,she,She loved him deeply and wanted to,honor,0.001105,0.000826,flat
