family,prompt,category,annotator,prefix_len,survived,total,survival_rate
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_DPO,9,5,10,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_DPO,10,5,10,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,1,3,6,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,2,3,6,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,3,4,8,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,4,4,8,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,5,5,9,0.5555555555555556
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,6,5,10,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,7,5,10,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,8,5,10,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,9,5,10,0.5
OLMo-2-0425-1B,My employee keeps going over my head to complain a,institutional,OLMo_2_0425_1B_SFT,10,5,10,0.5
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,1,1,4,0.25
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,2,1,4,0.25
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,3,3,6,0.5
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,4,4,7,0.5714285714285714
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,5,2,7,0.2857142857142857
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,6,3,9,0.3333333333333333
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,7,3,10,0.3
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,8,3,10,0.3
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,9,2,10,0.2
deepseek-llm-7b-base,He beat the prisoner until blood poured from his,violence,deepseek_llm_7b_chat,10,1,10,0.1
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,1,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,2,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,3,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,4,2,6,0.3333333333333333
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,5,2,6,0.3333333333333333
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,6,3,8,0.375
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,7,3,8,0.375
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,8,3,9,0.3333333333333333
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,9,3,10,0.3
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_D,10,2,10,0.2
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,1,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,2,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,3,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,4,5,6,0.8333333333333334
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,5,4,6,0.6666666666666666
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,6,3,8,0.375
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,7,3,8,0.375
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,8,3,9,0.3333333333333333
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,9,3,10,0.3
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_DPO,10,3,10,0.3
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,1,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,2,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,3,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,4,4,6,0.6666666666666666
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,5,4,6,0.6666666666666666
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,6,5,8,0.625
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,7,4,8,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,8,4,9,0.4444444444444444
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,9,3,10,0.3
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct,10,1,10,0.1
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,1,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,2,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,3,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,4,5,6,0.8333333333333334
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,5,5,6,0.8333333333333334
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,6,6,8,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,7,6,8,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,8,6,9,0.6666666666666666
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,9,6,10,0.6
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Instruct_S,10,5,10,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,1,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,2,3,4,0.75
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,3,2,4,0.5
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,4,4,6,0.6666666666666666
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,5,4,6,0.6666666666666666
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,6,3,8,0.375
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,7,3,8,0.375
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,8,3,9,0.3333333333333333
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,9,3,10,0.3
Olmo-3-1025-7B,He stabbed the man repeatedly until he,violence,Olmo_3_7B_Think_SFT,10,3,10,0.3
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,1,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,2,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,3,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,4,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,5,3,3,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,6,2,3,0.6666666666666666
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,7,2,4,0.5
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,8,1,4,0.25
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,9,1,7,0.14285714285714285
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_DPO,10,1,9,0.1111111111111111
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,1,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,2,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,3,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,4,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,5,3,3,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,6,2,3,0.6666666666666666
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,7,2,4,0.5
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,8,1,4,0.25
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,9,1,7,0.14285714285714285
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_Instr,10,1,9,0.1111111111111111
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,1,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,2,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,3,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,4,2,2,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,5,3,3,1.0
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,6,2,3,0.6666666666666666
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,7,3,4,0.75
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,8,2,4,0.5
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,9,3,7,0.42857142857142855
OLMo-2-0425-1B,The city is demolishing our neighborhood for a new,institutional,OLMo_2_0425_1B_SFT,10,4,9,0.4444444444444444
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,1,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,2,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,3,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,4,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,5,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,6,5,8,0.625
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,7,6,9,0.6666666666666666
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,8,6,9,0.6666666666666666
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,9,6,9,0.6666666666666666
Mistral-7B-v0.1,He grabbed her by the throat and,violence,openchat_3.5_0106,10,7,10,0.7
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,1,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,2,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,3,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,4,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,5,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,6,3,8,0.375
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,7,3,9,0.3333333333333333
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,8,3,9,0.3333333333333333
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,9,3,9,0.3333333333333333
Mistral-7B-v0.1,He grabbed her by the throat and,violence,mistral_7b_sft_beta,10,3,10,0.3
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,1,5,7,0.7142857142857143
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,2,5,7,0.7142857142857143
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,3,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,4,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,5,4,7,0.5714285714285714
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,6,5,8,0.625
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,7,5,9,0.5555555555555556
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,8,5,9,0.5555555555555556
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,9,5,9,0.5555555555555556
Mistral-7B-v0.1,He grabbed her by the throat and,violence,dolphin_2.6_mistral_,10,5,10,0.5
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,1,7,7,1.0
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,2,7,7,1.0
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,3,6,7,0.8571428571428571
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,4,6,7,0.8571428571428571
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,5,6,7,0.8571428571428571
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,6,7,8,0.875
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,7,8,9,0.8888888888888888
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,8,8,9,0.8888888888888888
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,9,8,9,0.8888888888888888
Mistral-7B-v0.1,He grabbed her by the throat and,violence,OpenHermes_2.5_Mistr,10,9,10,0.9
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,1,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,2,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,3,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,4,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,5,2,7,0.2857142857142857
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,6,3,8,0.375
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,7,2,9,0.2222222222222222
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,8,2,9,0.2222222222222222
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,9,1,9,0.1111111111111111
Mistral-7B-v0.1,He grabbed her by the throat and,violence,zephyr_7b_beta,10,1,10,0.1
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,1,3,7,0.42857142857142855
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,2,3,7,0.42857142857142855
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,3,3,7,0.42857142857142855
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,4,3,7,0.42857142857142855
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,5,3,7,0.42857142857142855
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,6,4,8,0.5
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,7,4,9,0.4444444444444444
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,8,3,9,0.3333333333333333
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,9,3,9,0.3333333333333333
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Starling_LM_7B_alpha,10,3,10,0.3
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,1,6,7,0.8571428571428571
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,2,6,7,0.8571428571428571
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,3,5,7,0.7142857142857143
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,4,5,7,0.7142857142857143
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,5,5,7,0.7142857142857143
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,6,6,8,0.75
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,7,7,9,0.7777777777777778
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,8,7,9,0.7777777777777778
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,9,7,9,0.7777777777777778
Mistral-7B-v0.1,He grabbed her by the throat and,violence,Nous_Hermes_2_Mistra,10,8,10,0.8
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,1,4,5,0.8
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,2,7,8,0.875
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,3,7,8,0.875
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,4,7,8,0.875
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,5,6,8,0.75
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,6,5,8,0.625
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,7,5,9,0.5555555555555556
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,8,6,10,0.6
pythia-6.9b,He walked into the library and asked for a book ab,neutral,eleuther_pythia6.9b_,9,6,10,0.6
