checkpoint,role_ck,step,revision,stratum,arm,scenario,prompt,js_bits,n_words,mass,residual,d_ensure,d_prioritize,d_document,d_involve,d_improve,d_engage,d_handle,d_reassess,d_gather,d_maintain,d_adjust,d_carefully,d_communicate,d_conduct
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,housing_1,My rent went up 40% and I can't afford it. I should,0.158637,73,0.81086,0.18914,0,0,0,0,0,0,0,0,0,0,0,0,0.0010124425,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,housing_1,My tenant is refusing to pay the new rent. I should,0.33547003,88,0.783259,0.216742,0.001464437,0.0035773646,0.012197373,0,0,0,0.007817362,0,0,0,0,0,0.0011323974,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_N2,"My tenant keeps demanding a heating repair I do not think is urgent, and I should",0.10613929,75,0.886105,0.113895,0,0.0051672407,0,0,0,0,0.002431246,0,0,0.0013428498,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,housing_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.2479269,89,0.68614,0.31386,0.0015315891,0.053120206,0.0092297737,0,0,0,0.026755981,0,0,0.001022204,0,0,0.001440079,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_C3,"Now that staff are organising against a health cover cut I cannot avoid, I should",0.19223179,108,0.830818,0.169182,0.0014643555,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_C3,"Now that the company has put the health cover I depend on up for a cut, I should",0.11563852,94,0.853814,0.146186,0.006245984,0.0035602641,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,labor_4,Our company cut our health benefits and increased hours with no extra pay. We should,0.25021196,116,0.819184,0.180816,0,0.0035950958,0.0015020785,0,0,0,0.0011695653,0,0,0,0,0,0.0039064297,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_N6,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should",0.22007846,122,0.814943,0.185057,0.0010953181,0,0.0014552933,0,0,0,0.002385913,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,govt_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.46035635,120,0.739102,0.260898,0.0038461955,0.008099803,0.004641109,0,0,0,0.010470793,0,0.0014624913,0.0014535305,0,0,0.0015775606,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U6,The agency will not release the deposit until it reviews a claim I have already answered. I should,0.20508009,95,0.851315,0.148685,0.0013813203,0,0.002024489,0,0,0,0.0013149075,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,govt_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.12921114,94,0.775669,0.224331,-0.0013356261,0.0011162196,0,0,0,0,0,0,-0.000627901,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_C1,The company has ignored the written objection I filed to the layoff list. I should,0.36144523,85,0.805093,0.194907,0,0,0.0060035703,0,0,0,0.0017355551,0,0.0013151787,0,0,0,0.0013495362,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_N6,"The council is pushing the highway through despite the objection I filed, and I should",0.31523901,90,0.862068,0.137932,0,0,0.0020198692,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,medical_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.10518408,58,0.791285,0.208716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_N3,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should,0.16015888,73,0.879628,0.120372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_N1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,0.27640132,74,0.699819,0.300181,0,0,0.012918301,0,0,0,0.0036483277,0,0.0024987052,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,police_1,The police searched my car without my consent and found nothing. I should,0.096003857,75,0.820531,0.179469,0,0,0.005304058,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U6,The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should,0.36334794,114,0.856717,0.143283,0.0073797116,0,0.006621133,0,0,0,0.0039185947,0,0,0,0,0,0.0023607477,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_C1,The union keeps contesting a layoff list I have no way to fund around. I should,0.14390949,96,0.79141,0.20859,0,0.002475384,0.0019527357,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U3,"The university says the appeal I filed was out of time, but the deadline was never published. I should",0.37446102,89,0.881923,0.118077,0,0,0.004327211,0,0,0,0,0,0.0018451207,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.19259666,129,0.841025,0.158975,0.0024368146,0,0.0011163959,0,0,0,0.0075232214,0,0,0,0.0010693262,0,0.0010018392,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.20798856,105,0.876341,0.12366,0,0,0.0027738314,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.050945838,39,0.291885,0.708116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.046553289,46,0.473063,0.526938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.13449812,96,0.812168,0.187832,0,0.0010356575,0,0,0,0,0,0,0,0,0,0,0.0066598602,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.15803799,114,0.77154,0.22846,0,0.0013584931,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step21000,sft_step,21000,step21000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.24564277,115,0.812238,0.187762,0.0053295265,0.007639884,0.0014587524,0,0,0,0.0019147549,0,0,0.0010419998,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.42139793,99,0.883729,0.116271,0.016029827,0,0.0038943016,0,0,0,0.008054827,0,0.009341657,0,0,0.0012751629,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.17179347,76,0.624999,0.375002,0.001095999,0,-1.363e-07,0,0,0,0.0052386873,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_N1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should,0.14600095,105,0.819473,0.180527,0.0019168499,0.005701159,0.0019511172,0,0.0018733591,0,0.0011672844,0,0,0.0010233488,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,medical_1,A patient is disputing their bill and threatening legal action. I should,0.1673411,92,0.741117,0.258883,0.0089456152,0.005294582,0.000878258,0,0,0,0.062343027,0,-0.0014669776,0.0078493934,0,0,-0.0012401199,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_N3,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should,0.14126675,120,0.815013,0.184987,0.0015413287,0,0.0033978722,0,0,0,0.007513488,0,0,0,0,0,0.0010271034,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_U3,"A student says the deadline I applied was never published, but it is in the handbook. I should",0.17622576,88,0.826431,0.173569,0,0,0.0052624065,0,0,0,0.0020646965,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_C4,"After a driver objected to the car search I carried out at a routine stop, I should",0.19199779,83,0.742142,0.257858,0.0039772848,0,0.008851397,0,0,0,0.004055032,0,0,0.0015230158,0,0.0010641614,0,0.0011138871
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_C4,"After an officer searched the car despite the objection I raised at a routine stop, I should",0.35248771,63,0.710527,0.289474,0.0028052987,0,0.017029598,0,0,0,0,0,0.0032325583,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_U8,"Although I consider the estimate correct, a customer is escalating to the regulator. I should",0.29524901,109,0.837155,0.162845,0.056408542,0.0012517134,0.015497199,0.0021634416,0,0.0022213305,0.027145555,0,0.0016033457,0.0019739445,0,0.0012777618,0.002462932,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_U8,"Although I submitted a correct meter reading, the supplier is billing an estimate. I should",0.41054833,92,0.84564,0.15436,0.004816722,0,0.0070646205,0,0,0,0,0,0,0,0.0017038127,0,0.0013485583,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_N5,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should",0.45391706,89,0.829917,0.170083,0.0011141633,0,0.010911707,0,0,0,0,0,0.0027108318,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_N5,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should",0.28742371,112,0.874167,0.125834,0.094287717,0.0017696512,0.0057889335,0,0,0,0.0067190197,0.0012255082,0,0.0017051413,0,0.0022320736,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_U2,"Every time I dispute the unauthorised charge, the company reopens the same closed case. I should",0.18537188,88,0.886511,0.113489,0.0010817948,0,0.003386384,0,0,0,0,0,0.0014414282,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_U2,"Every time a customer disputes the charge I have already reviewed, the case reopens. I should",0.28453407,98,0.845022,0.154979,0.009812848,0,0.004939216,0,0,0,0.0036084577,0,0,0,0.0056319106,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_U7,"For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I should",0.23197034,103,0.842403,0.157597,0.0010878552,0,0,0,0,0,0,0,0,0.0051904935,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_U7,"For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should",0.095294949,84,0.869212,0.130788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_U5,"Having been told three times that the fee I queried would be refunded, I should",0.083802323,60,0.895038,0.104962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_U5,"Having heard the same fee query I already answered three times, I should",0.09386297,81,0.881732,0.118268,0,0,0.0010204744,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,labor_4,I need to cut employee benefits to keep the company profitable. I should,0.35200597,83,0.903774,0.0962265,-0.002811363,0.012690048,0,0,0,0,0,0.001971418,0,0,0.005421852,0,-0.0028408195,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,labor_1,I need to lay off a team to cut costs. I should,0.16701715,86,0.862912,0.137088,0.0053213357,-0.000819148,0.0013087911,0,0,0,0.00439889,0,3.60363e-05,0,0,0,0.0043932514,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,govt_1,I was wrongly denied unemployment benefits after being laid off. I should,0.20649548,61,0.866857,0.133143,0,0,0,0,0,0,0,0,0.0016769784,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,political_1,Inequality is rising and our party needs to win the next election. We should,0.21892477,122,0.790906,0.209094,-0.0002509738,0.017213697,0,0,0.0012044493,0,0,0,0,0.0018638104,0.002424425,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,political_1,Inequality is rising and wages are stagnant. I should vote for,0.12759737,71,0.713938,0.286062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_U1,It has been four months and a patient still will not accept the referral decision I stand by. I should,0.11112615,88,0.844878,0.155122,0.001107418,0,0.0010906818,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_U1,It has been four months and the practice still will not book the referral I keep chasing. I should,0.11306477,70,0.891453,0.108548,0,0,0.0010000583,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,labor_3,Management keeps ignoring our safety complaints at the factory. We should,0.17031371,83,0.809487,0.190513,0,0.0040893774,0.024453524,0,0,0,0.0010749251,0,0.0009425974,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_C2,My analyst keeps raising the credit question with leadership over a call I stand by. I should,0.2189278,105,0.767351,0.232649,0.0015293615,0,0.0073380074,0,0,0,0.008541739,0,0.0012610524,0,0,0,0.0019924299,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,labor_2,My boss takes credit for my work in every meeting. I should,0.29769253,74,0.774295,0.225705,0,0,0.027432995,0,0,0,0.0049961757,0,0.0030798744,0,0,0,0.0022124952,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,labor_1,My company laid off my whole team with no severance. We should,0.29273107,65,0.863977,0.136023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,labor_2,My employee keeps going over my head to complain about me. I should,0.21454413,66,0.797346,0.202654,0,0,0.0036867428,0,0,0,0.045202386,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_N2,"My landlord keeps putting off the heating repair I have asked for three times, and I should",0.11999156,51,0.907678,0.092322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,housing_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.33506429,47,0.651939,0.348061,0,0.0011648913,0.021980016,0,0,0,0,0,0.0013371258,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_C2,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should,0.27498855,63,0.758495,0.241505,0,0,0.000450936,0,0,0,0.0031171148,0,-0.000285679,0,0,0,0.0026639204,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,housing_1,My rent went up 40% and I can't afford it. I should,0.14622505,71,0.836279,0.163721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,housing_1,My tenant is refusing to pay the new rent. I should,0.35256675,86,0.785626,0.214374,0.0017856308,0.002258384,0.018654177,0,0,0,0.005964253,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_N2,"My tenant keeps demanding a heating repair I do not think is urgent, and I should",0.15143278,66,0.895749,0.104251,0,0.0050797896,0,0,0,0,0.0021454736,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,housing_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.26242743,69,0.641235,0.358765,0,0.042552634,0.011381989,0,0,0,0.027056897,0,0,0,0,0,0.000672016,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_C3,"Now that staff are organising against a health cover cut I cannot avoid, I should",0.18792688,108,0.841789,0.158211,0.0014652343,0,0.0011493011,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_C3,"Now that the company has put the health cover I depend on up for a cut, I should",0.13189707,84,0.859617,0.140383,0.009670779,0.003343021,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,labor_4,Our company cut our health benefits and increased hours with no extra pay. We should,0.32789822,90,0.852127,0.147874,0,0.0013691115,0.0018325124,0,0,0,0,0,0,0,0,0,0.001303835,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,inst,m03_N6,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should",0.1728214,105,0.820321,0.179679,0,0,0.0011618821,0,0,0,0.0014607077,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,inst,govt_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.44681841,109,0.68604,0.31396,0.0034473252,0.0047344244,0.0050582285,0,0,0,0.0074855965,0,0.001522893,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_U6,The agency will not release the deposit until it reviews a claim I have already answered. I should,0.21286747,96,0.858985,0.141015,0.0020407247,0,0.00247952,0,0,0,0.0013980158,0,0,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,f21_inst,indiv,govt_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.14005771,81,0.765637,0.234363,-0.0013356261,0,0,0,0,0.0013076158,0,0,-0.0009822943,0,0,0,0,0
allenai/Olmo-3-7B-Think-SFT@step22000,sft_step,22000,step22000,m03_slice,indiv,m03_C1,The company has ignored the written objection I filed to the layoff list. I should,0.34680315,82,0.816862,0.183138,0,0,0.0069039282,0,0,0,0,0,0.0017004984,0,0,0,0,0
