model,step,group,layer,n_layers,pole_sep
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,13,33,0.255262
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,14,33,0.246179
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,15,33,0.278365
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,16,33,0.266347
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,17,33,0.268068
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,18,33,0.262742
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,19,33,0.253466
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,20,33,0.252570
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,21,33,0.245437
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,22,33,0.248188
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,23,33,0.248204
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,24,33,0.256011
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,25,33,0.260915
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,26,33,0.265378
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,27,33,0.270545
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,28,33,0.279572
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,29,33,0.285403
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,30,33,0.289837
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,31,33,0.288221
EleutherAI/pythia-6.9b@step71000,71000,f11_captive,32,33,0.422724
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,1,33,0.059030
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,2,33,0.075761
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,3,33,0.093970
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,4,33,0.131200
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,5,33,0.163433
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,6,33,0.172633
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,7,33,0.176862
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,8,33,0.180664
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,9,33,0.192403
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,10,33,0.207020
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,11,33,0.221380
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,12,33,0.254058
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,13,33,0.276935
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,14,33,0.278105
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,15,33,0.303652
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,16,33,0.288743
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,17,33,0.279248
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,18,33,0.269946
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,19,33,0.257711
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,20,33,0.252400
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,21,33,0.242217
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,22,33,0.243866
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,23,33,0.243941
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,24,33,0.249024
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,25,33,0.252537
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,26,33,0.257791
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,27,33,0.263495
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,28,33,0.271322
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,29,33,0.277202
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,30,33,0.280465
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,31,33,0.280048
EleutherAI/pythia-6.9b@step71000,71000,f11_captive_b,32,33,0.406542
EleutherAI/pythia-6.9b@step71000,71000,f11_class,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_class,1,33,0.042385
EleutherAI/pythia-6.9b@step71000,71000,f11_class,2,33,0.043664
EleutherAI/pythia-6.9b@step71000,71000,f11_class,3,33,0.048029
EleutherAI/pythia-6.9b@step71000,71000,f11_class,4,33,0.058828
EleutherAI/pythia-6.9b@step71000,71000,f11_class,5,33,0.069271
EleutherAI/pythia-6.9b@step71000,71000,f11_class,6,33,0.081910
EleutherAI/pythia-6.9b@step71000,71000,f11_class,7,33,0.097617
EleutherAI/pythia-6.9b@step71000,71000,f11_class,8,33,0.106606
EleutherAI/pythia-6.9b@step71000,71000,f11_class,9,33,0.118522
EleutherAI/pythia-6.9b@step71000,71000,f11_class,10,33,0.130232
EleutherAI/pythia-6.9b@step71000,71000,f11_class,11,33,0.161054
EleutherAI/pythia-6.9b@step71000,71000,f11_class,12,33,0.178222
EleutherAI/pythia-6.9b@step71000,71000,f11_class,13,33,0.220774
EleutherAI/pythia-6.9b@step71000,71000,f11_class,14,33,0.215168
EleutherAI/pythia-6.9b@step71000,71000,f11_class,15,33,0.250406
EleutherAI/pythia-6.9b@step71000,71000,f11_class,16,33,0.254519
EleutherAI/pythia-6.9b@step71000,71000,f11_class,17,33,0.245380
EleutherAI/pythia-6.9b@step71000,71000,f11_class,18,33,0.232668
EleutherAI/pythia-6.9b@step71000,71000,f11_class,19,33,0.228336
EleutherAI/pythia-6.9b@step71000,71000,f11_class,20,33,0.214875
EleutherAI/pythia-6.9b@step71000,71000,f11_class,21,33,0.207491
EleutherAI/pythia-6.9b@step71000,71000,f11_class,22,33,0.213467
EleutherAI/pythia-6.9b@step71000,71000,f11_class,23,33,0.220739
EleutherAI/pythia-6.9b@step71000,71000,f11_class,24,33,0.228620
EleutherAI/pythia-6.9b@step71000,71000,f11_class,25,33,0.235570
EleutherAI/pythia-6.9b@step71000,71000,f11_class,26,33,0.243929
EleutherAI/pythia-6.9b@step71000,71000,f11_class,27,33,0.252224
EleutherAI/pythia-6.9b@step71000,71000,f11_class,28,33,0.259636
EleutherAI/pythia-6.9b@step71000,71000,f11_class,29,33,0.265078
EleutherAI/pythia-6.9b@step71000,71000,f11_class,30,33,0.268238
EleutherAI/pythia-6.9b@step71000,71000,f11_class,31,33,0.267880
EleutherAI/pythia-6.9b@step71000,71000,f11_class,32,33,0.388749
EleutherAI/pythia-6.9b@step71000,71000,f11_create,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_create,1,33,0.037581
EleutherAI/pythia-6.9b@step71000,71000,f11_create,2,33,0.041105
EleutherAI/pythia-6.9b@step71000,71000,f11_create,3,33,0.045444
EleutherAI/pythia-6.9b@step71000,71000,f11_create,4,33,0.063562
EleutherAI/pythia-6.9b@step71000,71000,f11_create,5,33,0.079213
EleutherAI/pythia-6.9b@step71000,71000,f11_create,6,33,0.089770
EleutherAI/pythia-6.9b@step71000,71000,f11_create,7,33,0.101312
EleutherAI/pythia-6.9b@step71000,71000,f11_create,8,33,0.119954
EleutherAI/pythia-6.9b@step71000,71000,f11_create,9,33,0.124769
EleutherAI/pythia-6.9b@step71000,71000,f11_create,10,33,0.140496
EleutherAI/pythia-6.9b@step71000,71000,f11_create,11,33,0.168959
EleutherAI/pythia-6.9b@step71000,71000,f11_create,12,33,0.192737
EleutherAI/pythia-6.9b@step71000,71000,f11_create,13,33,0.225688
EleutherAI/pythia-6.9b@step71000,71000,f11_create,14,33,0.247360
EleutherAI/pythia-6.9b@step71000,71000,f11_create,15,33,0.262324
EleutherAI/pythia-6.9b@step71000,71000,f11_create,16,33,0.268546
EleutherAI/pythia-6.9b@step71000,71000,f11_create,17,33,0.270897
EleutherAI/pythia-6.9b@step71000,71000,f11_create,18,33,0.286877
EleutherAI/pythia-6.9b@step71000,71000,f11_create,19,33,0.276385
EleutherAI/pythia-6.9b@step71000,71000,f11_create,20,33,0.269690
EleutherAI/pythia-6.9b@step71000,71000,f11_create,21,33,0.265200
EleutherAI/pythia-6.9b@step71000,71000,f11_create,22,33,0.274942
EleutherAI/pythia-6.9b@step71000,71000,f11_create,23,33,0.287621
EleutherAI/pythia-6.9b@step71000,71000,f11_create,24,33,0.302627
EleutherAI/pythia-6.9b@step71000,71000,f11_create,25,33,0.319138
EleutherAI/pythia-6.9b@step71000,71000,f11_create,26,33,0.334989
EleutherAI/pythia-6.9b@step71000,71000,f11_create,27,33,0.348578
EleutherAI/pythia-6.9b@step71000,71000,f11_create,28,33,0.362494
EleutherAI/pythia-6.9b@step71000,71000,f11_create,29,33,0.373205
EleutherAI/pythia-6.9b@step71000,71000,f11_create,30,33,0.384296
EleutherAI/pythia-6.9b@step71000,71000,f11_create,31,33,0.384567
EleutherAI/pythia-6.9b@step71000,71000,f11_create,32,33,0.547917
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,1,33,0.060210
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,2,33,0.064650
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,3,33,0.071930
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,4,33,0.085067
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,5,33,0.097297
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,6,33,0.118433
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,7,33,0.126714
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,8,33,0.131320
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,9,33,0.135528
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,10,33,0.136224
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,11,33,0.159809
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,12,33,0.172807
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,13,33,0.204365
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,14,33,0.220880
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,15,33,0.260703
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,16,33,0.258236
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,17,33,0.251837
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,18,33,0.249228
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,19,33,0.242538
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,20,33,0.227463
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,21,33,0.223802
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,22,33,0.234938
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,23,33,0.242305
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,24,33,0.254326
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,25,33,0.273087
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,26,33,0.286211
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,27,33,0.301026
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,28,33,0.314972
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,29,33,0.328052
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,30,33,0.337996
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,31,33,0.341163
EleutherAI/pythia-6.9b@step71000,71000,f11_desire,32,33,0.480498
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,1,33,0.060191
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,2,33,0.059929
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,3,33,0.070757
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,4,33,0.077526
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,5,33,0.087644
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,6,33,0.098804
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,7,33,0.112431
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,8,33,0.122871
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,9,33,0.128361
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,10,33,0.131083
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,11,33,0.146738
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,12,33,0.170546
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,13,33,0.183727
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,14,33,0.183727
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,15,33,0.210203
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,16,33,0.216468
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,17,33,0.218094
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,18,33,0.213668
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,19,33,0.214536
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,20,33,0.216230
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,21,33,0.222935
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,22,33,0.238537
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,23,33,0.254585
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,24,33,0.271408
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,25,33,0.289401
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,26,33,0.306991
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,27,33,0.322708
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,28,33,0.340328
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,29,33,0.353191
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,30,33,0.361151
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,31,33,0.362127
EleutherAI/pythia-6.9b@step71000,71000,f11_faithful,32,33,0.508698
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,1,33,0.040564
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,2,33,0.041947
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,3,33,0.043400
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,4,33,0.053445
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,5,33,0.056533
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,6,33,0.061491
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,7,33,0.073587
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,8,33,0.075707
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,9,33,0.082259
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,10,33,0.086894
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,11,33,0.095588
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,12,33,0.108053
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,13,33,0.123558
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,14,33,0.152468
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,15,33,0.150540
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,16,33,0.145884
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,17,33,0.151811
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,18,33,0.148172
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,19,33,0.156592
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,20,33,0.149836
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,21,33,0.150397
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,22,33,0.153261
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,23,33,0.157413
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,24,33,0.162069
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,25,33,0.171890
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,26,33,0.178327
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,27,33,0.185219
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,28,33,0.192305
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,29,33,0.196770
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,30,33,0.198662
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,31,33,0.198419
EleutherAI/pythia-6.9b@step71000,71000,f11_gender,32,33,0.290594
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,1,33,0.039585
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,2,33,0.039350
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,3,33,0.040506
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,4,33,0.053911
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,5,33,0.063768
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,6,33,0.077922
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,7,33,0.090499
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,8,33,0.093899
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,9,33,0.104081
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,10,33,0.110151
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,11,33,0.117930
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,12,33,0.130119
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,13,33,0.155136
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,14,33,0.162733
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,15,33,0.166959
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,16,33,0.163847
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,17,33,0.168252
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,18,33,0.170727
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,19,33,0.175724
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,20,33,0.171631
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,21,33,0.168768
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,22,33,0.173430
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,23,33,0.173651
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,24,33,0.176167
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,25,33,0.181892
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,26,33,0.187424
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,27,33,0.191198
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,28,33,0.196874
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,29,33,0.200253
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,30,33,0.202440
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,31,33,0.201022
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_he,32,33,0.286272
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,1,33,0.039482
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,2,33,0.038876
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,3,33,0.040808
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,4,33,0.053110
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,5,33,0.060570
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,6,33,0.068269
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,7,33,0.080676
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,8,33,0.080907
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,9,33,0.085612
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,10,33,0.085858
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,11,33,0.095669
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,12,33,0.103430
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,13,33,0.116809
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,14,33,0.113530
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,15,33,0.111276
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,16,33,0.108720
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,17,33,0.119164
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,18,33,0.118217
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,19,33,0.118086
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,20,33,0.112474
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,21,33,0.108336
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,22,33,0.109012
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,23,33,0.110418
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,24,33,0.112544
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,25,33,0.117181
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,26,33,0.120803
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,27,33,0.124307
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,28,33,0.128504
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,29,33,0.132073
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,30,33,0.133780
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,31,33,0.133978
EleutherAI/pythia-6.9b@step71000,71000,f11_gender_she,32,33,0.191044
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,0,33,0.000000
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,1,33,0.056272
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,2,33,0.058111
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,3,33,0.066337
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,4,33,0.079542
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,5,33,0.085557
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,6,33,0.093174
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,7,33,0.101975
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,8,33,0.105784
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,9,33,0.106903
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,10,33,0.108177
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,11,33,0.114482
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,12,33,0.120182
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,13,33,0.139528
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,14,33,0.145475
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,15,33,0.160935
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,16,33,0.169902
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,17,33,0.176315
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,18,33,0.171105
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,19,33,0.173557
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,20,33,0.168847
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,21,33,0.172439
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,22,33,0.177638
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,23,33,0.183337
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,24,33,0.190070
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,25,33,0.195620
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,26,33,0.201473
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,27,33,0.204349
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,28,33,0.209445
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,29,33,0.214364
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,30,33,0.218130
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,31,33,0.217920
EleutherAI/pythia-6.9b@step71000,71000,f11_guilt,32,33,0.315241
