stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,frm_name,to_name
ALL,TOKEN,removed,worked,11,11,9,8,True,1.0,False,,
ALL,TOKEN,wrote,shut,7,5,6,4,True,0.75390625,False,,
ALL,TOKEN,continued,crept,13,6,9,4,True,0.266845703125,False,,
ALL,TOKEN,crossed,discovered,12,3,10,3,True,0.09228515625,False,,
ALL,TOKEN,headed,managed,44,3,13,3,True,0.021270751953125,False,,
ALL,TOKEN,there,unlocked,16,4,10,3,True,0.09228515625,False,,
ALL,TOKEN,climbed,delivered,18,5,8,4,True,0.3876953125,False,,
ALL,TOKEN,cut,delivered,19,3,9,2,True,0.0654296875,False,,
ALL,TOKEN,dug,headed,17,18,8,5,True,0.5810546875,False,,
ALL,TOKEN,dumped,delivered,19,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,found,hauled,7,6,6,5,True,1.0,False,,
ALL,TOKEN,headed,delivered,23,21,13,10,True,0.6776394844055176,False,,
ALL,TOKEN,thanked,delivered,7,7,7,4,True,0.548828125,False,,
ALL,TOKEN,deposited,saw,25,23,12,8,True,0.5034446716308594,False,,
ALL,TOKEN,stuck,read,46,9,20,5,True,0.004077315330505371,False,,
ALL,TOKEN,slipped,planted,15,9,12,5,True,0.143463134765625,False,,
ALL,TOKEN,strode,slowly,9,12,8,6,True,0.79052734375,False,,
ALL,TOKEN,accused,began,15,17,13,11,True,0.8388197422027588,False,,
ALL,TOKEN,ordered,accused,18,8,11,5,True,0.210113525390625,False,,
ALL,TOKEN,started,accused,22,16,10,8,True,0.8145294189453125,False,,
ALL,TOKEN,charged,immediately,17,5,9,5,True,0.4239501953125,False,,
ALL,TOKEN,claimed,arranged,14,4,9,3,True,0.14599609375,False,,
ALL,TOKEN,claimed,informed,13,9,8,4,True,0.3876953125,False,,
ALL,TOKEN,claimed,promptly,14,5,6,5,True,1.0,False,,
ALL,TOKEN,filed,informed,23,7,13,5,True,0.09625244140625,False,,
ALL,TOKEN,filed,ordered,9,14,7,7,True,1.0,False,,
ALL,TOKEN,ordered,lost,13,4,10,4,True,0.1795654296875,False,,
ALL,TOKEN,settled,arranged,12,3,7,3,True,0.34375,False,,
ALL,TOKEN,brought,stated,23,13,11,6,True,0.332305908203125,False,,
ALL,TOKEN,explained,stated,19,18,14,8,True,0.28627872467041016,False,,
ALL,TOKEN,stated,immediately,21,7,7,5,True,0.7744140625,False,,
ALL,TOKEN,informed,stated,10,7,7,5,True,0.7744140625,False,,
ALL,TOKEN,stated,quickly,10,10,6,4,True,0.75390625,False,,
ALL,TOKEN,submitted,informed,12,7,7,4,True,0.548828125,False,,
ALL,TOKEN,also,packed,6,4,6,4,True,0.75390625,False,,
ALL,TOKEN,at,poured,12,2,9,1,True,0.021484375,False,,
ALL,TOKEN,at,rushed,9,5,8,3,True,0.2265625,False,,
ALL,TOKEN,examined,declared,9,7,7,6,True,1.0,False,,
ALL,TOKEN,demanded,examined,15,6,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,poured,demanded,16,9,10,6,True,0.454498291015625,False,,
ALL,TOKEN,of,looked,11,2,10,1,True,0.01171875,False,,
ALL,TOKEN,of,set,11,2,8,2,True,0.109375,False,,
ALL,TOKEN,proceeded,served,23,15,15,12,True,0.7011080384254456,False,,
ALL,TOKEN,sold,sat,15,22,12,11,True,1.0,False,,
ALL,TOKEN,that,packed,7,5,6,5,True,1.0,False,,
ALL,TOKEN,paid,winked,35,0,10,0,False,0.001953125,False,,
ALL,TOKEN,closed,scribbled,22,2,11,2,True,0.0224609375,False,,
ALL,TOKEN,kept,scribbled,50,12,15,8,True,0.21003961563110352,False,,
ALL,TOKEN,carefully,shuffled,12,9,7,6,True,1.0,False,,
ALL,TOKEN,dumped,read,39,18,21,6,True,0.005924612283706665,False,,
ALL,TOKEN,there,inserted,13,7,7,6,True,1.0,False,,
ALL,TOKEN,withdrew,they,11,18,9,9,True,1.0,False,,
ALL,TOKEN,climbed,smoothed,20,0,12,0,False,0.00048828125,False,,
ALL,TOKEN,entered,pretended,11,5,7,5,True,0.7744140625,False,,
ALL,TOKEN,worked,stepped,10,2,8,2,True,0.109375,False,,
ALL,TOKEN,immediately,tucked,16,38,10,7,True,0.629058837890625,False,,
ALL,TOKEN,bought,casually,43,2,10,2,True,0.03857421875,False,,
ALL,TOKEN,said,casually,87,20,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,invited,charged,9,7,6,4,True,0.75390625,False,,
ALL,TOKEN,invited,demanded,13,1,11,1,True,0.00634765625,False,,
ALL,TOKEN,sold,only,7,4,6,4,True,0.75390625,False,,
ALL,TOKEN,only,claimed,15,7,8,6,True,0.79052734375,False,,
ALL,TOKEN,brought,typed,20,7,11,6,True,0.332305908203125,False,,
ALL,TOKEN,stayed,forgot,13,2,10,2,True,0.03857421875,False,,
ALL,TOKEN,they,crashed,34,6,13,4,True,0.049041748046875,False,,
ALL,TOKEN,waited,instead,13,3,9,3,True,0.14599609375,False,,
ALL,TOKEN,kept,insisted,14,6,6,4,True,0.75390625,False,,
ALL,TOKEN,insisted,received,12,5,7,3,True,0.34375,False,,
ALL,TOKEN,wore,noticed,19,6,12,3,True,0.03515625,False,,
ALL,TOKEN,an,ended,27,5,9,4,True,0.266845703125,False,,
ALL,TOKEN,other,drank,10,3,7,3,True,0.34375,False,,
ALL,TOKEN,waited,split,18,3,10,3,True,0.09228515625,False,,
ALL,TOKEN,it,watch,16,4,8,3,True,0.2265625,False,,
ALL,TOKEN,hid,dashed,28,8,11,5,True,0.210113525390625,False,,
ALL,TOKEN,pocketed,dashed,21,14,10,6,True,0.454498291015625,False,,
ALL,TOKEN,managed,received,18,7,12,6,True,0.237884521484375,False,,
ALL,TOKEN,later,saved,11,5,6,4,True,0.75390625,False,,
ALL,TOKEN,turned,split,16,4,9,4,True,0.266845703125,False,,
ALL,TOKEN,dumped,disappeared,62,5,17,4,True,0.007197380065917969,False,,
ALL,TOKEN,dumped,even,17,6,9,4,True,0.266845703125,False,,
ALL,TOKEN,picked,not,6,5,5,5,True,1.0,False,,
ALL,TOKEN,learned,bought,20,11,10,8,True,0.8145294189453125,False,,
ALL,TOKEN,a,casually,76,6,13,4,True,0.049041748046875,False,,
ALL,TOKEN,drove,casually,43,0,12,0,False,0.00048828125,False,,
ALL,TOKEN,found,casually,39,2,11,2,True,0.0224609375,False,,
ALL,TOKEN,stole,casually,42,2,11,1,True,0.00634765625,False,,
ALL,TOKEN,dragged,escaped,13,7,6,6,True,1.0,False,,
ALL,TOKEN,kicked,escaped,22,2,12,2,True,0.012939453125,False,,
ALL,TOKEN,knocked,crashed,34,3,11,3,True,0.057373046875,False,,
ALL,TOKEN,knocked,sped,22,3,12,3,True,0.03515625,False,,
ALL,TOKEN,his,run,13,8,9,7,True,0.803619384765625,False,,
ALL,TOKEN,threw,run,17,5,11,4,True,0.11846923828124999,False,,
ALL,TOKEN,was,run,15,10,8,8,True,1.0,False,,
ALL,TOKEN,killed,escaped,34,8,17,7,True,0.06391465663909912,False,,
ALL,TOKEN,ripped,accidentally,51,0,16,0,False,3.0517578125e-05,False,,
ALL,TOKEN,cut,even,14,6,10,4,True,0.1795654296875,False,,
ALL,TOKEN,hung,shared,21,1,10,1,True,0.01171875,False,,
ALL,TOKEN,paid,painted,11,4,7,4,True,0.548828125,False,,
ALL,TOKEN,there,blew,16,4,11,3,True,0.057373046875,False,,
ALL,TOKEN,smashed,drank,37,9,14,3,True,0.012725830078125,False,,
ALL,TOKEN,broke,noticed,43,30,19,7,True,0.028959274291992188,False,,
ALL,TOKEN,caused,noticed,9,14,9,8,True,1.0,False,,
ALL,TOKEN,their,noticed,14,4,7,4,True,0.548828125,False,,
ALL,TOKEN,saw,spilled,35,3,11,3,True,0.057373046875,False,,
ALL,TOKEN,wondered,accidentally,13,2,10,2,True,0.03857421875,False,,
ALL,TOKEN,caused,wondered,10,6,6,5,True,1.0,False,,
ALL,TOKEN,caused,carefully,8,7,7,4,True,0.548828125,False,,
ALL,TOKEN,leaving,began,9,8,7,5,True,0.7744140625,False,,
ALL,TOKEN,leaving,set,7,10,7,6,True,1.0,False,,
ALL,TOKEN,running,left,12,4,9,4,True,0.266845703125,False,,
ALL,TOKEN,burned,shoved,12,9,9,8,True,1.0,False,,
ALL,TOKEN,returned,hauled,10,3,7,3,True,0.34375,False,,
ALL,TOKEN,ripped,hauled,32,2,12,2,True,0.012939453125,False,,
ALL,TOKEN,hit,even,17,8,7,6,True,1.0,False,,
ALL,TOKEN,joined,locked,6,8,6,4,True,0.75390625,False,,
ALL,TOKEN,once,explained,41,5,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,we,means,20,7,12,5,True,0.143463134765625,False,,
ALL,TOKEN,if,forth,44,9,13,5,True,0.09625244140625,False,,
ALL,TOKEN,in,forth,82,11,18,3,True,0.0014896392822265625,False,,
ALL,TOKEN,when,forth,27,5,11,3,True,0.057373046875,False,,
ALL,TOKEN,contact,confirm,27,7,12,3,True,0.03515625,False,,
ALL,TOKEN,to,replace,16,4,8,4,True,0.3876953125,False,,
ALL,TOKEN,gave,present,34,4,11,2,True,0.0224609375,False,,
ALL,TOKEN,was,submit,43,2,13,1,True,0.0018310546875,False,,
ALL,TOKEN,add,later,10,7,7,7,True,1.0,False,,
ALL,TOKEN,add,we,24,13,11,9,True,0.8238029479980469,False,,
ALL,TOKEN,cancel,a,17,9,9,3,True,0.14599609375,False,,
ALL,TOKEN,cancel,negotiate,29,1,11,1,True,0.00634765625,False,,
ALL,TOKEN,let,negotiate,65,5,19,3,True,0.0008554458618164062,False,,
ALL,TOKEN,notify,they,12,12,6,5,True,1.0,False,,
ALL,TOKEN,with,warned,19,13,9,8,True,1.0,False,,
ALL,TOKEN,insisted,if,16,17,7,6,True,1.0,False,,
ALL,TOKEN,insisted,no,10,5,8,5,True,0.5810546875,False,,
ALL,TOKEN,insisted,only,9,14,5,5,True,1.0,False,,
ALL,TOKEN,has,indicated,28,5,12,5,True,0.143463134765625,False,,
ALL,TOKEN,again,ask,18,6,11,4,True,0.11846923828124999,False,,
ALL,TOKEN,again,present,28,1,20,1,True,2.09808349609375e-05,False,,
ALL,TOKEN,take,again,19,11,9,7,True,0.803619384765625,False,,
ALL,TOKEN,stamped,requested,13,1,9,1,True,0.021484375,False,,
ALL,TOKEN,if,how,34,26,18,12,True,0.36159460805356514,False,,
ALL,TOKEN,how,once,9,16,6,6,True,1.0,False,,
ALL,TOKEN,there,assured,60,8,12,6,True,0.237884521484375,False,,
ALL,TOKEN,had,forth,27,0,10,0,False,0.001953125,False,,
ALL,TOKEN,all,forth,11,1,9,1,True,0.021484375,False,,
ALL,TOKEN,far,should,27,5,6,4,True,0.75390625,False,,
ALL,TOKEN,allowed,proceed,19,3,11,3,True,0.057373046875,False,,
ALL,TOKEN,receive,set,16,4,9,4,True,0.266845703125,False,,
ALL,TOKEN,use,it,17,32,11,11,True,1.0,False,,
ALL,TOKEN,was,receive,13,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,once,got,11,14,7,7,True,1.0,False,,
ALL,TOKEN,allow,apply,15,6,9,4,True,0.266845703125,False,,
ALL,TOKEN,return,allow,12,6,7,4,True,0.548828125,False,,
ALL,TOKEN,said,wait,27,11,13,7,True,0.26317596435546875,False,,
ALL,TOKEN,turn,present,27,0,17,0,False,1.52587890625e-05,False,,
ALL,TOKEN,either,write,19,15,12,7,True,0.359283447265625,False,,
ALL,TOKEN,again,requested,32,0,14,0,False,0.0001220703125,False,,
ALL,TOKEN,appeal,asked,13,1,9,1,True,0.021484375,False,,
ALL,TOKEN,get,if,20,3,7,3,True,0.34375,False,,
ALL,TOKEN,that,sign,12,2,8,2,True,0.109375,False,,
ALL,TOKEN,they,walk,44,13,18,8,True,0.07551869750022888,False,,
ALL,TOKEN,asked,argue,21,2,8,2,True,0.109375,False,,
ALL,TOKEN,move,argue,18,5,10,4,True,0.1795654296875,False,,
ALL,TOKEN,pay,argue,47,2,15,2,True,0.002349853515625,False,,
ALL,TOKEN,sign,pursue,10,2,8,2,True,0.109375,False,,
ALL,TOKEN,withdraw,argue,12,1,10,1,True,0.01171875,False,,
ALL,TOKEN,withdraw,they,21,15,15,6,True,0.0783538818359375,False,,
ALL,TOKEN,indicated,made,20,16,10,9,True,1.0,False,,
ALL,TOKEN,indicated,may,15,6,7,6,True,1.0,False,,
ALL,TOKEN,took,indicated,22,2,15,2,True,0.002349853515625,False,,
ALL,TOKEN,his,forth,17,1,10,1,True,0.01171875,False,,
ALL,TOKEN,gave,seek,11,5,6,5,True,1.0,False,,
ALL,TOKEN,seek,said,12,10,9,4,True,0.266845703125,False,,
ALL,TOKEN,told,seek,10,5,5,5,True,1.0,False,,
ALL,TOKEN,was,agree,18,8,8,7,True,1.0,False,,
ALL,TOKEN,give,allowed,9,4,8,4,True,0.3876953125,False,,
ALL,TOKEN,allowed,sign,8,6,8,5,True,0.5810546875,False,,
ALL,TOKEN,called,request,28,0,14,0,False,0.0001220703125,False,,
ALL,TOKEN,went,request,14,0,10,0,False,0.001953125,False,,
ALL,TOKEN,he,accept,17,4,11,4,True,0.11846923828124999,False,,
ALL,TOKEN,accept,she,8,5,6,5,True,1.0,False,,
ALL,TOKEN,re,grant,10,5,7,4,True,0.548828125,False,,
ALL,TOKEN,could,instead,23,3,13,3,True,0.021270751953125,False,,
ALL,TOKEN,can,seemed,53,9,13,6,True,0.1670684814453125,False,,
ALL,TOKEN,in,add,10,9,9,5,True,0.4239501953125,False,,
ALL,TOKEN,for,write,9,3,8,3,True,0.2265625,False,,
ALL,TOKEN,so,finally,7,8,6,4,True,0.75390625,False,,
ALL,TOKEN,for,forth,19,8,9,2,True,0.0654296875,False,,
ALL,TOKEN,come,receive,11,11,6,6,True,1.0,False,,
ALL,TOKEN,would,one,27,21,14,14,True,1.0,False,,
ALL,TOKEN,eventually,how,13,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,eventually,what,16,3,8,3,True,0.2265625,False,,
ALL,TOKEN,re,demanded,7,5,6,4,True,0.75390625,False,,
ALL,TOKEN,call,requested,22,0,10,0,False,0.001953125,False,,
ALL,TOKEN,it,walk,22,6,12,6,True,0.237884521484375,False,,
ALL,TOKEN,walk,present,27,3,12,2,True,0.012939453125,False,,
ALL,TOKEN,sent,water,10,3,7,3,True,0.34375,False,,
ALL,TOKEN,prepared,noted,10,6,7,5,True,0.7744140625,False,,
ALL,TOKEN,dropped,smirked,95,2,15,2,True,0.002349853515625,False,,
ALL,TOKEN,he,casually,158,3,18,2,True,0.0004024505615234375,False,,
ALL,TOKEN,reached,casually,20,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,reached,shrugged,32,12,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,reached,winked,33,0,10,0,False,0.001953125,False,,
ALL,TOKEN,tossed,casually,16,4,9,1,True,0.021484375,False,,
ALL,TOKEN,inserted,noticed,11,13,10,4,True,0.1795654296875,False,,
ALL,TOKEN,switched,decided,22,4,8,3,True,0.2265625,False,,
ALL,TOKEN,switched,read,6,7,5,5,True,1.0,False,,
ALL,TOKEN,switched,studied,6,6,5,5,True,1.0,False,,
ALL,TOKEN,ate,noted,13,0,10,0,False,0.001953125,False,,
ALL,TOKEN,counted,explained,13,9,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,an,proceeded,26,4,7,4,True,0.548828125,False,,
ALL,TOKEN,put,making,8,4,6,4,True,0.75390625,False,,
ALL,TOKEN,sat,an,6,7,6,4,True,0.75390625,False,,
ALL,TOKEN,went,making,11,8,6,5,True,1.0,False,,
ALL,TOKEN,bent,realized,11,7,9,4,True,0.266845703125,False,,
ALL,TOKEN,cut,noticed,58,13,19,2,True,0.00022125244140625,False,,
ALL,TOKEN,drove,inspected,29,1,14,1,True,0.0009765625,False,,
ALL,TOKEN,pushed,inspected,106,2,22,2,True,3.5881996154785156e-05,False,,
ALL,TOKEN,rolled,inspected,16,7,12,3,True,0.03515625,False,,
ALL,TOKEN,bent,prepared,28,0,13,0,False,0.000244140625,False,,
ALL,TOKEN,rolled,secured,23,2,15,2,True,0.002349853515625,False,,
ALL,TOKEN,could,attached,7,5,6,4,True,0.75390625,False,,
ALL,TOKEN,attached,realized,9,1,9,1,True,0.021484375,False,,
ALL,TOKEN,ate,disappeared,11,11,7,3,True,0.34375,False,,
ALL,TOKEN,two,watched,13,6,11,5,True,0.210113525390625,False,,
ALL,TOKEN,dropped,warned,12,3,8,2,True,0.109375,False,,
ALL,TOKEN,swallowed,her,15,15,10,10,True,1.0,False,,
ALL,TOKEN,offered,admired,10,3,7,3,True,0.34375,False,,
ALL,TOKEN,his,hand,22,1,9,1,True,0.021484375,False,,
ALL,TOKEN,plugged,confirmed,24,3,15,3,True,0.007537841796875,False,,
ALL,TOKEN,dumped,sat,81,54,25,10,True,0.016673847800120715,False,,
ALL,TOKEN,drank,her,30,25,17,12,True,0.45825831964612007,False,,
ALL,TOKEN,ate,presented,37,3,14,3,True,0.012725830078125,False,,
ALL,TOKEN,to,performed,17,3,13,1,True,0.0018310546875,False,,
ALL,TOKEN,headed,applied,9,7,7,6,True,1.0,False,,
ALL,TOKEN,sprayed,held,13,6,11,5,True,0.210113525390625,False,,
ALL,TOKEN,spun,guided,18,11,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,spun,released,7,14,6,5,True,1.0,False,,
ALL,TOKEN,rubbed,spun,32,3,12,3,True,0.03515625,False,,
ALL,TOKEN,with,landed,11,8,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,picked,noted,12,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,pointed,noted,16,10,13,7,True,0.26317596435546875,False,,
ALL,TOKEN,advised,felt,10,4,7,4,True,0.548828125,False,,
ALL,TOKEN,changed,became,11,4,9,4,True,0.266845703125,False,,
ALL,TOKEN,learned,filled,9,5,7,5,True,0.7744140625,False,,
ALL,TOKEN,offered,forgot,39,5,16,5,True,0.02660369873046875,False,,
ALL,TOKEN,removed,learned,6,5,5,5,True,1.0,False,,
ALL,TOKEN,suggested,noticed,26,4,16,3,True,0.004425048828125,False,,
ALL,TOKEN,ordered,suggested,24,7,13,6,True,0.1670684814453125,False,,
ALL,TOKEN,threw,learned,13,5,8,3,True,0.2265625,False,,
ALL,TOKEN,warned,felt,19,14,12,9,True,0.6636238098144531,False,,
ALL,TOKEN,warned,noticed,6,10,6,6,True,1.0,False,,
ALL,TOKEN,my,replaced,37,3,10,3,True,0.09228515625,False,,
ALL,TOKEN,reported,received,13,28,11,9,True,0.8238029479980469,False,,
ALL,TOKEN,tightened,added,10,4,7,4,True,0.548828125,False,,
ALL,TOKEN,knocked,drank,14,13,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,shut,motioned,11,4,8,2,True,0.109375,False,,
ALL,TOKEN,woke,kissed,9,5,8,4,True,0.3876953125,False,,
ALL,TOKEN,stroked,guided,26,2,13,2,True,0.00738525390625,False,,
ALL,TOKEN,did,squinted,17,1,9,1,True,0.021484375,False,,
ALL,TOKEN,cried,flipped,13,4,8,3,True,0.2265625,False,,
ALL,TOKEN,talked,yelled,6,7,5,5,True,1.0,False,,
ALL,TOKEN,kissed,suggested,15,4,9,3,True,0.14599609375,False,,
ALL,TOKEN,suggested,sighed,19,6,9,5,True,0.4239501953125,False,,
ALL,TOKEN,their,encouraged,15,9,8,8,True,1.0,False,,
ALL,TOKEN,blew,pretended,18,1,9,1,True,0.021484375,False,,
ALL,TOKEN,kissed,away,10,3,7,3,True,0.34375,False,,
ALL,TOKEN,not,kissed,14,9,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,closed,almost,7,7,6,4,True,0.75390625,False,,
ALL,TOKEN,not,stared,18,7,8,5,True,0.5810546875,False,,
ALL,TOKEN,helped,murmured,37,2,14,2,True,0.004180908203125,False,,
ALL,TOKEN,say,offered,14,10,10,3,True,0.09228515625,False,,
ALL,TOKEN,caressed,sat,18,6,9,5,True,0.4239501953125,False,,
ALL,TOKEN,their,shared,61,7,18,4,True,0.004343509674072266,False,,
ALL,TOKEN,kissed,secured,15,0,11,0,False,0.0009765625,False,,
ALL,TOKEN,laid,played,20,9,11,6,True,0.332305908203125,False,,
ALL,TOKEN,lifted,played,16,6,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,proceeded,cradled,18,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,secured,whispered,11,5,8,3,True,0.2265625,False,,
ALL,TOKEN,moved,played,23,18,11,10,True,1.0,False,,
ALL,TOKEN,were,stood,12,5,7,4,True,0.548828125,False,,
ALL,TOKEN,forced,brushed,7,4,6,4,True,0.75390625,False,,
ALL,TOKEN,touched,refused,13,3,8,3,True,0.2265625,False,,
ALL,TOKEN,covered,patted,25,1,13,1,True,0.0018310546875,False,,
ALL,TOKEN,crawled,gently,29,3,15,2,True,0.002349853515625,False,,
ALL,TOKEN,crawled,placed,26,13,15,8,True,0.21003961563110352,False,,
ALL,TOKEN,crawled,pressed,27,3,13,3,True,0.021270751953125,False,,
ALL,TOKEN,shoulder,pressed,28,7,13,5,True,0.09625244140625,False,,
ALL,TOKEN,shoulder,slid,9,4,6,4,True,0.75390625,False,,
ALL,TOKEN,nodded,shared,16,6,9,4,True,0.266845703125,False,,
ALL,TOKEN,shoulder,rubbed,12,3,8,3,True,0.2265625,False,,
ALL,TOKEN,leg,spoke,22,3,11,3,True,0.057373046875,False,,
ALL,TOKEN,neck,spoke,14,5,9,2,True,0.0654296875,False,,
ALL,TOKEN,shoulder,spoke,14,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,neck,stared,13,2,8,2,True,0.109375,False,,
ALL,TOKEN,turned,leg,14,9,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,shared,slid,12,10,7,5,True,0.7744140625,False,,
ALL,TOKEN,as,yanked,16,2,10,2,True,0.03857421875,False,,
ALL,TOKEN,push,he,5,11,5,5,True,1.0,False,,
ALL,TOKEN,to,shoved,18,20,10,7,True,0.629058837890625,False,,
ALL,TOKEN,slammed,planted,13,4,10,3,True,0.09228515625,False,,
ALL,TOKEN,thrust,planted,14,3,10,3,True,0.09228515625,False,,
ALL,TOKEN,laid,ordered,24,17,9,9,True,1.0,False,,
ALL,TOKEN,threw,away,26,8,16,2,True,0.001312255859375,False,,
ALL,TOKEN,dragged,on,16,11,12,6,True,0.237884521484375,False,,
ALL,TOKEN,looked,off,21,4,9,4,True,0.266845703125,False,,
ALL,TOKEN,took,off,15,4,8,4,True,0.3876953125,False,,
ALL,TOKEN,down,tugged,16,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,leaving,suddenly,30,5,15,4,True,0.0192108154296875,False,,
ALL,TOKEN,looking,calling,24,5,8,4,True,0.3876953125,False,,
ALL,TOKEN,there,me,11,4,8,4,True,0.3876953125,False,,
ALL,TOKEN,we,looking,11,9,8,8,True,1.0,False,,
ALL,TOKEN,changed,informed,10,5,7,4,True,0.548828125,False,,
ALL,TOKEN,said,maybe,65,0,11,0,False,0.0009765625,False,,
ALL,TOKEN,make,suggested,12,7,7,5,True,0.7744140625,False,,
ALL,TOKEN,when,call,9,3,7,3,True,0.34375,False,,
ALL,TOKEN,his,return,13,4,9,3,True,0.14599609375,False,,
ALL,TOKEN,show,later,7,8,7,6,True,1.0,False,,
ALL,TOKEN,when,show,15,4,8,3,True,0.2265625,False,,
ALL,TOKEN,began,sue,9,4,7,4,True,0.548828125,False,,
ALL,TOKEN,begin,the,7,7,7,7,True,1.0,False,,
ALL,TOKEN,turn,begin,17,7,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,move,returned,9,7,7,5,True,0.7744140625,False,,
ALL,TOKEN,sent,sue,16,5,8,5,True,0.5810546875,False,,
ALL,TOKEN,to,evict,9,6,7,5,True,0.7744140625,False,,
ALL,TOKEN,told,sue,21,5,9,4,True,0.266845703125,False,,
ALL,TOKEN,he,find,13,8,8,7,True,1.0,False,,
ALL,TOKEN,they,find,10,4,6,4,True,0.75390625,False,,
ALL,TOKEN,move,hand,10,6,7,5,True,0.7744140625,False,,
ALL,TOKEN,there,sell,10,5,6,4,True,0.75390625,False,,
ALL,TOKEN,use,for,5,9,5,5,True,1.0,False,,
ALL,TOKEN,when,go,16,21,9,7,True,0.803619384765625,False,,
ALL,TOKEN,cut,he'd,9,8,6,5,True,1.0,False,,
ALL,TOKEN,decided,keep,9,7,7,3,True,0.34375,False,,
ALL,TOKEN,he'd,later,11,14,8,7,True,1.0,False,,
ALL,TOKEN,made,decide,20,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,tell,he'd,8,5,6,4,True,0.75390625,False,,
ALL,TOKEN,wait,face,24,5,12,3,True,0.03515625,False,,
ALL,TOKEN,was,decide,27,1,11,1,True,0.00634765625,False,,
ALL,TOKEN,was,keep,30,16,12,12,True,1.0,False,,
ALL,TOKEN,they,watch,19,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,moved,allowed,40,15,20,7,True,0.0191572904586792,False,,
ALL,TOKEN,call,added,15,3,11,2,True,0.0224609375,False,,
ALL,TOKEN,head,had,9,6,5,5,True,1.0,False,,
ALL,TOKEN,asked,help,10,6,8,5,True,0.5810546875,False,,
ALL,TOKEN,he,help,18,7,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,it,help,15,2,10,2,True,0.03857421875,False,,
ALL,TOKEN,they,help,14,4,8,3,True,0.2265625,False,,
ALL,TOKEN,called,show,14,3,7,3,True,0.34375,False,,
ALL,TOKEN,it,show,21,4,10,4,True,0.1795654296875,False,,
ALL,TOKEN,tell,added,10,9,6,4,True,0.75390625,False,,
ALL,TOKEN,head,bring,7,7,7,6,True,1.0,False,,
ALL,TOKEN,head,brought,9,6,6,6,True,1.0,False,,
ALL,TOKEN,give,head,19,10,9,7,True,0.803619384765625,False,,
ALL,TOKEN,left,help,15,8,8,5,True,0.5810546875,False,,
ALL,TOKEN,pay,disappeared,16,5,11,4,True,0.11846923828124999,False,,
ALL,TOKEN,disappeared,use,10,10,7,6,True,1.0,False,,
ALL,TOKEN,gave,help,8,2,8,2,True,0.109375,False,,
ALL,TOKEN,gave,sue,8,4,7,3,True,0.34375,False,,
ALL,TOKEN,go,handed,25,8,11,2,True,0.0224609375,False,,
ALL,TOKEN,return,handed,11,10,7,5,True,0.7744140625,False,,
ALL,TOKEN,turn,handed,9,6,7,5,True,0.7744140625,False,,
ALL,TOKEN,pay,her,8,6,7,5,True,0.7744140625,False,,
ALL,TOKEN,her,use,26,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,sue,left,7,9,7,6,True,1.0,False,,
ALL,TOKEN,get,passed,8,4,7,3,True,0.34375,False,,
ALL,TOKEN,give,passed,14,3,10,2,True,0.03857421875,False,,
ALL,TOKEN,go,passed,12,3,9,2,True,0.0654296875,False,,
ALL,TOKEN,said,help,18,6,10,5,True,0.30175781249999994,False,,
ALL,TOKEN,go,that,18,5,12,4,True,0.076812744140625,False,,
ALL,TOKEN,that,return,16,5,7,4,True,0.548828125,False,,
ALL,TOKEN,take,that,11,9,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,turn,that,7,5,7,5,True,0.7744140625,False,,
ALL,TOKEN,the,marry,10,7,6,6,True,1.0,False,,
ALL,TOKEN,told,help,20,5,11,4,True,0.11846923828124999,False,,
ALL,TOKEN,was,stop,11,8,7,5,True,0.7744140625,False,,
ALL,TOKEN,was,use,19,8,7,5,True,0.7744140625,False,,
ALL,TOKEN,move,went,24,15,15,12,True,0.7011080384254456,False,,
ALL,TOKEN,sue,went,7,9,7,6,True,1.0,False,,
ALL,TOKEN,when,use,22,9,10,6,True,0.454498291015625,False,,
ALL,TOKEN,come,disappeared,12,10,9,8,True,1.0,False,,
ALL,TOKEN,was,come,6,6,6,5,True,1.0,False,,
