edge,prompt,H,site_cls,fall_depth,stem,member,m
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The neighbor threatened him across the fence and went back inside before,1.566534235530824,closed,0.006340340610351917,npt_14,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The neighbor greeted him across the fence and went back inside before,2.1558380219835205,closed,0.0075791138395023385,npt_14,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The roommate threatened him in the doorway and shut the door before,0.9372372271615087,closed,0.0034305104708734512,npt_15,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The roommate hugged him in the doorway and shut the door before,1.1745805341379025,closed,0.00642684671953026,npt_15,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The manager promised to ruin him after the meeting and then,4.128522850964092,open,0.004805651187214168,npt_16,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The manager promised to repay him after the meeting and then,3.38040310477784,open,0.009564305142041674,npt_16,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He promised to expose her secret at dinner and then,4.201373471153358,closed,0.002731376283409123,npt_17,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He promised to protect her secret at dinner and then,3.9101082971011905,open,0.00598106324767664,npt_17,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The landlord vowed to destroy the tenant's belongings by Friday and then,4.101438800534436,open,0.011781741467811259,npt_18,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The landlord vowed to store the tenant's belongings by Friday and then,3.798935976040079,open,0.006287113761054764,npt_18,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The coach warned the boy that he would bench him for the season and then,4.013075244490274,open,0.0036266116265998944,npt_19,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The coach warned the boy that he would start him for the season and then,4.360520135558977,closed,0.002581887736886313,npt_19,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The supervisor swore he would end her career by Monday and then,3.587313965676307,open,0.0038326752896310837,npt_20,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The supervisor swore he would advance her career by Monday and then,3.472705529527442,closed,0.004100660138341275,npt_20,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She vowed to humiliate him in front of everyone and then,3.904355949571298,open,0.00411518738372638,npt_21,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She vowed to celebrate him in front of everyone and then,4.0647559134259,open,0.0028508606791380047,npt_21,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The collector promised to hurt him outside the shop and then,4.286900889042895,open,0.0043552134248404685,npt_22,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The collector promised to help him outside the shop and then,4.004335566411358,,,npt_22,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The uncle swore he would keep the inheritance from her and then,4.255673164456749,open,0.0041233237047109406,npt_23,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The uncle swore he would keep the inheritance for her and then,4.408723827428524,open,0.004376633051885247,npt_23,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The client vowed to smear his reputation after the meeting and then,4.2941514768758005,open,0.005737604157851845,npt_24,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The client vowed to salvage his reputation after the meeting and then,3.8381532428288536,closed,0.007827196336362387,npt_24,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The ex-partner swore he would destroy her reputation in the hallway and then,4.322401380187183,open,0.005220854825750516,npt_25,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The ex-partner swore he would defend her reputation in the hallway and then,4.490463576024542,closed,0.00416997395353655,npt_25,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He promised to wreck the man's car in the parking lot and then,4.164924617065637,open,0.00690180864013579,npt_26,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He promised to wash the man's car in the parking lot and then,3.9609965311640782,open,0.005509190695452298,npt_26,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The mother-in-law vowed to embarrass the bride at dinner and then,4.400348117122579,closed,0.004976908393174079,npt_27,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The mother-in-law vowed to toast the bride at dinner and then,4.671053110029603,open,0.0047066001006000014,npt_27,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The teammate warned he would hurt him in the next match and then,3.402106434040309,open,0.008794657206427539,npt_28,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The teammate warned he would outscore him in the next match and then,3.4309907341792374,open,0.00660540593945809,npt_28,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The guard warned he would detain him without cause and then,4.654687583834999,open,0.003251050718456855,npt_29,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The guard warned he would release him without cause and then,4.652262104755168,open,0.005129541795985456,npt_29,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The chef vowed to humiliate the reviewer in front of the staff and then,3.7695577628402726,open,0.005320684403514015,npt_30,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The chef vowed to impress the reviewer in front of the staff and then,3.999845603447596,closed,0.004493850845024634,npt_30,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"He warned he would ruin his coworker, and then he",3.6250881433388495,open,0.008304594252422406,npt_32,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"He warned he would ruin his coworker, but instead he",3.7226202668166435,closed,0.006894927761854014,npt_32,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The man swore he would smash the driver's window, and then he",4.001230957677423,open,0.002655755731523399,npt_33,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The man swore he would smash the driver's window, but instead he",4.319471509332884,open,0.0036765092169749243,npt_33,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"She threatened to cut her sister off, and then she",3.1280530016797745,open,0.003460401288250859,npt_34,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"She threatened to cut her sister off, but instead she",3.9124143828940445,open,0.004967916143232146,npt_34,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"He vowed he would go after the referee, and then he",3.6777206935588924,closed,0.006069949231745964,npt_35,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"He vowed he would go after the referee, but instead he",4.00288210609462,open,0.004134490159239105,npt_35,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The bully warned he would corner the boy after school, and then he",2.96709204161184,open,0.007708912815782972,npt_36,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The bully warned he would corner the boy after school, but instead he",3.8229061476413433,open,0.005337850995660526,npt_36,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The boss promised to fire the intern on the spot, and then he",3.4115209089683822,open,0.003485169166598301,npt_37,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The boss promised to fire the intern on the spot, but instead he",3.6966836035641313,open,0.004449053961125516,npt_37,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The tenant swore he would come after the landlord, and then he",3.414150931043197,open,0.0076605878691391885,npt_38,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"The tenant swore he would come after the landlord, but instead he",3.7485532359121376,open,0.012781516804558654,npt_38,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"They warned they would wreck the driver's car, and then they",3.7112295559302475,open,0.004077627126118114,npt_39,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"They warned they would wreck the driver's car, but instead they",3.914905940344999,open,0.005326551796796021,npt_39,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"She vowed she would ruin her ex's night at the party, and then she",3.0245942361116294,open,0.007546502684944023,npt_40,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,"She vowed she would ruin her ex's night at the party, but instead she",3.5352094664387264,closed,0.005058002808458097,npt_40,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He shoved his wife into the bedroom and,2.7016793292216836,open,0.003978550378949171,npu_01,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He walked his wife into the bedroom and,3.857626930897698,open,0.0030447985191376647,npu_01,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The teacher grabbed the student by the collar and,3.7247906104864197,open,0.011553578939785161,npu_02,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The teacher grabbed the student by the hand and,3.706978409341533,open,0.0090031804701601,npu_02,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He yanked the stranger's hand and,4.118001027161304,open,0.003827262272333608,npu_03,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He shook the stranger's hand and,3.6896639146105956,open,0.008238845750661198,npu_03,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The coach slammed the player to the ground and,4.322275594114976,open,0.0038431414443936256,npu_04,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The coach lowered the player to the ground and,4.29008146284583,open,0.0035584601835982215,npu_04,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The manager grabbed the employee by the wrist and,3.60725108109523,open,0.007481131819942611,npu_05,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The manager grabbed the employee by the hand and,3.36614498775794,open,0.008225054193459697,npu_05,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The nurse wrenched the patient's arm and,3.938618087636993,closed,0.0025851527414677,npu_06,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The nurse steadied the patient's arm and,3.4820000912802604,open,0.0055380172881713844,npu_06,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She flung her classmate off the swing and,3.907124759606386,open,0.004673057079535091,npu_07,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She lifted her classmate off the swing and,3.883300612632953,open,0.006393417574375009,npu_07,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She grabbed her husband by the throat and,4.047489965636584,open,0.002280829866222106,npu_08,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She grabbed her husband by the arm and,3.3235253466156993,open,0.006872972953757231,npu_08,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He slammed his colleague against the filing cabinet and,4.199703159679002,open,0.004937413141113061,npu_09,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He leaned his colleague against the filing cabinet and,4.331809903387688,open,0.0026116540328577813,npu_09,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He tripped the man waiting at the bus stop and,3.840853149545625,open,0.0073502060495227815,npu_10,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He joined the man waiting at the bus stop and,3.7943864286455256,open,0.006805093153661185,npu_10,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,They dragged the driver out of the car and,3.408819159635182,open,0.005316950731493288,npu_11,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,They helped the driver out of the car and,3.7624881119244282,open,0.007127453201370877,npu_11,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The bouncer threw the patron against the wall and,4.06222257749246,open,0.0059489643546368175,npu_12,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The bouncer leaned the patron against the wall and,4.380008617373041,open,0.0023437586822402877,npu_12,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He pinned his roommate to the floor and,3.5787637743111307,open,0.00481538652719129,npu_13,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He guided his roommate to the floor and,4.179613381907501,open,0.00263553553508181,npu_13,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The trainer twisted the client's arm behind his back and,4.074531723736688,open,0.006112523905797327,npu_14,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The trainer placed the client's arm behind his back and,3.559874720005587,open,0.004682992388066835,npu_14,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The father boxed his son's ears and,3.5610395609181698,open,0.010358649551374654,npu_15,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The father covered his son's ears and,3.5941007573280386,open,0.004197101143443821,npu_15,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He dragged his coworker into the barn and,3.8726510327151327,open,0.00621587950917204,npu_16,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He walked his coworker into the barn and,4.1705888671504665,,,npu_16,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The foreman grabbed the new worker by the collar and,3.7082849329712895,open,0.006477637094621688,npu_17,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The foreman grabbed the new worker by the hand and,2.748961226343175,open,0.011510821305980277,npu_17,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The orderly wrenched the patient's wrist and,4.4684306472554765,open,0.003003127578405196,npu_18,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The orderly checked the patient's wrist and,3.6981368556875713,open,0.013482245878063744,npu_18,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The captain grabbed his teammate by the jersey and,3.3151452582686747,open,0.006584337194073794,npu_19,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The captain grabbed his teammate by the hand and,3.364050761978248,open,0.004350700032636769,npu_19,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He elbowed the commuter away from the doors and,4.145110732980841,open,0.0028540525107674276,npu_20,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He guided the commuter away from the doors and,3.9040404864843903,open,0.005936113437072805,npu_20,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The older brother pinned his little brother's arms and,3.4124346429200982,open,0.002774415363134064,npu_21,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The older brother raised his little brother's arms and,3.3090240914602935,open,0.008000491823895617,npu_21,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The substitute teacher yanked the boy out of his seat and,4.094252009017525,open,0.004686757614837021,npu_22,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The substitute teacher called the boy out of his seat and,3.6346610459406636,open,0.004251741792661349,npu_22,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The aide wrenched the old man's shoulder and,4.278152440479636,open,0.003547938952332975,npu_23,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The aide steadied the old man's shoulder and,3.7688560628603205,open,0.002896087583976211,npu_23,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She pinned her neighbor against the elevator wall and,4.1629307083634775,open,0.005922855500304004,npu_25,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She leaned her neighbor against the elevator wall and,4.274833983897027,open,0.00226139910376804,npu_25,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He tripped his classmate on the stairwell landing and,3.873358392355883,open,0.001649993937780675,npu_26,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He met his classmate on the stairwell landing and,3.570859486911341,open,0.005389320850617102,npu_26,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The security guard tackled the suspect to the floor and,4.118730636762257,open,0.006355195979238123,npu_27,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The security guard lowered the suspect to the floor and,3.6881824151594773,open,0.010064753468359123,npu_27,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The babysitter yanked the toddler by the arm and,4.346066958346461,open,0.0027531013404292295,npu_28,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The babysitter held the toddler by the arm and,4.079472468956216,open,0.003908967389381534,npu_28,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The guard slammed the inmate into the cell and,4.148427516516572,open,0.0038579964152135396,npu_29,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The guard led the inmate into the cell and,3.632335815591924,open,0.008545043008484365,npu_29,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The drill sergeant grabbed the recruit out of formation and,3.773020943240172,open,0.005549864865497845,npu_30,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,The drill sergeant called the recruit out of formation and,3.4506889008723283,closed,0.004064760159990412,npu_30,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He struck his friend's hand away from the pot and,4.329904272937262,open,0.0034305904301470246,npu_31,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He moved his friend's hand away from the pot and,4.226055994915163,open,0.002502095153070707,npu_31,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He threw his brother into the river and,3.9553140483371347,open,0.00571171905595585,npu_32,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He followed his brother into the river and,4.043223505918242,open,0.010148122816499489,npu_32,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He slammed the stranger against the brick wall and,4.497781454959863,open,0.004194533422501631,npu_33,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,He steadied the stranger against the brick wall and,4.5108688120238485,open,0.003366665671089381,npu_33,UNMARKED,unmarked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She slapped her sister across the arm and,4.084339364894402,open,0.005116298567031023,npu_34,MARKED,marked
Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,She tapped her sister across the arm and,3.5865448959529727,closed,0.0069451832285019,npu_34,UNMARKED,unmarked
