cell,prompt,usas,mean_excess,n_obs
UNMARKED,She swept the synagogue steps and,H4,-0.047567562814070374,398
UNMARKED,She swept the synagogue steps and,S4,-2.3321817241379312,29
UNMARKED,She swept the synagogue steps and,P1,0.29871028571428565,35
UNMARKED,She swept the synagogue steps and,I2.1,0.04857242424242424,33
UNMARKED,She swept the synagogue steps and,N3.7,1.1764644761904761,105
UNMARKED,She swept the synagogue steps and,S5+c,0.8520775,24
UNMARKED,She swept the synagogue steps and,E2,0.7269650943396228,53
UNMARKED,She swept the synagogue steps and,O4.1,0.31964996168582377,261
UNMARKED,She swept the synagogue steps and,O1.1,0.4629693137254902,204
UNMARKED,She swept the synagogue steps and,Z4,0.9070863999999998,75
UNMARKED,She swept the synagogue steps and,F4,0.0697021568627451,51
UNMARKED,She swept the synagogue steps and,T3,0.6599865853658538,41
UNMARKED,She swept the synagogue steps and,A6.1,0.3679479487179487,39
UNMARKED,She swept the synagogue steps and,O4.5,1.6452095,20
UNMARKED,She swept the synagogue steps and,E3,0.9818384615384617,26
UNMARKED,She swept the synagogue steps and,O1.2,0.750495,34
UNMARKED,She swept the synagogue steps and,N1,0.5164757142857143,35
UNMARKED,She swept the synagogue steps and,X3.4,0.20108564231738033,397
UNMARKED,She swept the synagogue steps and,A2.1,0.04826391304347822,23
UNMARKED,She swept the synagogue steps and,T1.3,1.518309739130435,115
UNMARKED,She swept the synagogue steps and,M8,-0.03861902439024389,123
UNMARKED,She swept the synagogue steps and,A8,-0.05392354330708656,127
UNMARKED,She swept the synagogue steps and,B1,0.04828221674876847,203
UNMARKED,She swept the synagogue steps and,O4.3,1.014766461538462,65
UNMARKED,She swept the synagogue steps and,T1.2,0.09468931034482757,29
UNMARKED,She swept the synagogue steps and,Q2.2,2.101575,224
UNMARKED,She swept the synagogue steps and,C1,-0.06266000000000002,32
UNMARKED,She swept the synagogue steps and,Z8m,-0.4333264062500001,64
UNMARKED,She swept the synagogue steps and,Q1.2,0.46807714285714286,42
UNMARKED,She swept the synagogue steps and,X2.1,0.711295777777778,45
UNMARKED,She swept the synagogue steps and,Z7,-1.9694128985507242,69
UNMARKED,She swept the synagogue steps and,A7,0.4149580701754385,57
UNMARKED,She swept the synagogue steps and,X7,0.22309442857142855,70
UNMARKED,She swept the synagogue steps and,G3,1.6271452000000002,25
UNMARKED,She swept the synagogue steps and,K1,0.8052886363636363,22
UNMARKED,She swept the synagogue steps and,O4.4,0.07085860465116284,43
UNMARKED,She swept the synagogue steps and,W2,0.022090952380952385,21
UNMARKED,She swept the synagogue steps and,Z8mfc,-0.3439240909090909,22
UNMARKED,She swept the synagogue steps and,G2.1,4.9723162499999995,24
UNMARKED,She swept the synagogue steps and,S7.4,-0.2951948571428571,35
UNMARKED,She swept the synagogue steps and,Q3,1.0806323529411763,51
UNMARKED,She swept the synagogue steps and,K2,0.6233127586206898,29
UNMARKED,She swept the synagogue steps and,Q1.1,-0.33924548387096787,31
UNMARKED,She swept the synagogue steps and,N6,-0.8281176623376623,77
UNMARKED,She swept the synagogue steps and,A2.2,0.24357333333333342,24
UNMARKED,She swept the synagogue steps and,X8,-0.09266095238095236,21
UNMARKED,She swept the synagogue steps and,S1.1.3,0.06955727272727273,22
UNMARKED,He pocketed the pen from the tip jar and,M2,-0.014330837927232625,2721
UNMARKED,He pocketed the pen from the tip jar and,Y2,-0.0017447720906544454,3927
UNMARKED,He pocketed the pen from the tip jar and,Z5,0.16910589983773416,13558
UNMARKED,He pocketed the pen from the tip jar and,Z8m,-0.043664947532063736,5146
UNMARKED,He pocketed the pen from the tip jar and,M1,-0.07756466821345707,2155
UNMARKED,He pocketed the pen from the tip jar and,H5,0.2750345373134328,335
UNMARKED,He pocketed the pen from the tip jar and,Q2.2,0.6315600160771704,622
UNMARKED,He pocketed the pen from the tip jar and,Z8,0.5015195468277945,331
UNMARKED,He pocketed the pen from the tip jar and,A9,0.07142574761399788,3772
UNMARKED,He pocketed the pen from the tip jar and,Z3,0.831238,45
UNMARKED,He pocketed the pen from the tip jar and,S8,0.09404053804765564,1301
UNMARKED,He pocketed the pen from the tip jar and,A1.3,0.1782282352941176,34
UNMARKED,He pocketed the pen from the tip jar and,N4,0.30163818696883854,353
UNMARKED,He pocketed the pen from the tip jar and,Q1.2,0.061422946537059514,1646
UNMARKED,He pocketed the pen from the tip jar and,A1.1.1,-0.00492284114052953,982
UNMARKED,He pocketed the pen from the tip jar and,A3,0.0755898296836983,411
UNMARKED,He pocketed the pen from the tip jar and,X2.1,1.209301796875,128
UNMARKED,He pocketed the pen from the tip jar and,M6,0.3213565261382799,593
UNMARKED,He pocketed the pen from the tip jar and,B5,0.17912407407407407,999
UNMARKED,He pocketed the pen from the tip jar and,A7,0.4793883333333333,36
UNMARKED,He pocketed the pen from the tip jar and,F1,0.5395143459915611,237
UNMARKED,He pocketed the pen from the tip jar and,Z3c,0.4124070238095237,84
UNMARKED,He pocketed the pen from the tip jar and,N5.1,-0.03643626016260161,123
UNMARKED,He pocketed the pen from the tip jar and,E4.1,0.4736151724137932,29
UNMARKED,He pocketed the pen from the tip jar and,G2.1,2.2402100000000003,34
UNMARKED,He pocketed the pen from the tip jar and,A6.1,-0.16175307692307694,117
UNMARKED,He pocketed the pen from the tip jar and,O2,0.8099604347826087,46
UNMARKED,He pocketed the pen from the tip jar and,A10,0.4996881428571429,70
UNMARKED,He pocketed the pen from the tip jar and,Z8mf,-0.3462353469387755,735
UNMARKED,He pocketed the pen from the tip jar and,Z8f,0.04476882352941177,102
UNMARKED,He pocketed the pen from the tip jar and,A1.5.1,0.03325144329896912,97
UNMARKED,He pocketed the pen from the tip jar and,N5,0.265207619047619,273
UNMARKED,He pocketed the pen from the tip jar and,N3.7,1.0830657534246575,73
UNMARKED,He pocketed the pen from the tip jar and,B1,0.19035870801033586,387
UNMARKED,He pocketed the pen from the tip jar and,A8,-0.034354645669291375,127
UNMARKED,He pocketed the pen from the tip jar and,A13.4,0.5428377358490566,53
UNMARKED,He pocketed the pen from the tip jar and,X3.4,0.27037331168831163,154
UNMARKED,He pocketed the pen from the tip jar and,F2,0.775435473372781,338
UNMARKED,He pocketed the pen from the tip jar and,X4.2,0.0452006146572104,423
UNMARKED,He pocketed the pen from the tip jar and,M3,0.049156956521739084,46
UNMARKED,He pocketed the pen from the tip jar and,A2.1,0.14784624999999996,64
UNMARKED,He pocketed the pen from the tip jar and,I1.2,-0.1257479279279279,111
UNMARKED,He pocketed the pen from the tip jar and,A5.1,0.4583695918367347,196
UNMARKED,He pocketed the pen from the tip jar and,I2.2,0.3469266791044776,268
UNMARKED,He pocketed the pen from the tip jar and,H4,0.3259047311827957,93
UNMARKED,He pocketed the pen from the tip jar and,E3,0.7272162,50
UNMARKED,He pocketed the pen from the tip jar and,A13,0.5981603208556149,187
UNMARKED,He pocketed the pen from the tip jar and,Q3,0.20665368421052635,38
UNMARKED,He pocketed the pen from the tip jar and,S3.2,0.7664429026548671,565
UNMARKED,He pocketed the pen from the tip jar and,S7.1,0.5726527777777777,144
UNMARKED,He pocketed the pen from the tip jar and,P1,0.5091757142857143,35
UNMARKED,He pocketed the pen from the tip jar and,H2,0.14701768211920532,151
UNMARKED,He pocketed the pen from the tip jar and,T2,0.02071298013245034,302
UNMARKED,He pocketed the pen from the tip jar and,Q2.1,0.19651919520547947,584
UNMARKED,He pocketed the pen from the tip jar and,I1,0.6708244262295083,61
UNMARKED,He pocketed the pen from the tip jar and,S7.4,0.12298784615384617,130
UNMARKED,He pocketed the pen from the tip jar and,Q4.1,0.0598595454545455,22
UNMARKED,He pocketed the pen from the tip jar and,M8,0.9573391228070175,57
UNMARKED,He pocketed the pen from the tip jar and,I1.3,0.10375634146341466,41
UNMARKED,He pocketed the pen from the tip jar and,N5.2,-0.15416802325581402,86
UNMARKED,He pocketed the pen from the tip jar and,T1.3,0.25767999999999996,46
UNMARKED,He pocketed the pen from the tip jar and,Z4,-0.9687950724637682,69
UNMARKED,He pocketed the pen from the tip jar and,A2.2,0.4660865517241378,29
UNMARKED,He pocketed the pen from the tip jar and,T1.2,0.3799491666666667,24
UNMARKED,He pocketed the pen from the tip jar and,O4.1,-0.5246943277310925,238
UNMARKED,He pocketed the pen from the tip jar and,X2.2,0.016906363636363664,33
UNMARKED,He pocketed the pen from the tip jar and,X7,-0.024573536585365843,82
UNMARKED,He pocketed the pen from the tip jar and,T3,0.2550892,25
UNMARKED,He pocketed the pen from the tip jar and,W2,0.2974369565217391,69
UNMARKED,He pocketed the pen from the tip jar and,E2,0.2505008955223881,67
UNMARKED,He pocketed the pen from the tip jar and,B2,-0.5844872340425533,47
UNMARKED,He pocketed the pen from the tip jar and,O4.3,0.08795024390243907,41
UNMARKED,He pocketed the pen from the tip jar and,X8,0.07907800000000009,20
UNMARKED,He pocketed the pen from the tip jar and,N3.8,0.4511356390977443,133
UNMARKED,He pocketed the pen from the tip jar and,Q1.1,0.05152243902439023,82
UNMARKED,He pocketed the pen from the tip jar and,X2.4,0.9304698387096775,62
UNMARKED,He pocketed the pen from the tip jar and,O4.2,2.8126066666666665,21
UNMARKED,He pocketed the pen from the tip jar and,Q1.3,0.10756724137931038,29
UNMARKED,He pocketed the pen from the tip jar and,A14,-0.16807500000000006,20
UNMARKED,He pocketed the pen from the tip jar and,S1.2.4,1.245387258064516,124
UNMARKED,He pocketed the pen from the tip jar and,K4,3.8062621739130442,23
UNMARKED,He pocketed the pen from the tip jar and,X2,1.4021982608695658,23
UNMARKED,He pocketed the pen from the tip jar and,N1,-0.23127568181818176,44
UNMARKED,He pocketed the pen from the tip jar and,G3,1.1169799999999999,25
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z5,0.08674672680203865,12361
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z8f,0.09069427143491784,4502
MARKED,She kissed her sister's fiancé at the bachelorette party and,S4f,0.2986755962219598,847
MARKED,She kissed her sister's fiancé at the bachelorette party and,X7,-0.06015277551020411,490
MARKED,She kissed her sister's fiancé at the bachelorette party and,S4,0.06811696363636363,1100
MARKED,She kissed her sister's fiancé at the bachelorette party and,Q2.1,0.1936283023872679,1508
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z8,0.20177412626832017,887
MARKED,She kissed her sister's fiancé at the bachelorette party and,Q2.2,0.9429740243902439,820
MARKED,She kissed her sister's fiancé at the bachelorette party and,A3,0.2549412529137529,1716
MARKED,She kissed her sister's fiancé at the bachelorette party and,M6,0.776986148148148,270
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z8m,0.1286268490333196,2431
MARKED,She kissed her sister's fiancé at the bachelorette party and,X2.2,0.3479288541666667,288
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z7,1.6302466666666664,54
MARKED,She kissed her sister's fiancé at the bachelorette party and,S6,0.3016276470588235,238
MARKED,She kissed her sister's fiancé at the bachelorette party and,A1.1.2,0.40383277777777776,198
MARKED,She kissed her sister's fiancé at the bachelorette party and,N5,0.07182055214723926,326
MARKED,She kissed her sister's fiancé at the bachelorette party and,S7.4,0.5297107843137253,51
MARKED,She kissed her sister's fiancé at the bachelorette party and,M1,0.07679788311688313,770
MARKED,She kissed her sister's fiancé at the bachelorette party and,A13.4,0.06888389277389277,429
MARKED,She kissed her sister's fiancé at the bachelorette party and,Y2,0.43035249999999997,840
MARKED,She kissed her sister's fiancé at the bachelorette party and,A1.1.1,0.44160756462585027,735
MARKED,She kissed her sister's fiancé at the bachelorette party and,S1.1.1,0.214827868852459,61
MARKED,She kissed her sister's fiancé at the bachelorette party and,E3,0.6766789669421487,242
MARKED,She kissed her sister's fiancé at the bachelorette party and,S3.1,0.06611783333333333,60
MARKED,She kissed her sister's fiancé at the bachelorette party and,X2.1,0.2117111213235294,544
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z8mf,-0.007306320093457943,856
MARKED,She kissed her sister's fiancé at the bachelorette party and,B2,0.49670272727272724,110
MARKED,She kissed her sister's fiancé at the bachelorette party and,X3.4,0.3521917073170731,164
MARKED,She kissed her sister's fiancé at the bachelorette party and,T2,0.21418974683544306,553
MARKED,She kissed her sister's fiancé at the bachelorette party and,E2,0.22326674226804122,485
MARKED,She kissed her sister's fiancé at the bachelorette party and,A5.1,0.4538172549019608,510
MARKED,She kissed her sister's fiancé at the bachelorette party and,N4,-0.023419343696027644,579
MARKED,She kissed her sister's fiancé at the bachelorette party and,Z3c,0.33920105726872246,227
MARKED,She kissed her sister's fiancé at the bachelorette party and,T1.3,-0.14503749077490774,271
MARKED,She kissed her sister's fiancé at the bachelorette party and,A12,0.22859261904761904,42
MARKED,She kissed her sister's fiancé at the bachelorette party and,G2.1,0.5156417808219179,146
