word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
caress	verb	0.4650	0.4764	91	0.000128	0.000123
science	noun	0.4650	0.4759	29	0.000012	0.000010
dough	noun	0.4650	0.5345	38	0.000013	0.000011
made	verb	0.4650	0.5444	92	0.014484	0.014326
incense	noun	0.4648	0.5071	36	0.000015	0.000015
professor	noun	0.4646	0.4974	34	0.000011	0.000010
wounded	adjective	0.4646	0.5095	35	0.000012	0.000012
beg	verb	0.4643	0.4672	56	0.000027	0.000026
shined	verb	0.4643	0.5258	48	0.000020	0.000020
border	noun	0.4641	0.5099	27	0.000009	0.000008
considering	verb	0.4638	0.4887	32	0.000011	0.000009
numbness	noun	0.4638	0.4920	54	0.000025	0.000027
pang	noun	0.4636	0.5227	77	0.000051	0.000051
arrested	verb	0.4636	0.4121	86	0.000103	0.000099
flame	noun	0.4636	0.5300	42	0.000014	0.000013
fry	noun	0.4634	0.4757	20	0.000007	0.000006
baked	verb	0.4634	0.4563	32	0.000015	0.000015
exposé	noun	0.4634	0.5052	50	0.000016	0.000016
birthday	noun	0.4631	0.4981	47	0.000018	0.000020
phoned	verb	0.4631	0.5213	25	0.000012	0.000008
stabbing	noun	0.4631	0.5005	25	0.000015	0.000009
stress	verb	0.4629	0.5224	40	0.000026	0.000027
wild	adjective	0.4629	0.5267	84	0.000047	0.000047
bill	verb	0.4627	0.5534	63	0.000065	0.000073
grave	noun	0.4627	0.5463	92	0.000033	0.000037
news	noun	0.4627	0.5217	91	0.000066	0.000070
taken	verb	0.4627	0.5057	89	0.000071	0.000071
award	verb	0.4627	0.5000	67	0.000039	0.000042
moving	verb	0.4627	0.6158	92	0.000191	0.000184
ankles	noun	0.4624	0.5076	32	0.000015	0.000012
lights	noun	0.4624	0.4922	34	0.000016	0.000015
US	noun	0.4622	0.5624	49	0.000022	0.000020
recruits	noun	0.4622	0.4972	52	0.000019	0.000019
bled	verb	0.4622	0.5113	87	0.000061	0.000062
remembering	verb	0.4622	0.4820	75	0.000078	0.000076
loud	adjective	0.4622	0.5425	81	0.000032	0.000038
socks	noun	0.4617	0.6238	69	0.000030	0.000030
cancel	verb	0.4617	0.5437	90	0.000231	0.000247
vehicle	noun	0.4617	0.5267	20	0.000008	0.000008
gravy	noun	0.4617	0.4924	35	0.000015	0.000014
makes	verb	0.4615	0.5976	42	0.000022	0.000020
A	noun	0.4612	0.4433	91	0.000219	0.000793
long	adjective	0.4612	0.5132	71	0.000049	0.000047
overhead	noun	0.4612	0.5099	39	0.000012	0.000012
handcuffed	verb	0.4610	0.5638	86	0.000082	0.000076
intimidate	verb	0.4610	0.5480	64	0.000021	0.000023
prosecute	verb	0.4608	0.4863	23	0.000009	0.000006
hoarsely	adverb	0.4608	0.5019	60	0.000034	0.000033
spilt	verb	0.4608	0.5279	39	0.000013	0.000012
shone	noun	0.4608	0.5662	70	0.000023	0.000023
feeling	noun	0.4608	0.5728	38	0.000017	0.000017
flush	noun	0.4608	0.4603	77	0.000038	0.000039
prescribe	verb	0.4608	0.5180	87	0.000030	0.000034
history	noun	0.4603	0.4272	87	0.000061	0.000059
how	adverb	0.4603	0.5080	92	0.001325	0.001282
shoved	verb	0.4603	0.4759	91	0.001137	0.001101
difference	noun	0.4603	0.5000	35	0.000013	0.000012
nose	noun	0.4603	0.5378	92	0.000145	0.000133
sternly	adverb	0.4601	0.6075	52	0.000018	0.000021
laugh	verb	0.4598	0.3927	92	0.000261	0.000261
New	adjective	0.4596	0.5040	32	0.000012	0.000011
knocking	verb	0.4594	0.5336	34	0.000017	0.000013
throbbing	noun	0.4594	0.4650	63	0.000042	0.000041
stole	verb	0.4594	0.5260	92	0.000984	0.000929
gin	noun	0.4594	0.5359	25	0.000009	0.000007
count	verb	0.4589	0.5444	61	0.000044	0.000047
state	verb	0.4589	0.5900	68	0.000099	0.000092
too	adverb	0.4589	0.4882	92	0.000098	0.000091
does	verb	0.4589	0.5189	89	0.000048	0.000059
weren't	adverb	0.4586	0.4709	72	0.000032	0.000035
began	verb	0.4584	0.5331	92	0.013229	0.012460
scream	verb	0.4584	0.4735	92	0.000943	0.000957
punch	verb	0.4584	0.5099	92	0.000465	0.000452
filed	verb	0.4579	0.4981	92	0.000391	0.000391
conversation	noun	0.4579	0.4608	49	0.000016	0.000017
deleted	verb	0.4579	0.4461	92	0.000299	0.000291
Coke	noun	0.4579	0.4612	20	0.000008	0.000005
attended	verb	0.4575	0.5409	48	0.000029	0.000029
cell	noun	0.4575	0.5373	47	0.000018	0.000020
waiting	verb	0.4575	0.5359	79	0.000038	0.000041
Record	noun	0.4575	0.4504	37	0.000013	0.000011
cap	noun	0.4572	0.5373	58	0.000022	0.000021
screwed	verb	0.4572	0.5402	42	0.000025	0.000027
load	verb	0.4570	0.5331	34	0.000019	0.000014
airline	noun	0.4568	0.6269	32	0.000011	0.000009
correspondence	noun	0.4568	0.5262	28	0.000009	0.000008
France	noun	0.4565	0.4693	33	0.000011	0.000009
blowing	verb	0.4565	0.5515	48	0.000020	0.000019
phone	verb	0.4565	0.4646	28	0.000018	0.000016
unlocked	adjective	0.4565	0.5009	83	0.000099	0.000100
toes	noun	0.4565	0.5586	79	0.000057	0.000061
function	noun	0.4565	0.5340	23	0.000011	0.000010
south	adverb	0.4565	0.4348	45	0.000021	0.000019
ly	verb	0.4563	0.5009	32	0.000011	0.000009
church	noun	0.4563	0.4965	78	0.000046	0.000044
rocky	noun	0.4560	0.4924	65	0.000021	0.000024
overlooking	verb	0.4560	0.4565	31	0.000010	0.000009
moment	noun	0.4560	0.5581	92	0.000034	0.000037
cupped	verb	0.4560	0.5194	77	0.000129	0.000129
pinned	verb	0.4560	0.4624	88	0.000361	0.000356
also	adverb	0.4560	0.5430	92	0.004368	0.004145
pot	noun	0.4560	0.4891	43	0.000015	0.000014
pan	noun	0.4558	0.5463	38	0.000012	0.000012
becomes	verb	0.4558	0.5336	22	0.000008	0.000008
geese	adjective	0.4556	0.5151	23	0.000010	0.000007
beep	noun	0.4556	0.4891	43	0.000015	0.000013
television	noun	0.4556	0.5284	29	0.000010	0.000008
frozen	adjective	0.4556	0.4905	29	0.000011	0.000009
screensaver	noun	0.4556	0.5288	45	0.000015	0.000014
wound	noun	0.4553	0.5265	70	0.000041	0.000041
symbols	noun	0.4553	0.4745	78	0.000025	0.000027
There	adverb	0.4553	0.5818	36	0.000014	0.001434
land	verb	0.4553	0.5371	38	0.000013	0.000012
done	verb	0.4551	0.4764	66	0.000046	0.000042
pounded	verb	0.4551	0.5520	69	0.000056	0.000067
number	noun	0.4551	0.4069	72	0.000067	0.000066
tore	verb	0.4551	0.4858	89	0.000642	0.000621
pure	adjective	0.4551	0.5742	81	0.000030	0.000032
dear	noun	0.4551	0.5444	89	0.000071	0.000069
years	noun	0.4546	0.5014	71	0.000028	0.000027
bushes	noun	0.4546	0.5198	92	0.000061	0.000063
hardening	noun	0.4546	0.4575	28	0.000010	0.000010
bench	noun	0.4546	0.5789	92	0.000030	0.000032
brought	verb	0.4546	0.5468	92	0.002411	0.002289
fellow	adjective	0.4546	0.5057	21	0.000007	0.000006
cars	noun	0.4546	0.5543	20	0.000008	0.000006
blistered	verb	0.4544	0.5243	28	0.000009	0.000008
morning	noun	0.4542	0.5782	90	0.000034	0.000036
attack	noun	0.4542	0.5730	28	0.000011	0.000008
goodbye	noun	0.4542	0.5440	91	0.000036	0.000041
tender	noun	0.4542	0.5473	71	0.000023	0.000026
former	adjective	0.4537	0.5307	59	0.000031	0.000029
fall	verb	0.4537	0.5945	92	0.000283	0.000281
covered	verb	0.4537	0.4877	92	0.000482	0.000455
hang	verb	0.4537	0.4957	83	0.000051	0.000055
emotion	noun	0.4537	0.4995	30	0.000010	0.000009
stopping	verb	0.4537	0.5000	92	0.000219	0.000218
pictures	noun	0.4537	0.5241	55	0.000028	0.000025
twilight	noun	0.4537	0.4726	37	0.000012	0.000011
hire	verb	0.4534	0.5085	90	0.000450	0.000420
dismiss	verb	0.4534	0.5525	60	0.000058	0.000048
renew	verb	0.4534	0.4610	62	0.000028	0.000027
City	noun	0.4532	0.5404	38	0.000014	0.000012
public	noun	0.4532	0.4698	33	0.000014	0.000012
building	noun	0.4532	0.5581	74	0.000041	0.000039
fall	noun	0.4532	0.5066	20	0.000008	0.000005
unknown	adjective	0.4527	0.5501	67	0.000021	0.000023
worshiped	verb	0.4527	0.4664	27	0.000014	0.000014
sum	noun	0.4527	0.4976	20	0.000012	0.000008
brother-in-law	noun	0.4527	0.5324	20	0.000013	0.000009
please	verb	0.4525	0.5447	82	0.000069	0.000069
margins	noun	0.4523	0.5718	67	0.000020	0.000022
totaled	verb	0.4523	0.4837	58	0.000030	0.000027
magazine	noun	0.4523	0.4438	27	0.000009	0.000008
hallucinate	verb	0.4523	0.5194	62	0.000020	0.000021
ing	noun	0.4523	0.4967	54	0.000029	0.000029
doors	noun	0.4518	0.5761	77	0.000037	0.000037
disarmed	verb	0.4518	0.5118	47	0.000016	0.000015
Friday	noun	0.4518	0.4702	55	0.000019	0.000018
dinosaurs	noun	0.4518	0.5912	73	0.000027	0.000029
hid	noun	0.4518	0.5411	91	0.000434	0.000372
stole	noun	0.4518	0.5416	91	0.000615	0.000550
Telegraph	noun	0.4518	0.4551	20	0.000008	0.000005
tunnels	noun	0.4516	0.5328	32	0.000012	0.000010
hue	noun	0.4516	0.5180	76	0.000023	0.000024
knotted	verb	0.4513	0.5234	36	0.000013	0.000011
sense	noun	0.4513	0.5047	85	0.000079	0.000077
sniff	verb	0.4513	0.5130	42	0.000027	0.000024
overseas	adverb	0.4513	0.4764	27	0.000009	0.000008
park	noun	0.4513	0.5019	91	0.000032	0.000035
hid	verb	0.4513	0.5189	89	0.000395	0.000354
noise	noun	0.4511	0.4804	44	0.000015	0.000014
sink	verb	0.4511	0.5614	76	0.000080	0.000075
hotel	noun	0.4509	0.5064	50	0.000021	0.000019
young	adjective	0.4509	0.5652	92	0.000064	0.000064
search	noun	0.4509	0.4825	38	0.000013	0.000011
problem	noun	0.4509	0.4853	57	0.000029	0.000029
topple	noun	0.4509	0.4513	47	0.000036	0.000029
sky	noun	0.4506	0.5702	90	0.000069	0.000068
dessert	noun	0.4506	0.5272	28	0.000009	0.000008
thrill	noun	0.4506	0.5040	52	0.000020	0.000018
anybody	noun	0.4506	0.4234	26	0.000017	0.000012
helpless	adjective	0.4504	0.5822	33	0.000011	0.000009
wash	verb	0.4504	0.5123	91	0.000137	0.000127
copied	verb	0.4504	0.4442	83	0.000089	0.000093
worship	verb	0.4504	0.5298	75	0.000066	0.000064
tomatoes	noun	0.4504	0.6212	46	0.000016	0.000015
spice	noun	0.4504	0.4575	51	0.000016	0.000017
margin	noun	0.4499	0.4466	59	0.000019	0.000019
Church	noun	0.4499	0.5132	33	0.000012	0.000010
wept	verb	0.4499	0.4679	91	0.000334	0.000348
stones	noun	0.4499	0.4754	89	0.000076	0.000072
mining	noun	0.4499	0.4594	24	0.000010	0.000008
squirm	verb	0.4499	0.5468	45	0.000051	0.000053
talked	verb	0.4499	0.4948	92	0.000252	0.000253
chair	noun	0.4494	0.5057	33	0.000013	0.000010
slaughtered	verb	0.4494	0.5014	23	0.000011	0.000007
trying	verb	0.4494	0.5818	89	0.000057	0.000057
Atlantic	noun	0.4494	0.5279	29	0.000011	0.000008
stinging	noun	0.4494	0.5198	59	0.000028	0.000026
nearest	adjective	0.4494	0.4813	78	0.000061	0.000059
British	noun	0.4494	0.5175	81	0.000040	0.000038
haunch	noun	0.4494	0.4724	20	0.000008	0.000007
repent	verb	0.4490	0.6007	32	0.000019	0.000015
wonderful	adjective	0.4490	0.5184	27	0.000009	0.000007
fire	noun	0.4490	0.4265	76	0.000046	0.000046
damage	noun	0.4490	0.5284	60	0.000023	0.000023
rainy	adjective	0.4490	0.4924	35	0.000013	0.000011
Name	noun	0.4487	0.5102	22	0.000009	0.000006
moaning	verb	0.4485	0.5000	39	0.000013	0.000012
hindquarters	noun	0.4483	0.5336	22	0.000008	0.000006
roll	noun	0.4483	0.5092	26	0.000018	0.000012
grain	noun	0.4480	0.5558	35	0.000013	0.000011
surprise	noun	0.4480	0.4551	51	0.000018	0.000018
climbed	verb	0.4480	0.5250	91	0.000789	0.000773
remove	verb	0.4480	0.5402	92	0.000215	0.000223
sob	verb	0.4480	0.4584	92	0.000333	0.000316
drifted	verb	0.4478	0.4549	80	0.000047	0.000048
target	noun	0.4475	0.5331	88	0.000031	0.000033
ankle	noun	0.4475	0.5095	80	0.000092	0.000079
return	verb	0.4475	0.4603	92	0.000768	0.000687
rum	noun	0.4471	0.4693	33	0.000011	0.000009
hh	adjective	0.4471	0.5033	32	0.000018	0.000013
receipts	noun	0.4471	0.4485	23	0.000010	0.000008
hedge	noun	0.4471	0.5491	74	0.000027	0.000027
therefore	adverb	0.4471	0.5189	92	0.000408	0.000445
wired	verb	0.4468	0.4863	22	0.000008	0.000006
maybe	adverb	0.4466	0.4773	63	0.000040	0.000046
pant	verb	0.4466	0.4943	60	0.000072	0.000059
fondled	verb	0.4466	0.4773	55	0.000036	0.000034
index	noun	0.4464	0.5113	44	0.000016	0.000014
zipper	noun	0.4464	0.5933	44	0.000015	0.000013
fraction	noun	0.4464	0.4820	38	0.000013	0.000011
ecstasy	noun	0.4461	0.4738	38	0.000013	0.000011
soak	verb	0.4461	0.5359	65	0.000021	0.000020
shock	noun	0.4461	0.4797	77	0.000048	0.000043
greet	verb	0.4461	0.5373	89	0.000031	0.000033
works	noun	0.4461	0.5005	35	0.000012	0.000012
cared	verb	0.4459	0.4530	48	0.000024	0.000021
excited	adjective	0.4457	0.4523	32	0.000011	0.000009
arrows	noun	0.4457	0.5052	45	0.000016	0.000015
drop	verb	0.4457	0.5803	92	0.000266	0.000257
yank	verb	0.4457	0.5626	78	0.000029	0.000029
investigation	noun	0.4457	0.4405	39	0.000013	0.000013
sting	noun	0.4454	0.5009	84	0.000052	0.000049
oats	noun	0.4454	0.5222	22	0.000009	0.000006
N	noun	0.4452	0.4447	35	0.000013	0.000012
contained	verb	0.4452	0.4499	60	0.000042	0.000040
strip	verb	0.4452	0.5477	87	0.000092	0.000097
mores	noun	0.4452	0.5014	20	0.000008	0.000005
modern	adjective	0.4449	0.5260	26	0.000010	0.000007
beautiful	adjective	0.4447	0.4735	89	0.000047	0.000049
flung	noun	0.4445	0.5102	86	0.000067	0.000067
lax	adjective	0.4442	0.5061	36	0.000013	0.000010
attacking	verb	0.4442	0.6094	36	0.000019	0.000014
books	noun	0.4442	0.5449	45	0.000016	0.000016
rowed	verb	0.4442	0.5425	51	0.000022	0.000020
tear	verb	0.4442	0.4872	91	0.000450	0.000423
louder	adjective	0.4442	0.5331	43	0.000014	0.000013
herbs	noun	0.4438	0.6087	83	0.000028	0.000028
plowed	verb	0.4438	0.4790	32	0.000014	0.000011
shaved	verb	0.4438	0.4702	41	0.000022	0.000017
nice	adjective	0.4435	0.5860	84	0.000028	0.000031
drowning	noun	0.4433	0.5154	64	0.000021	0.000021
stroked	verb	0.4433	0.4457	89	0.000361	0.000335
chief	noun	0.4433	0.4641	24	0.000009	0.000006
dressed	verb	0.4433	0.5595	59	0.000036	0.000033
snap	verb	0.4433	0.5002	90	0.000054	0.000059
President	noun	0.4433	0.5723	39	0.000015	0.000013
pump	verb	0.4428	0.5267	82	0.000053	0.000057
taking	noun	0.4426	0.5858	42	0.000016	0.000014
means	verb	0.4423	0.4693	90	0.000356	0.000342
dirt	noun	0.4423	0.5907	88	0.000083	0.000078
opening	noun	0.4423	0.5865	57	0.000025	0.000024
known	verb	0.4423	0.4641	84	0.000032	0.000032
raft	noun	0.4423	0.4544	34	0.000012	0.000011
belonged	verb	0.4421	0.5468	46	0.000016	0.000014
blue	noun	0.4419	0.4939	51	0.000017	0.000017
boxers	noun	0.4419	0.4979	38	0.000013	0.000011
hell	noun	0.4419	0.5466	90	0.000050	0.000049
grated	adjective	0.4416	0.5310	32	0.000011	0.000009
slit	verb	0.4416	0.5466	52	0.000037	0.000031
beef	noun	0.4414	0.5425	41	0.000014	0.000012
consisted	verb	0.4414	0.4943	41	0.000023	0.000021
haze	noun	0.4414	0.5978	92	0.000030	0.000034
wrestled	verb	0.4414	0.5416	61	0.000026	0.000035
watching	verb	0.4414	0.4712	65	0.000033	0.000032
plead	verb	0.4412	0.5761	62	0.000052	0.000049
drinking	verb	0.4409	0.5161	37	0.000020	0.000017
keeping	verb	0.4409	0.5123	25	0.000009	0.000006
scalp	noun	0.4409	0.5733	23	0.000008	0.000006
Spanish	adjective	0.4409	0.4783	31	0.000011	0.000009
Christmas	noun	0.4409	0.5300	48	0.000017	0.000019
flutter	noun	0.4409	0.5591	91	0.000030	0.000032
attack	verb	0.4409	0.5066	92	0.000279	0.000272
refuted	verb	0.4407	0.4953	24	0.000011	0.000007
pebbles	noun	0.4405	0.5924	72	0.000037	0.000034
injected	verb	0.4405	0.5321	89	0.000120	0.000108
Leader	noun	0.4405	0.4785	24	0.000009	0.000006
slick	noun	0.4405	0.4565	20	0.000008	0.000005
batter	verb	0.4400	0.5156	31	0.000011	0.000009
neat	verb	0.4400	0.4693	63	0.000022	0.000024
yelling	verb	0.4400	0.5350	59	0.000024	0.000030
subdued	verb	0.4397	0.5246	64	0.000021	0.000022
aching	verb	0.4397	0.5740	88	0.000032	0.000034
proofread	adverb	0.4395	0.5305	28	0.000010	0.000008
evenings	noun	0.4395	0.4589	57	0.000019	0.000019
cannot	adverb	0.4395	0.4518	92	0.001018	0.001003
split	noun	0.4395	0.5014	87	0.000051	0.000050
rush	noun	0.4395	0.4830	92	0.000136	0.000136
lip	noun	0.4395	0.5600	85	0.000039	0.000038
hair	noun	0.4395	0.5203	92	0.000114	0.000108
puke	verb	0.4390	0.5284	69	0.000062	0.000057
terrifying	verb	0.4390	0.5154	28	0.000010	0.000008
tremble	verb	0.4390	0.4343	92	0.000463	0.000422
columns	noun	0.4390	0.4917	74	0.000030	0.000029
mess	noun	0.4386	0.5558	35	0.000013	0.000010
alarming	adjective	0.4386	0.4811	50	0.000016	0.000015
handed	verb	0.4386	0.5506	92	0.005080	0.004694
required	verb	0.4386	0.4957	91	0.000353	0.000334
buckled	verb	0.4386	0.5203	63	0.000023	0.000026
fix	verb	0.4386	0.5832	91	0.000183	0.000169
smoked	verb	0.4386	0.5345	87	0.000128	0.000117
information	noun	0.4386	0.5784	85	0.000035	0.000038
regained	verb	0.4386	0.5302	39	0.000017	0.000014
coat	noun	0.4381	0.4820	92	0.000082	0.000083
skim	verb	0.4381	0.5350	59	0.000020	0.000019
heading	verb	0.4381	0.5922	92	0.000323	0.000303
discharge	verb	0.4381	0.4771	46	0.000022	0.000022
sudden	adjective	0.4381	0.4844	79	0.000025	0.000027
boy	noun	0.4381	0.5633	77	0.000032	0.000030
swung	noun	0.4381	0.4754	92	0.000705	0.000663
structures	noun	0.4379	0.5043	62	0.000020	0.000021
soared	verb	0.4376	0.5340	65	0.000021	0.000021
passengers	noun	0.4376	0.4428	73	0.000026	0.000029
Nobody	noun	0.4376	0.4693	31	0.000011	0.000008
railing	noun	0.4376	0.5198	45	0.000019	0.000014
unfamiliar	noun	0.4376	0.5284	52	0.000017	0.000018
berries	noun	0.4374	0.5222	52	0.000020	0.000018
downstairs	verb	0.4371	0.4341	24	0.000009	0.000006
nt	adverb	0.4371	0.5421	57	0.000202	0.000113
column	noun	0.4371	0.4877	45	0.000017	0.000015
thighs	noun	0.4371	0.5378	92	0.000034	0.000034
slammed	verb	0.4371	0.5477	91	0.001281	0.001200
casket	noun	0.4367	0.5215	38	0.000013	0.000011
flung	adjective	0.4367	0.4523	83	0.000108	0.000101
tops	verb	0.4367	0.5468	29	0.000011	0.000008
abdomen	noun	0.4367	0.6054	87	0.000035	0.000036
wires	noun	0.4367	0.5147	23	0.000009	0.000006
gas	noun	0.4367	0.5222	57	0.000032	0.000031
cracked	verb	0.4362	0.5198	91	0.000166	0.000159
friends	noun	0.4362	0.5279	89	0.000180	0.000165
garden	noun	0.4362	0.4929	70	0.000029	0.000029
helmet	noun	0.4362	0.5005	83	0.000041	0.000045
surf	verb	0.4362	0.5288	78	0.000025	0.000026
did	verb	0.4362	0.5440	92	0.004089	0.003903
mornings	noun	0.4362	0.6385	65	0.000022	0.000020
enough	adjective	0.4360	0.5154	88	0.000054	0.000052
text	noun	0.4357	0.6203	86	0.000069	0.000060
bullets	noun	0.4357	0.4716	27	0.000012	0.000008
charge	verb	0.4353	0.5284	91	0.000301	0.000271
approved	verb	0.4353	0.5080	83	0.000111	0.000099
master	noun	0.4353	0.4570	41	0.000016	0.000014
pellet	noun	0.4353	0.4858	26	0.000010	0.000006
slam	verb	0.4353	0.4334	61	0.000038	0.000038
saluted	verb	0.4350	0.5293	78	0.000108	0.000090
lines	noun	0.4348	0.5402	91	0.000037	0.000040
slash	verb	0.4348	0.5747	87	0.000090	0.000087
bad	adjective	0.4348	0.4797	62	0.000036	0.000030
exploded	verb	0.4348	0.6030	79	0.000028	0.000027
sprawled	verb	0.4348	0.5456	44	0.000015	0.000014
taught	verb	0.4348	0.5643	74	0.000050	0.000047
boil	verb	0.4345	0.5553	40	0.000014	0.000011
can	verb	0.4343	0.4622	92	0.001840	0.001768
toilet	noun	0.4338	0.5284	31	0.000013	0.000009
living	noun	0.4336	0.4884	80	0.000048	0.000047
thumbs	noun	0.4336	0.5203	62	0.000023	0.000022
chest	noun	0.4334	0.5482	92	0.000272	0.000263
prohibited	verb	0.4334	0.4943	21	0.000009	0.000006
bathe	verb	0.4334	0.5430	25	0.000012	0.000011
sand	noun	0.4334	0.5567	75	0.000045	0.000039
bird	noun	0.4334	0.5789	77	0.000026	0.000027
temple	noun	0.4331	0.4582	88	0.000089	0.000087
growl	verb	0.4329	0.5647	35	0.000021	0.000014
held	verb	0.4329	0.4097	92	0.007580	0.007142
looking	verb	0.4329	0.4981	92	0.000274	0.000243
When	adverb	0.4329	0.5168	24	0.000011	0.001304
slogans	noun	0.4324	0.4336	36	0.000013	0.000010
home	adverb	0.4324	0.5440	92	0.000091	0.000086
dying	verb	0.4324	0.5189	22	0.000011	0.000007
rubble	noun	0.4324	0.5657	91	0.000032	0.000031
landscape	noun	0.4324	0.4872	39	0.000014	0.000011
sacrifice	verb	0.4322	0.5614	84	0.000054	0.000050
birthplace	noun	0.4319	0.4943	64	0.000020	0.000020
sidewalk	noun	0.4319	0.5548	25	0.000012	0.000007
scene	noun	0.4319	0.5302	47	0.000017	0.000014
crying	verb	0.4319	0.4976	89	0.000041	0.000041
vampires	noun	0.4317	0.4967	20	0.000009	0.000005
thats	verb	0.4315	0.5529	27	0.000021	0.000015
steak	noun	0.4315	0.5208	73	0.000023	0.000025
laughing	verb	0.4315	0.4915	43	0.000016	0.000012
privates	noun	0.4315	0.4976	43	0.000016	0.000013
Star	noun	0.4315	0.4948	31	0.000012	0.000008
sweat	noun	0.4315	0.5624	60	0.000021	0.000019
jaw	noun	0.4315	0.5085	92	0.000095	0.000095
cleavage	noun	0.4315	0.4582	22	0.000009	0.000006
speak	adjective	0.4312	0.4894	32	0.000012	0.000008
Being	verb	0.4303	0.5343	20	0.000009	0.000004
undergo	verb	0.4303	0.5116	72	0.000026	0.000027
beating	verb	0.4301	0.6238	53	0.000025	0.000020
dates	noun	0.4301	0.5789	85	0.000047	0.000043
smile	verb	0.4301	0.5061	58	0.000042	0.000034
land	noun	0.4301	0.5671	92	0.000141	0.000134
leaf	verb	0.4301	0.5373	55	0.000019	0.000017
rope	noun	0.4298	0.5988	68	0.000034	0.000031
devil	noun	0.4298	0.5017	74	0.000023	0.000024
way	noun	0.4298	0.5258	78	0.000059	0.000051
features	noun	0.4296	0.5647	47	0.000016	0.000014
falling	verb	0.4293	0.4426	56	0.000024	0.000025
mineral	noun	0.4293	0.4454	40	0.000015	0.000011
gloves	noun	0.4291	0.4905	90	0.000061	0.000063
proved	verb	0.4291	0.5369	69	0.000050	0.000044
print	verb	0.4291	0.4674	74	0.000059	0.000055
hay	noun	0.4289	0.5380	88	0.000030	0.000031
weep	verb	0.4286	0.4750	92	0.000699	0.000631
ragged	adjective	0.4286	0.4891	21	0.000008	0.000005
background	noun	0.4286	0.5189	37	0.000016	0.000011
welcome	verb	0.4286	0.4858	41	0.000025	0.000020
bag	noun	0.4286	0.5227	44	0.000022	0.000023
taxpayers	noun	0.4284	0.5336	50	0.000033	0.000026
dangerous	adjective	0.4282	0.5336	77	0.000025	0.000026
at	adverb	0.4282	0.5685	29	0.000013	0.000010
coming	verb	0.4279	0.5943	86	0.000146	0.000124
bricks	noun	0.4279	0.5742	36	0.000020	0.000014
cried	verb	0.4277	0.4924	91	0.000641	0.000650
brother	noun	0.4277	0.5331	92	0.000118	0.000110
crap	noun	0.4277	0.4627	66	0.000037	0.000032
seasonings	noun	0.4275	0.5182	72	0.000023	0.000024
frail	noun	0.4275	0.5279	64	0.000027	0.000028
sorrow	noun	0.4275	0.5421	58	0.000020	0.000017
president	noun	0.4272	0.5402	45	0.000018	0.000013
apparently	adverb	0.4272	0.5529	35	0.000024	0.000027
bridge	noun	0.4270	0.6033	48	0.000024	0.000018
basement	noun	0.4267	0.5076	73	0.000051	0.000043
water	noun	0.4267	0.5610	92	0.000321	0.000290
won	verb	0.4267	0.5841	91	0.000235	0.000210
tumble	adjective	0.4265	0.4506	64	0.000047	0.000039
truck	noun	0.4265	0.4565	28	0.000013	0.000009
crows	verb	0.4263	0.5175	31	0.000014	0.000009
interview	noun	0.4263	0.4969	56	0.000020	0.000018
middle	noun	0.4263	0.4707	57	0.000022	0.000020
cocked	verb	0.4263	0.4395	81	0.000092	0.000083
struggle	verb	0.4260	0.5395	90	0.000146	0.000135
altar	noun	0.4258	0.4981	69	0.000035	0.000029
long	adverb	0.4258	0.4612	92	0.000712	0.000608
edge	noun	0.4258	0.5194	92	0.000194	0.000190
become	verb	0.4258	0.5076	92	0.000894	0.000854
plain	adverb	0.4253	0.4386	50	0.000018	0.000016
