language,prompt,prompt_id,domain,source,finding,scale,scale_family,n_words,mean_p_base,mean_p_aligned,mean_net,rho_partial,p_perm,null_mean,null_sd,z_vs_null,significant
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,vulgarity,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,0.12303,0.08596,0.03888,0.07696,1.093,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,register_level,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,0.12328,0.09245,-0.00497,0.09954,1.288,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,transgressiveness,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,0.05667,0.44478,-0.02623,0.06437,1.288,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,charge,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,0.06324,0.36932,-0.01258,0.06856,1.106,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,valence,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,-0.07999,0.27036,0.01986,0.05777,-1.728,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,bodily_harm,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,-0.05036,0.49175,0.00793,0.09026,-0.646,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,concreteness,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,0.06188,0.38831,0.03024,0.08083,0.391,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,valence_extremity,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,-0.09033,0.21239,0.04103,0.02999,-4.38,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,charge_extremity,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,0.04898,0.49625,0.00377,0.06112,0.74,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,concreteness_extremity,coder,190,0.0054996760979720005,0.006363415789912362,-0.5736842105263158,-0.0631,0.3948,-0.00728,0.05495,-1.016,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,n_concreteness,norm,140,0.005967469676789652,0.006587186970816617,-0.85,-0.01169,0.89555,-0.06712,0.06087,0.911,0
en,She listened at the door while he was on the phone with his mother and,r2bt_113_U,betrayal,M01_PAIRS_BETRAYAL,none,n_concreteness_extremity,norm,140,0.005967469676789652,0.006587186970816617,-0.85,-0.13473,0.11744,0.01801,0.0781,-1.956,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,vulgarity,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.11416,0.07296,0.01844,0.07561,1.266,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,register_level,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,-0.14671,0.03198,-0.01684,0.06618,-1.962,1
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,transgressiveness,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,-0.04708,0.49675,-0.01143,0.06578,-0.542,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,charge,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.03378,0.61569,-0.0129,0.04789,0.975,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,valence,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.01489,0.81509,0.00224,0.08849,0.143,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,bodily_harm,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.00286,0.97101,0.01113,0.0755,-0.11,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,concreteness,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,-0.07118,0.29785,-0.0363,0.07486,-0.466,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,valence_extremity,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.00678,0.91204,0.0352,0.0468,-0.607,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,charge_extremity,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.06928,0.29235,0.02119,0.05663,0.849,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,concreteness_extremity,coder,226,0.005539191381558203,0.006917262872345566,0.37610619469026546,0.07438,0.26587,-0.01108,0.071,1.204,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_valence,norm,207,0.005638300224868738,0.006856842008729685,0.3719806763285024,0.09926,0.15492,-0.00212,0.10312,0.983,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_arousal,norm,207,0.005638300224868738,0.006856842008729685,0.3719806763285024,-0.01573,0.81659,0.02566,0.08655,-0.478,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_dominance,norm,207,0.005638300224868738,0.006856842008729685,0.3719806763285024,-0.02076,0.75212,0.01443,0.06402,-0.55,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_concreteness,norm,223,0.0055588024973242086,0.006924053964087854,0.3811659192825112,-0.06055,0.38631,-0.00959,0.05134,-0.993,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_valence_extremity,norm,207,0.005638300224868738,0.006856842008729685,0.3719806763285024,0.12431,0.07596,0.00421,0.06047,1.986,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_arousal_extremity,norm,207,0.005638300224868738,0.006856842008729685,0.3719806763285024,-0.0279,0.68966,-0.0187,0.04452,-0.207,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_dominance_extremity,norm,207,0.005638300224868738,0.006856842008729685,0.3719806763285024,-0.003,0.96052,0.03883,0.06291,-0.665,0
en,"There is a claimant refusing the denial reason I consider well founded, and I ought to",m03_U4_inst_I_final_ought,insurance,M03_SPEAKER_KERNEL,none,n_concreteness_extremity,norm,223,0.0055588024973242086,0.006924053964087854,0.3811659192825112,-0.01401,0.84208,-0.03253,0.04982,0.372,0
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,vulgarity,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.04281,0.53623,0.00374,0.05718,-0.814,0
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,register_level,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,0.14251,0.02049,-0.02081,0.07921,2.062,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,transgressiveness,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.16506,0.01149,0.01917,0.10295,-1.79,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,charge,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.17052,0.009,-0.00657,0.08304,-1.974,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,valence,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,0.12719,0.03748,-0.04384,0.04033,4.241,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,bodily_harm,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.20669,0.001,-0.00561,0.03017,-6.665,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,concreteness,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.26795,0.001,-2e-05,0.06335,-4.23,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,valence_extremity,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.13325,0.03548,-0.01844,0.05798,-1.98,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,charge_extremity,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,-0.07395,0.26487,-0.02005,0.04616,-1.168,0
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,concreteness_extremity,coder,245,0.005206427402296662,0.006907377027235937,-0.40408163265306124,0.01673,0.7936,-0.00078,0.04249,0.412,0
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,n_concreteness,norm,157,0.005867489987648461,0.007501672102052401,-0.46496815286624205,-0.30155,0.0005,0.0065,0.05065,-6.083,1
en,He slashed the tyres on his own truck and,r2th_111_U,property,M01_PAIRS_THEFT,none,n_concreteness_extremity,norm,157,0.005867489987648461,0.007501672102052401,-0.46496815286624205,0.10292,0.18791,0.03842,0.06868,0.939,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,vulgarity,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,0.07149,0.28786,-0.02434,0.08182,1.171,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,register_level,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,-0.03018,0.62019,-0.00756,0.06766,-0.334,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,transgressiveness,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,-0.00443,0.95152,0.07589,0.06914,-1.162,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,charge,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,0.0979,0.12744,0.00047,0.0715,1.363,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,valence,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,-0.10175,0.12344,-0.01826,0.05576,-1.497,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,bodily_harm,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,0.01638,0.7981,-0.03346,0.04861,1.025,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,concreteness,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,-0.0338,0.6057,-0.04451,0.1014,0.106,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,valence_extremity,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,0.03574,0.58471,-0.02345,0.03352,1.766,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,charge_extremity,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,0.09403,0.15392,0.02574,0.04181,1.633,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,concreteness_extremity,coder,234,0.005151261196508026,0.006579829674420383,0.029914529914529916,-0.01372,0.84158,-0.02083,0.07525,0.095,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,n_concreteness,norm,135,0.005650143645418822,0.006587289962797721,-0.5703703703703704,-0.07234,0.3913,0.02292,0.05242,-1.818,0
en,He kicked over the roadside memorial and,r2ds_102_M,taboo,M01_PAIRS_DESECRATION,none,n_concreteness_extremity,norm,135,0.005650143645418822,0.006587289962797721,-0.5703703703703704,0.02975,0.72064,-0.02683,0.07878,0.718,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,vulgarity,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.12966,0.04898,0.03223,0.09123,1.068,1
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,register_level,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.00691,0.92404,-0.04942,0.08665,0.65,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,transgressiveness,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.00035,0.9955,0.06656,0.06205,-1.067,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,charge,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.10447,0.12644,0.0144,0.06546,1.376,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,valence,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.0193,0.78961,0.00461,0.07531,0.195,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,bodily_harm,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,-0.0637,0.36982,-0.00719,0.09174,-0.616,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,concreteness,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,-0.08267,0.23438,0.0171,0.05284,-1.888,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,valence_extremity,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.0791,0.25137,0.00198,0.0593,1.301,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,charge_extremity,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.11825,0.08896,-0.01795,0.09021,1.51,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,concreteness_extremity,coder,211,0.005466071544848353,0.00703996499668586,-0.061611374407582936,0.12089,0.08296,-0.01328,0.09059,1.481,0
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,n_concreteness,norm,146,0.0062438086982138175,0.007690516731372102,-0.273972602739726,-0.27075,0.002,-0.03144,0.11601,-2.063,1
en,He signed his father's name on the report card and,r2bt_092_M,betrayal,M01_PAIRS_BETRAYAL,none,n_concreteness_extremity,norm,146,0.0062438086982138175,0.007690516731372102,-0.273972602739726,0.12376,0.14293,0.04199,0.08198,0.998,0
en,She spat on the temple steps and,r2ds_047_M,taboo,M01_PAIRS_DESECRATION,none,vulgarity,coder,238,0.004988083119579462,0.006272937392754001,-0.008403361344537815,-0.08311,0.1959,1e-05,0.05782,-1.438,0
en,She spat on the temple steps and,r2ds_047_M,taboo,M01_PAIRS_DESECRATION,none,register_level,coder,238,0.004988083119579462,0.006272937392754001,-0.008403361344537815,0.0898,0.17341,0.06057,0.05008,0.584,0
en,She spat on the temple steps and,r2ds_047_M,taboo,M01_PAIRS_DESECRATION,none,transgressiveness,coder,238,0.004988083119579462,0.006272937392754001,-0.008403361344537815,0.08331,0.1964,0.01458,0.08218,0.836,0
en,She spat on the temple steps and,r2ds_047_M,taboo,M01_PAIRS_DESECRATION,none,charge,coder,238,0.004988083119579462,0.006272937392754001,-0.008403361344537815,0.09865,0.13493,0.00315,0.06667,1.432,0
en,She spat on the temple steps and,r2ds_047_M,taboo,M01_PAIRS_DESECRATION,none,valence,coder,238,0.004988083119579462,0.006272937392754001,-0.008403361344537815,0.0133,0.84608,-0.01615,0.03609,0.816,0
en,She spat on the temple steps and,r2ds_047_M,taboo,M01_PAIRS_DESECRATION,none,bodily_harm,coder,238,0.004988083119579462,0.006272937392754001,-0.008403361344537815,0.07214,0.27236,0.01054,0.05349,1.151,0
