model,group,role,n,torn,conflict*,at the same time,simultaneous*,contradict*,both at once,caught/split between,mixed feelings,two directions,paradox*,ambivalen*,warring,at war with self,of two minds,didn't know what felt,should,ought to,supposed to,guilt/guilty,the right thing
bigscience/bloomz-7b1,f11_desire,BOTH,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_desire,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bigscience/bloomz-7b1,f11_faithful,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_faithful,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_gender,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_gender_he,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_gender_he,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_gender_she,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_gender_she,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_guilt,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bigscience/bloomz-7b1,f11_guilt,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_holy,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_holy_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_holy_b,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_love,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_love,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_love_he,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_love_he,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bigscience/bloomz-7b1,f11_loyal,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_loyal,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_parent,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_parent,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_reason,BOTH,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_reason,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bigscience/bloomz-7b1,f11_sensation,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bigscience/bloomz-7b1,f11_sensation,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bigscience/bloomz-7b1,f11_species,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bigscience/bloomz-7b1,f11_species,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_trust,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bigscience/bloomz-7b1,f11_trust,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_beauty,BOTH,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_beauty,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_beauty_ugly,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_beauty_ugly,POLE,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
huggyllama/llama-7b,f11_captive,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
huggyllama/llama-7b,f11_captive,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
huggyllama/llama-7b,f11_captive_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
huggyllama/llama-7b,f11_captive_b,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
huggyllama/llama-7b,f11_class,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_class,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_create,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_create,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
huggyllama/llama-7b,f11_desire,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
huggyllama/llama-7b,f11_desire,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
huggyllama/llama-7b,f11_faithful,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_faithful,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
huggyllama/llama-7b,f11_gender,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
huggyllama/llama-7b,f11_gender_he,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_gender_he,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
huggyllama/llama-7b,f11_gender_she,BOTH,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
huggyllama/llama-7b,f11_gender_she,POLE,40,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_guilt,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
huggyllama/llama-7b,f11_guilt,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0
huggyllama/llama-7b,f11_holy,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
huggyllama/llama-7b,f11_holy_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_holy_b,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_love,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_love,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
huggyllama/llama-7b,f11_love_he,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_love_he,POLE,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_loyal,BOTH,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_loyal,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_parent,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_parent,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_reason,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_reason,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
huggyllama/llama-7b,f11_sensation,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_sensation,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_species,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huggyllama/llama-7b,f11_species,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
huggyllama/llama-7b,f11_trust,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
huggyllama/llama-7b,f11_trust,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0
ibm-granite/granite-3.0-8b-base,f11_beauty,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ibm-granite/granite-3.0-8b-base,f11_beauty,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_beauty_ugly,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_beauty_ugly,POLE,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_captive,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ibm-granite/granite-3.0-8b-base,f11_captive,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ibm-granite/granite-3.0-8b-base,f11_captive_b,BOTH,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0
ibm-granite/granite-3.0-8b-base,f11_captive_b,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
ibm-granite/granite-3.0-8b-base,f11_class,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_class,POLE,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
ibm-granite/granite-3.0-8b-base,f11_create,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_create,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ibm-granite/granite-3.0-8b-base,f11_desire,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ibm-granite/granite-3.0-8b-base,f11_desire,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ibm-granite/granite-3.0-8b-base,f11_faithful,BOTH,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_faithful,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_gender,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_gender_he,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_gender_he,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_gender_she,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_gender_she,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_guilt,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ibm-granite/granite-3.0-8b-base,f11_guilt,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ibm-granite/granite-3.0-8b-base,f11_holy,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ibm-granite/granite-3.0-8b-base,f11_holy_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_holy_b,POLE,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_love,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ibm-granite/granite-3.0-8b-base,f11_love,POLE,40,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_love_he,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ibm-granite/granite-3.0-8b-base,f11_love_he,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_loyal,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ibm-granite/granite-3.0-8b-base,f11_loyal,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_parent,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_parent,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_reason,BOTH,20,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_reason,POLE,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_sensation,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_sensation,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_species,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_species,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_trust,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-base,f11_trust,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_beauty,BOTH,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ibm-granite/granite-3.0-8b-instruct,f11_beauty,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_beauty_ugly,BOTH,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_beauty_ugly,POLE,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_captive,BOTH,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_captive,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_captive_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_captive_b,POLE,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_class,BOTH,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_class,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_create,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_create,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_desire,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_desire,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_faithful,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ibm-granite/granite-3.0-8b-instruct,f11_faithful,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_gender,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_gender_he,BOTH,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_gender_he,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
ibm-granite/granite-3.0-8b-instruct,f11_gender_she,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_gender_she,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_guilt,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ibm-granite/granite-3.0-8b-instruct,f11_guilt,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_holy,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_holy_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_holy_b,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_love,BOTH,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_love,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_love_he,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_love_he,POLE,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_loyal,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_loyal,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ibm-granite/granite-3.0-8b-instruct,f11_parent,BOTH,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_parent,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_reason,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_reason,POLE,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_sensation,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ibm-granite/granite-3.0-8b-instruct,f11_sensation,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_species,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ibm-granite/granite-3.0-8b-instruct,f11_species,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_trust,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibm-granite/granite-3.0-8b-instruct,f11_trust,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_beauty,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_beauty,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_beauty_ugly,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_beauty_ugly,POLE,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_captive,BOTH,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_captive,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_captive_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_captive_b,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_class,BOTH,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_class,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_create,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_create,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_desire,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_desire,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_faithful,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_faithful,POLE,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_gender,POLE,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_gender_he,BOTH,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_gender_he,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_gender_she,BOTH,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_gender_she,POLE,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_guilt,BOTH,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_guilt,POLE,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_holy,POLE,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_holy_b,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_holy_b,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_love,BOTH,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_love,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_love_he,BOTH,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_love_he,POLE,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_loyal,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_loyal,POLE,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_parent,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_parent,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
lomahony/eleuther-pythia6.9b-hh-dpo,f11_reason,BOTH,20,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lomahony/eleuther-pythia6.9b-hh-dpo,f11_reason,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_sensation,BOTH,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lomahony/eleuther-pythia6.9b-hh-dpo,f11_sensation,POLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
